,epoch,train,val
0,0,9554065408.0,892156597589.3334
1,10,1287.9788411458333,23638.328125
2,20,1286.7256673177083,167065.5625
3,30,8708923392.0,743.614013671875
4,40,185.6364542643229,743.614013671875
5,50,185.63641357421875,743.614013671875
6,60,185.6364542643229,743.614013671875
7,70,206.6793416341146,743.614013671875
8,80,185.6364542643229,743.614013671875
9,90,185.6364542643229,743.614013671875
10,100,1802.2937825520833,4234.977864583333
11,110,185.63641357421875,743.614013671875
12,120,185.63641357421875,20122641.333333332
13,130,185.63641357421875,743.614013671875
14,140,185.63643391927084,759.96533203125
15,150,185.63643391927084,743.614013671875
16,160,186.6595458984375,95564373.33333333
17,170,185.63643391927084,61350.958333333336
18,180,185.63643391927084,743.614013671875
19,190,185.63641357421875,743.614013671875
20,200,185.63641357421875,743.614013671875
21,210,185.63643391927084,743.614013671875
22,220,185.63643391927084,6372.469401041667
23,230,185.63641357421875,743.614013671875
24,240,185.6364542643229,1670310400.0
25,250,185.63641357421875,743.614013671875
26,260,185.63641357421875,743.614013671875
27,270,185.63641357421875,743.614013671875
28,280,185.63643391927084,10190099.333333334
29,290,185.6364542643229,743.614013671875
30,300,185.6364542643229,137783.94791666666
31,310,185.63641357421875,743.614013671875
32,320,185.63641357421875,743.614013671875
33,330,185.63641357421875,25082421.333333332
34,340,185.63641357421875,743.614013671875
35,350,185.6364542643229,743.614013671875
36,360,185.63643391927084,743.614013671875
37,370,185.63643391927084,1123734.5833333333
38,380,185.63643391927084,743.614013671875
39,390,185.63641357421875,743.614013671875
40,400,185.63641357421875,743.614013671875
41,410,185.63641357421875,743.614013671875
42,420,185.63641357421875,743.614013671875
43,430,185.63643391927084,743.614013671875
44,440,185.63641357421875,743.614013671875
45,450,185.63643391927084,743.614013671875
46,460,185.63643391927084,743.614013671875
47,470,185.63643391927084,743.614013671875
48,480,24841208.0,114104074.66666667
49,490,185.63641357421875,743.614013671875
50,500,185.63643391927084,743.614013671875
51,510,185.63641357421875,743.614013671875
52,520,185.63641357421875,743.614013671875
53,530,185.60601806640625,743.614013671875
54,540,185.63643391927084,743.614013671875
55,550,185.63641357421875,743.614013671875
56,560,185.63641357421875,743.614013671875
57,570,185.63641357421875,743.614013671875
58,580,185.63643391927084,743.614013671875
59,590,185.6364542643229,743.614013671875
60,600,185.63641357421875,743.614013671875
61,610,185.63641357421875,743.614013671875
62,620,185.61944580078125,64303.244791666664
63,630,185.6364542643229,743.614013671875
64,640,185.63643391927084,743.614013671875
65,650,185.63641357421875,743.614013671875
66,660,52607.145833333336,743.614013671875
67,670,185.63641357421875,743.614013671875
68,680,185.63641357421875,743.614013671875
69,690,185.63641357421875,743.614013671875
70,700,828.8076171875,743.614013671875
71,710,185.6364542643229,743.614013671875
72,720,185.63641357421875,743.614013671875
73,730,185.63641357421875,743.614013671875
74,740,185.63643391927084,743.614013671875
75,750,185.6364542643229,743.614013671875
76,760,185.63641357421875,743.614013671875
77,770,185.63643391927084,743.614013671875
78,780,185.63643391927084,743.614013671875
79,790,185.6364542643229,743.614013671875
80,800,185.63641357421875,743.614013671875
81,810,185.6364542643229,743.5218912760416
82,820,185.63641357421875,743.614013671875
83,830,246.3998006184896,743.614013671875
84,840,185.63641357421875,743.614013671875
85,850,185.63641357421875,743.614013671875
86,860,185.63641357421875,743.614013671875
87,870,185.63641357421875,743.614013671875
88,880,185.63641357421875,743.614013671875
89,890,185.63643391927084,743.614013671875
90,900,185.63643391927084,743.614013671875
91,910,4295035.333333333,743.614013671875
92,920,185.63643391927084,743.614013671875
93,930,185.63643391927084,743.23388671875
94,940,185.63643391927084,743.614013671875
95,950,185.63641357421875,743.614013671875
96,960,185.63641357421875,743.614013671875
97,970,185.63641357421875,743.614013671875
98,980,185.63643391927084,743.614013671875
99,990,185.63641357421875,743.614013671875
