,epoch,train,val
0,0,5.4327503540590775e+23,2.703114001942263e+24
1,10,5.441735719174562e+23,2.7021951284929017e+24
2,20,5.456095974968836e+23,2.693529972515499e+24
3,30,5.406485835624601e+23,2.670447041456675e+24
4,40,5.3580194125418445e+23,2.6412665406267117e+24
5,50,5.333477262006942e+23,2.617938140382274e+24
6,60,5.261744448286497e+23,2.6105138547967327e+24
7,70,5.2848041241391893e+23,2.597130331501089e+24
8,80,5.299237966413749e+23,2.596692697936946e+24
9,90,5.485126529495967e+23,2.7023329051653296e+24
10,100,5.446994949863146e+23,2.7027030879839785e+24
11,110,5.4689467581231495e+23,2.7029220927077577e+24
12,120,5.495542292458338e+23,2.7030182873236935e+24
13,130,5.500683361915961e+23,2.7030688697915194e+24
14,140,5.518137190069205e+23,2.70309314823592e+24
15,150,5.4656846748202966e+23,2.702319731089327e+24
16,160,5.464702144966385e+23,2.7026899916254477e+24
17,170,5.464361742926943e+23,2.7028831417281806e+24
18,180,5.45011423043727e+23,2.70298015331386e+24
19,190,5.476262946254847e+23,2.70304618673585e+24
20,200,5.496173956534395e+23,2.703075798299559e+24
21,210,5.456877440167768e+23,2.7030971556640173e+24
22,220,5.4820066894016105e+23,2.7031052542114697e+24
23,230,5.491464431604979e+23,2.703109626055775e+24
24,240,5.487655316709994e+23,2.7031119032118175e+24
25,250,5.493992803607688e+23,2.7031131287270445e+24
26,260,5.507647298219885e+23,2.703113622489513e+24
27,270,5.509093036044735e+23,2.703113913478151e+24
28,280,5.461418859668767e+23,2.703114033624502e+24
29,290,5.4806183038771494e+23,2.7031140851332455e+24
30,300,5.4742554943985105e+23,2.703114111753096e+24
31,310,5.486199840127343e+23,2.7031141238936353e+24
32,320,5.466848737100152e+23,2.703114129908671e+24
33,330,5.4718101646489474e+23,2.703114132259122e+24
34,340,5.495854077291042e+23,2.7031141334984223e+24
35,350,5.479334432529286e+23,2.7031141341246474e+24
36,360,5.4852143616541316e+23,2.703114134350759e+24
37,370,5.474426225328649e+23,2.7031141344755736e+24
38,380,5.482054187843986e+23,2.703114134532959e+24
39,390,5.488794652981221e+23,2.703114134558066e+24
40,400,5.5184420998197505e+23,2.703114134567954e+24
41,410,5.478155276628705e+23,2.7031141345714346e+24
42,420,5.4575947319079656e+23,2.7031141345725013e+24
43,430,5.5266803528854085e+23,2.7031141345729775e+24
44,440,5.453836397100004e+23,2.7031141345733056e+24
45,450,5.46862931175634e+23,2.703114134573526e+24
46,460,5.4838312102488774e+23,2.703114134573608e+24
47,470,5.477495638611881e+23,2.7031141345737367e+24
48,480,5.527452410233447e+23,2.703114134573767e+24
49,490,5.460333029729152e+23,2.703114134573798e+24
