,epoch,train,val
0,0,564.0501220703125,735.2796427408854
1,10,480.438232421875,628.2252502441406
2,20,412.81992797851564,529.9662272135416
3,30,351.002783203125,458.4927062988281
4,40,301.64781494140624,396.1070861816406
5,50,266.48327026367184,347.187250773112
6,60,235.1230377197266,309.2165018717448
7,70,205.71554260253905,290.1036020914714
8,80,185.6643127441406,247.79197692871094
9,90,169.77127685546876,228.4265391031901
10,100,155.38000183105467,220.09911600748697
11,110,148.10995788574218,193.0655314127604
12,120,134.00103149414065,182.89610290527344
13,130,130.18802337646486,178.74637858072916
14,140,130.39419403076172,164.36150105794272
15,150,104.48885650634764,149.5146509806315
16,160,106.27082824707031,143.11575063069662
17,170,111.25949554443359,131.0113271077474
18,180,91.20735168457031,133.15335845947266
19,190,88.77220153808594,141.9269053141276
20,200,85.33519744873047,109.28816731770833
21,210,90.48195953369141,116.6885274251302
22,220,78.72267608642579,107.0269037882487
23,230,77.7986541748047,108.71287790934245
24,240,69.82604064941407,94.30240122477214
25,250,75.72548446655273,104.72156778971355
26,260,64.23053283691405,99.2910270690918
27,270,66.40199737548828,86.60453923543294
28,280,62.448777008056645,91.23714065551758
29,290,58.12301406860352,87.74745051066081
30,300,60.36695098876953,86.72732289632161
31,310,55.23356781005859,73.18167114257812
32,320,53.14910888671875,85.64527638753255
33,330,54.012353515625,76.29821395874023
34,340,55.862841033935545,76.1179313659668
35,350,51.46492614746093,69.83540852864583
36,360,46.283242797851564,65.71338780721028
37,370,48.43699340820312,65.68571599324544
38,380,47.09452819824219,75.09893290201823
39,390,46.46143417358399,62.851610819498696
40,400,44.90419311523438,59.70635477701823
41,410,47.106398773193355,55.78988393147787
42,420,40.85475158691406,61.120034535725914
43,430,41.475981903076175,51.46009318033854
44,440,39.31705169677734,55.135552088419594
45,450,40.43993988037109,54.064866383870445
46,460,41.46149749755859,46.8315544128418
47,470,33.97776069641113,49.05339368184408
48,480,38.240251541137695,49.256404876708984
49,490,36.12943572998047,53.74361673990885
50,500,34.163343048095705,47.92024676005045
51,510,33.078183746337885,49.17097536722819
52,520,30.983782196044924,46.871551513671875
53,530,30.24172477722168,48.44299189249674
54,540,29.61307144165039,47.26556714375814
55,550,28.330500030517577,38.594935735066734
56,560,28.753452682495116,35.888418197631836
57,570,27.557483291625978,36.14071782430013
58,580,25.49790458679199,37.6513868967692
59,590,27.344221878051762,37.315266927083336
60,600,24.93896064758301,32.58552996317545
61,610,23.888121795654296,35.686567306518555
62,620,23.51837158203125,38.32188606262207
63,630,24.075698852539062,38.39812787373861
64,640,23.193750381469727,30.7858943939209
65,650,22.057463836669925,30.04958724975586
66,660,21.165178298950195,31.084733963012695
67,670,21.728606033325196,30.680375417073567
68,680,24.537687301635742,30.341418902079266
69,690,22.45627212524414,28.34328842163086
70,700,18.520331573486327,29.351285934448242
71,710,19.027219009399413,28.23817761739095
72,720,18.66109275817871,28.03230158487956
73,730,18.36310577392578,25.03606414794922
74,740,17.213907814025877,23.595771153767902
75,750,17.31344394683838,24.72943941752116
76,760,16.6219388961792,22.276641209920246
77,770,18.410093307495117,22.97105058034261
78,780,17.593134880065918,23.12970193227132
79,790,15.22534637451172,21.183910369873047
80,800,19.14048080444336,20.512895266215008
81,810,14.776802444458006,19.713142077128094
82,820,13.565932846069337,18.04276943206787
83,830,14.550845527648928,17.5510892868042
84,840,14.1026309967041,18.832800547281902
85,850,13.134661865234374,19.103129386901855
86,860,13.407164192199707,17.85643990834554
87,870,11.82753734588623,17.57920742034912
88,880,12.241003417968749,16.180688858032227
89,890,12.514028358459473,17.040849685668945
90,900,11.427584457397462,16.816078821818035
91,910,11.427027130126953,15.181183179219564
92,920,10.939710807800294,14.08779780069987
93,930,10.89181022644043,14.517468452453613
94,940,10.62613983154297,14.305990854899088
95,950,10.387431526184082,14.440299352010092
