,epoch,train,val
0,0,557.7895385742188,741.2925618489584
1,10,460.1157592773437,608.9899088541666
2,20,395.2081665039062,518.2079366048177
3,30,360.0036315917969,486.44666544596356
4,40,323.0793701171875,420.74538167317706
5,50,293.7851440429688,379.09071858723956
6,60,263.4764678955078,344.5265197753906
7,70,235.94339294433593,318.7632751464844
8,80,214.07593383789066,284.5747426350911
9,90,202.3528594970703,262.0485432942708
10,100,186.26030883789062,234.49323527018228
11,110,165.65360107421876,223.7839609781901
12,120,150.66325073242186,206.22531127929688
13,130,141.40817871093748,190.7632090250651
14,140,127.96242065429688,173.31385548909506
15,150,123.10664978027343,169.61817677815756
16,160,117.81977081298828,146.71658833821616
17,170,113.86000671386718,133.68215688069662
18,180,101.56205291748046,130.25860341389975
19,190,94.3667999267578,120.4514668782552
20,200,92.35970764160157,121.22627766927083
21,210,81.1100845336914,105.47340647379558
22,220,82.61988372802733,108.25438435872395
23,230,81.76315307617188,95.5353775024414
24,240,76.43539428710938,85.41001892089844
25,250,69.9002182006836,83.94803365071614
26,260,71.68012466430663,82.20074462890625
27,270,68.92574462890624,90.31022262573242
28,280,67.2624122619629,76.11765543619792
29,290,63.028588104248044,65.70765813191731
30,300,58.41609420776368,70.00991566975911
31,310,63.09805908203125,69.42093149820964
32,320,57.832212829589835,66.72560373942058
33,330,50.7550048828125,67.39306259155273
34,340,50.46511993408203,59.00018183390299
35,350,50.104615783691415,61.74939473470052
36,360,52.02402038574219,59.75554656982422
37,370,47.35477828979492,55.45044708251953
38,380,42.40488204956055,55.65122604370117
39,390,47.47802276611328,54.8744150797526
40,400,41.86324691772461,53.62018585205078
41,410,41.84014892578125,52.917893727620445
42,420,39.19351348876953,46.11114947001139
43,430,41.419212341308594,46.44009780883789
44,440,38.628649902343746,50.331735610961914
45,450,38.899583435058595,43.032236099243164
46,460,40.075749206542966,45.07431157430013
47,470,33.685964584350586,41.87020937601725
48,480,34.210418701171875,41.632896423339844
49,490,32.82895050048828,38.66294034322103
50,500,33.567139053344725,40.02666409810384
51,510,29.780153656005858,33.683871587117515
52,520,29.975181198120115,39.750039418538414
53,530,30.167474365234376,35.630459467569985
54,540,28.60293197631836,35.11087544759115
55,550,26.943443298339844,37.9134095509847
56,560,27.635983657836917,34.52717081705729
57,570,27.40464630126953,32.60542106628418
58,580,24.286574935913084,33.2504456837972
59,590,26.042926788330078,31.930747350056965
60,600,24.79315757751465,29.634044647216797
61,610,25.135451889038084,31.73016421000163
62,620,24.173233032226562,31.646608352661133
63,630,23.51298294067383,29.358577728271484
64,640,22.030451202392577,28.68208122253418
65,650,22.319636154174805,26.67778205871582
66,660,22.16804313659668,28.306603113810223
67,670,22.15715789794922,26.19184684753418
68,680,20.836447906494143,24.47417958577474
69,690,19.46465377807617,25.54996109008789
70,700,19.272579193115234,23.97423489888509
71,710,18.350019454956055,23.59850247701009
72,720,18.9743350982666,22.81102720896403
73,730,18.678412246704102,24.569239298502605
74,740,17.331383895874023,19.95336659749349
75,750,16.87429141998291,20.832581837972004
76,760,16.995232582092285,20.932658195495605
77,770,16.478620529174805,18.96854241689046
78,780,15.50236301422119,19.895002683003742
79,790,15.37534828186035,18.900963465372723
80,800,14.966672515869142,19.06521002451579
81,810,15.33572883605957,18.845234553019207
82,820,14.334649085998535,18.726772626241047
83,830,13.516755676269531,17.02726872762044
84,840,13.395152664184572,17.2356055577596
85,850,12.70119686126709,15.792152086893717
86,860,12.730237770080565,16.734203338623047
87,870,12.592177200317384,16.05920696258545
88,880,12.720856475830077,16.199589411417644
89,890,12.312085151672363,14.854387283325195
90,900,11.571310043334961,15.202552477518717
91,910,11.141853523254396,14.250642776489258
92,920,10.454230880737304,14.886633237202963
93,930,10.360786628723144,14.569026629130045
94,940,10.212257194519044,13.425315539042154
95,950,10.301306915283202,12.939930121103922
96,960,9.900421142578125,12.229369322458902
97,970,9.752960014343262,12.316216150919596
98,980,9.472431182861328,12.064849217732748
99,990,8.871635437011719,12.189900557200113
100,1000,8.894987297058105,11.996291796366373
101,1010,8.572214317321778,12.00234874089559
102,1020,8.464387226104737,11.631965478261312
103,1030,8.168444156646729,10.980369726816813
104,1040,8.120606231689454,11.069125016530355
105,1050,8.449884986877441,11.145655632019043
106,1060,7.593591594696045,10.233362992604574
107,1070,7.835933971405028,10.38375997543335
108,1080,7.535313034057617,10.446036656697592
109,1090,7.495076084136963,10.117180029551188
110,1100,7.357820510864258,9.765158653259277
111,1110,6.891829681396485,9.220952669779459
112,1120,7.004907131195068,9.646867434183756
113,1130,6.561598300933838,9.145788192749023
114,1140,6.747901153564452,9.505034923553467
115,1150,6.846121501922607,8.705541451772055
116,1160,6.432874393463136,8.799513657887777
117,1170,6.311192417144776,8.730686982472738
118,1180,6.405300521850585,8.603604952494303
119,1190,6.188079738616944,8.120565255482992
120,1200,6.162420845031739,8.25032663345337
121,1210,6.2176896095275875,7.78839906056722
122,1220,5.796192359924317,8.079391320546469
123,1230,5.8596342086792,7.292745749155681
124,1240,5.905389022827149,8.5073291460673
125,1250,5.608016872406005,7.717672983805339
126,1260,5.532400417327882,7.673750559488933
127,1270,5.408894729614258,6.899270534515381
128,1280,5.1838904380798345,7.4080430666605634
129,1290,5.418437194824219,6.95356543858846
130,1300,5.164182853698731,6.82312806447347
131,1310,5.108558177947998,6.694342454274495
132,1320,5.23640775680542,7.348644892374675
133,1330,5.140063953399658,7.739120165506999
134,1340,4.8905510902404785,6.775339444478353
135,1350,4.7564239501953125,6.5390879313151045
136,1360,4.90654535293579,7.1150132815043134
137,1370,4.887871360778808,6.80997101465861
138,1380,4.942868995666504,6.3153940836588545
139,1390,4.726033306121826,6.800150394439697
140,1400,4.729545402526855,6.58320951461792
141,1410,4.739367866516114,6.4132506052653
142,1420,4.803553581237793,6.3421088854471845
143,1430,4.566582489013672,6.104607184727986
144,1440,4.756094932556152,6.459324200948079
145,1450,4.601450157165527,6.125022093454997
146,1460,4.612462711334229,6.02786119778951
147,1470,4.485898399353028,6.277599732081096
148,1480,4.513888549804687,6.04875389734904
149,1490,4.4263993263244625,5.8049696286519366
150,1500,4.486653423309327,6.202075322469075
151,1510,4.459320640563965,5.723546743392944
152,1520,4.426563549041749,5.8225343227386475
153,1530,4.4109594345092775,6.2928595542907715
154,1540,4.397764778137207,6.012480099995931
155,1550,4.3528639793396,6.026667515436809
156,1560,4.257984161376953,5.603069543838501
157,1570,4.3334087371826175,5.637399911880493
158,1580,4.240371751785279,5.8981583913167315
159,1590,4.2991444110870365,5.764457146326701
160,1600,4.325716972351074,5.708780447642009
161,1610,4.21019525527954,5.673542022705078
162,1620,4.315036010742187,5.336034695307414
163,1630,4.3681715965271,5.719920476277669
164,1640,4.1511163234710695,5.76007095972697
165,1650,4.276954269409179,5.838496049245198
166,1660,4.228317165374755,5.717687527338664
167,1670,4.124428129196167,5.624046325683594
168,1680,4.208825206756592,5.567459901173909
169,1690,4.23244342803955,5.666101932525635
170,1700,4.2360199928283695,5.543062130610148
171,1710,4.318789768218994,5.327365954717
172,1720,4.1188435554504395,5.4946980476379395
173,1730,4.161504077911378,5.2991554737091064
174,1740,4.190928792953492,5.411681254704793
175,1750,4.084088277816773,5.6194642384847
176,1760,4.127464246749878,5.4113374551137285
177,1770,4.069732570648194,5.7408740520477295
178,1780,4.193759965896607,5.80092207590739
179,1790,4.121515083312988,5.502281427383423
180,1800,4.066199731826782,5.560232162475586
181,1810,4.114155864715576,5.050317366917928
182,1820,4.191687059402466,5.774391730626424
183,1830,4.097636556625367,5.5879669189453125
184,1840,4.0582604885101325,5.29724645614624
185,1850,4.014306163787841,5.467875639597575
186,1860,4.100503540039062,5.265148639678955
187,1870,4.0633796691894535,5.316688458124797
188,1880,4.114504671096801,5.616713126500447
189,1890,4.146911191940307,5.38313086827596
190,1900,4.071029043197632,5.256948709487915
191,1910,4.071906232833863,5.478113412857056
192,1920,4.050326919555664,5.334204276402791
193,1930,3.9316824436187745,5.483067512512207
194,1940,4.132900428771972,5.400248448053996
195,1950,4.05651535987854,5.542631387710571
196,1960,4.110145330429077,5.334160884221395
197,1970,4.0469090938568115,5.568267822265625
198,1980,4.060250997543335,5.362373510996501
199,1990,4.016668748855591,5.481436491012573
