iso_code,2012
533,2534636871.50838
4,20001598505.7042
24,128052853643.106
8,12319830252.4768
20,3188808942.56713
784,374590605854.323
32,545982375701.128
51,10619320048.5857
16,640000000.0
28,1199948148.14815
36,1546151783872.96
40,409425234155.263
31,69683935845.2139
108,2333308059.02403
56,496181260258.3
204,11141358105.9853
854,12561016091.4673
50,133355749482.478
100,54033250328.5151
48,30749308510.6383
44,10720500000.0
70,17226849297.07
112,65685102554.8759
84,1522897506.07849
60,6378188000.0
68,27084497481.9103
76,2465188674415.03
52,4610000000.0
96,19047940300.8963
64,1781281281.57912
72,14380004175.1194
140,2510126509.99477
124,1828366481521.6
152,267122320056.702
156,8532229986993.65
384,26789047554.5988
120,29102772799.0038
180,29306235826.3885
178,17693924573.2499
170,370921320483.841
174,1015843491.24635
132,1741809808.96442
188,47231651864.8284
192,73141000000.0
531,3131096089.38547
136,4291159006.36025
196,24978513426.6992
203,208857719320.649
276,3527344944139.83
262,1353632941.5207
212,485996296.296296
208,327148943812.137
214,60681537195.7996
12,209058991952.125
218,87924544000.0
818,279116666666.667
724,1324820091194.67
233,23020466784.6112
231,43310721414.0829
246,258304834621.605
242,3972012570.53467
583,327248700.0
266,17170465294.0332
826,2704017284861.91
268,16488403076.3641
288,41270954737.2459
324,7638045254.43072
270,1415006238.09509
624,989271229.637162
226,22388344123.9916
300,242053529231.146
308,799882259.259259
304,2609667673.71601
320,49593961141.7484
316,5265000000.0
328,4063090016.16068
344,262629441493.476
340,18528601901.324
191,56580819623.8529
332,13708931889.7884
348,128475498380.379
360,917869910105.749
372,225509709550.982
364,598868460912.847
368,218002481737.691
352,14751508133.5443
376,257173086463.689
388,14807086889.2099
400,31634561690.1408
392,6272362996105.03
398,207998568865.789
404,50412754861.0191
417,6605139933.41063
116,14054443213.4731
296,190243321.598675
659,800414814.814815
410,1278427634342.59
414,174070382279.385
418,10191350119.6808
422,44035991745.6716
430,2721000000.0
434,81873662518.8238
662,1605146777.77778
144,68434409315.1123
426,2477702252.80078
440,42927454291.478
442,56677961787.0717
428,28324787663.6545
446,43189526777.5567
504,98266306615.3632
498,8709165249.26928
450,11578978052.8789
462,2886170571.69634
484,1201089987015.45
584,180436300.0
807,9743277661.79541
466,12442036265.1484
470,9462238211.48657
104,53254531557.5056
499,4087725812.66864
496,12292770631.1967
580,746000000.0
508,16350804543.0515
478,6728208836.22143
480,11668696526.2123
454,6028487928.83351
458,314443149443.149
516,13042007432.3598
562,9426913349.22319
566,455501524575.498
558,10532049076.9407
528,838971306990.906
524,21703106502.4926
520,96927201.4848422
554,176206659722.524
512,76511069704.3228
586,224383620829.57
591,40429700000.0
604,192648999090.082
608,261920509950.555
585,212397800.0
598,21295659243.6168
616,498523568248.119
620,216236608773.976
600,33296438306.4747
275,12208400000.0
634,186833502362.128
642,170635805316.879
643,2208295773643.15
646,7650300319.83
682,735974843360.0
686,17660871725.9977
702,295087220933.024
90,1190994126.60431
694,3801862611.36414
222,21386150000.0
674,1604779647.95066
688,43309252921.0567
678,250680845.747837
740,4980000000.0
703,94534730680.6023
705,46580457470.2769
752,552483727282.802
748,4886658806.33374
534,985865921.787709
690,1060226125.62616
796,727161000.0
148,12367363677.6199
768,3873308389.30006
764,397558222957.17
762,7633049792.09321
795,35164210526.3158
626,1147779600.0
776,470714083.426751
780,25763220107.0051
788,45044138549.2029
792,880556375779.51
798,37671774.6945537
834,39650530214.3287
800,27188667092.7781
804,175781379051.433
858,51264390116.4909
842,16197007349000.0
860,63628854498.5024
670,692933333.333333
862,381286237847.667
704,155820001920.492
548,747839697.746593
882,760549587.136028
887,35401341663.0425
710,396332702639.496
894,25503060420.026
716,17114849900.0
