iso_code,pop,cpi,emp
4,38928341.0,2.41513094083414,11.73
24,32866268.0,2.41513094083414,7.7
8,2837743.0,1.62088661717004,11.7
32,45376763.0,2.41513094083414,11.67
51,2963234.0,1.21143577838465,20.21
28,97928.0,2.41513094083414,6.79
36,25687041.0,0.846905537459293,6.61
40,8917205.0,1.38191063351859,5.77
31,10110116.0,2.75980947008126,6.27
108,11890781.0,7.32110643415513,0.8
56,11555997.0,0.740791812220385,6.01
204,12123198.0,3.02272119663756,2.54
854,20903278.0,1.88443993781985,4.96
50,164689383.0,5.6910747474621,5.3
100,6927288.0,1.67244096855762,5.71
44,393248.0,0.0385210980053727,14.41
70,3280815.0,-1.05129600763481,16.85
112,9398861.0,5.54814357456512,5.28
84,397621.0,2.41513094083414,7.82
68,11673029.0,0.940742153381823,5.61
76,212559409.0,3.21176803803379,13.67
52,287371.0,2.41513094083414,12.79
96,437483.0,1.94031996607178,8.37
64,771612.0,5.62999177986902,3.74
72,2351625.0,1.89035916824198,17.7
140,4829764.0,2.30368378868849,4.33
124,38005238.0,0.716999632307852,9.48
152,19116209.0,3.04549084804331,11.51
156,1402112000.0,2.4194218945778,5.0
384,26378275.0,2.42500656821829,3.5
120,26545864.0,2.43760882182242,3.62
180,89561404.0,2.41513094083414,4.55
178,5518092.0,1.81765496949938,10.27
170,50882884.0,2.52462053498877,15.44
174,869595.0,2.41513094083414,8.43
132,555988.0,0.605795758089712,13.41
188,5094114.0,0.724911478131358,17.08
196,1207361.0,-0.638422797978907,7.21
203,10698896.0,3.16129528497808,2.94
276,83240525.0,0.506689889953274,4.31
262,988002.0,2.41513094083414,11.57
212,71991.0,2.41513094083414,6.79
208,5831404.0,0.420711974110026,5.66
214,10847904.0,3.78103179915516,8.9
12,43851043.0,2.41513094083414,12.83
218,17643060.0,-0.338872392562274,6.23
818,102334403.0,5.04493288977533,10.45
724,47351567.0,-0.322671032810725,15.67
233,1331057.0,-0.444531097679859,6.46
231,114963583.0,2.41513094083414,2.79
246,5530719.0,0.290554555653313,7.83
242,896444.0,-2.5952432588737,4.79
266,2225728.0,1.17681176042119,20.47
826,67215293.0,0.98948670377243,4.34
268,3714000.0,5.2024648897533,12.05
288,31072945.0,9.95344087035522,4.53
324,13132792.0,10.6018600008336,4.35
270,2416664.0,5.93127636562439,9.64
624,1967998.0,2.41513094083414,3.16
226,1402985.0,4.76970498098298,9.15
300,10715549.0,-1.24795187701348,16.85
308,112519.0,2.41513094083414,6.79
320,16858333.0,3.21444062197346,4.65
328,786559.0,2.41513094083414,15.82
344,7481800.0,0.325437069552682,5.8
340,9904608.0,3.46841177951168,9.39
191,4047200.0,2.41513094083414,7.2
332,11402533.0,22.7963113642528,14.5
348,9749763.0,3.3267438576673,4.35
360,273523621.0,1.92096800566845,4.11
372,4994724.0,-0.334584625428444,5.92
364,83992953.0,2.41513094083414,10.96
368,40222503.0,2.41513094083414,13.74
352,366425.0,2.84792401518658,5.01
376,9216900.0,-0.588430300016595,4.61
388,2961161.0,5.22677779293517,8.4
400,10203140.0,0.33329435062843,18.5
392,125836021.0,-0.016369291209697,2.97
398,18754440.0,6.74900183815967,6.05
404,53771300.0,5.40481467184518,2.98
417,6591600.0,6.32542296338083,7.89
116,16718971.0,2.41513094083414,0.31
296,119446.0,2.41513094083414,6.79
659,53192.0,2.41513094083414,6.79
410,51780579.0,0.537258392675479,4.07
418,7275556.0,5.10407262959903,0.95
422,6825442.0,84.8643330472041,6.61
430,5057677.0,2.41513094083414,3.3
434,6871287.0,2.41513094083414,19.39
662,183629.0,2.41513094083414,17.13
144,21919000.0,6.15394508391743,4.84
426,2142252.0,4.97809676252292,24.65
440,2794700.0,1.19989444983569,8.43
442,632275.0,0.819957302126994,6.96
428,1901548.0,0.219064904842049,8.19
504,36910558.0,0.705968661338317,10.15
498,2617820.0,3.76597122245349,4.71
450,27691019.0,4.20179312190553,1.92
462,540542.0,-1.3697742556981,7.18
484,128932753.0,3.39683415569999,4.71
807,2083380.0,1.20007348888482,18.4
466,20250834.0,0.438088940320712,7.5
470,525285.0,0.638544956776653,4.09
104,54409794.0,2.41513094083414,1.79
499,621718.0,-0.255655699848551,15.86
496,3278292.0,3.69316922767457,4.33
508,31255435.0,2.41513094083414,3.39
478,4649660.0,2.38569488456317,10.66
480,1265740.0,2.58080077182828,7.11
454,19129955.0,8.62551469650552,5.99
458,32365998.0,-1.13870215393056,4.55
516,2540916.0,2.20938236933476,20.35
562,24206636.0,2.41513094083414,0.69
566,206139587.0,2.41513094083414,9.01
558,6624554.0,3.68181341625573,5.82
528,17441139.0,1.2724603778917,4.09
524,29136808.0,5.05236655289216,4.44
554,5084300.0,1.71456170007244,4.55
586,220892331.0,9.73999313898131,4.65
591,4314768.0,-1.55027540803759,10.23
604,32971846.0,1.82605269777589,6.24
608,109581085.0,2.63522884882108,3.36
598,8947027.0,2.41513094083414,2.74
616,37950802.0,3.3744697261859,3.55
620,10305564.0,-0.0124383299576167,7.2
600,7132530.0,1.7675159235669,7.61
275,4803269.0,-0.735332001092242,27.35
634,2881060.0,-2.54031503004763,3.45
642,19286123.0,2.63107311184752,4.84
643,144104080.0,3.38165937237896,5.73
646,12952209.0,9.85039902274209,1.35
682,34813867.0,3.44545825956691,8.22
729,43849269.0,150.322723865569,17.71
686,16743930.0,2.54743464570552,7.1
702,5685807.0,-0.181916666666656,5.19
90,686878.0,2.96354992076069,0.79
694,7976985.0,13.4469773031285,4.6
222,6486201.0,-0.371590212323993,6.98
706,15893219.0,2.41513094083414,13.1
688,6908224.0,1.57553290083409,9.08
678,219161.0,2.41513094083414,13.86
740,586634.0,34.9033131851852,8.65
703,5458827.0,1.9369412669422,6.79
705,2100126.0,-0.0548568157606067,5.17
752,10353442.0,0.497367318853562,8.45
748,1160164.0,2.41513094083414,23.4
690,98462.0,2.41513094083414,6.79
796,38718.0,2.41513094083414,6.79
