i,j,k,q,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9
484,842,870323.0,1117250.476,54658355.375,5192083.584,42889.152,141.66,1117250.476,3041.38,11586.459,50574.794,7341.355,86.008
842,124,270900.0,2750732.119,2750732.119,10406103.505,48379.913,7.856,530883.296,1975.296,2091.67,10528292.488,11628.133,160470.408
842,124,271000.0,10406103.505,2750732.119,10406103.505,48379.913,7.856,530883.296,1975.296,2091.67,10528292.488,11628.133,160470.408
842,124,271111.0,160470.408,2750732.119,10406103.505,48379.913,7.856,530883.296,1975.296,2091.67,10528292.488,11628.133,160470.408
842,124,271121.0,10528292.488,2750732.119,10406103.505,48379.913,7.856,530883.296,1975.296,2091.67,10528292.488,11628.133,160470.408
842,124,300490.0,48379.913,2750732.119,10406103.505,48379.913,7.856,530883.296,1975.296,2091.67,10528292.488,11628.133,160470.408
842,124,710812.0,7.856,2750732.119,10406103.505,48379.913,7.856,530883.296,1975.296,2091.67,10528292.488,11628.133,160470.408
842,124,847120.0,11628.133,2750732.119,10406103.505,48379.913,7.856,530883.296,1975.296,2091.67,10528292.488,11628.133,160470.408
842,124,852520.0,2091.67,2750732.119,10406103.505,48379.913,7.856,530883.296,1975.296,2091.67,10528292.488,11628.133,160470.408
842,124,854211.0,1975.296,2750732.119,10406103.505,48379.913,7.856,530883.296,1975.296,2091.67,10528292.488,11628.133,160470.408
842,124,870323.0,530883.296,2750732.119,10406103.505,48379.913,7.856,530883.296,1975.296,2091.67,10528292.488,11628.133,160470.408
156,344,271000.0,5542123.948,0.0,5542123.948,12998.685,47.711,110.751,10850.115,57512.691,2234083.856,57890.942,0.0
156,344,271121.0,2234083.856,0.0,5542123.948,12998.685,47.711,110.751,10850.115,57512.691,2234083.856,57890.942,0.0
156,344,300490.0,12998.685,0.0,5542123.948,12998.685,47.711,110.751,10850.115,57512.691,2234083.856,57890.942,0.0
156,344,710812.0,47.711,0.0,5542123.948,12998.685,47.711,110.751,10850.115,57512.691,2234083.856,57890.942,0.0
156,344,847120.0,57890.942,0.0,5542123.948,12998.685,47.711,110.751,10850.115,57512.691,2234083.856,57890.942,0.0
156,344,852520.0,57512.691,0.0,5542123.948,12998.685,47.711,110.751,10850.115,57512.691,2234083.856,57890.942,0.0
156,344,854211.0,10850.115,0.0,5542123.948,12998.685,47.711,110.751,10850.115,57512.691,2234083.856,57890.942,0.0
156,344,870323.0,110.751,0.0,5542123.948,12998.685,47.711,110.751,10850.115,57512.691,2234083.856,57890.942,0.0
842,484,270900.0,67.563,67.563,22896737.798,6703.936,2.049,172395.903,5036.002,4236.334,4874692.759,2713.105,13980.746
842,484,271000.0,22896737.798,67.563,22896737.798,6703.936,2.049,172395.903,5036.002,4236.334,4874692.759,2713.105,13980.746
842,484,271111.0,13980.746,67.563,22896737.798,6703.936,2.049,172395.903,5036.002,4236.334,4874692.759,2713.105,13980.746
842,484,271121.0,4874692.759,67.563,22896737.798,6703.936,2.049,172395.903,5036.002,4236.334,4874692.759,2713.105,13980.746
842,484,300490.0,6703.936,67.563,22896737.798,6703.936,2.049,172395.903,5036.002,4236.334,4874692.759,2713.105,13980.746
842,484,710812.0,2.049,67.563,22896737.798,6703.936,2.049,172395.903,5036.002,4236.334,4874692.759,2713.105,13980.746
842,484,847120.0,2713.105,67.563,22896737.798,6703.936,2.049,172395.903,5036.002,4236.334,4874692.759,2713.105,13980.746
842,484,852520.0,4236.334,67.563,22896737.798,6703.936,2.049,172395.903,5036.002,4236.334,4874692.759,2713.105,13980.746
842,484,854211.0,5036.002,67.563,22896737.798,6703.936,2.049,172395.903,5036.002,4236.334,4874692.759,2713.105,13980.746
842,484,870323.0,172395.903,67.563,22896737.798,6703.936,2.049,172395.903,5036.002,4236.334,4874692.759,2713.105,13980.746
156,392,270900.0,821846.766,821846.766,526049.623,1486.641,0.0,690.874,708.873,11156.898,0.0,34660.971,0.0
156,392,271000.0,526049.623,821846.766,526049.623,1486.641,0.0,690.874,708.873,11156.898,0.0,34660.971,0.0
156,392,300490.0,1486.641,821846.766,526049.623,1486.641,0.0,690.874,708.873,11156.898,0.0,34660.971,0.0
156,392,847120.0,34660.971,821846.766,526049.623,1486.641,0.0,690.874,708.873,11156.898,0.0,34660.971,0.0
156,392,852520.0,11156.898,821846.766,526049.623,1486.641,0.0,690.874,708.873,11156.898,0.0,34660.971,0.0
156,392,854211.0,708.873,821846.766,526049.623,1486.641,0.0,690.874,708.873,11156.898,0.0,34660.971,0.0
156,392,870323.0,690.874,821846.766,526049.623,1486.641,0.0,690.874,708.873,11156.898,0.0,34660.971,0.0
392,156,271000.0,2047749.907,0.0,2047749.907,1043.82,1.007,403382.62,8389.99,23.156,0.0,211.277,0.0
392,156,300490.0,1043.82,0.0,2047749.907,1043.82,1.007,403382.62,8389.99,23.156,0.0,211.277,0.0
392,156,710812.0,1.007,0.0,2047749.907,1043.82,1.007,403382.62,8389.99,23.156,0.0,211.277,0.0
392,156,847120.0,211.277,0.0,2047749.907,1043.82,1.007,403382.62,8389.99,23.156,0.0,211.277,0.0
392,156,852520.0,23.156,0.0,2047749.907,1043.82,1.007,403382.62,8389.99,23.156,0.0,211.277,0.0
392,156,854211.0,8389.99,0.0,2047749.907,1043.82,1.007,403382.62,8389.99,23.156,0.0,211.277,0.0
392,156,870323.0,403382.62,0.0,2047749.907,1043.82,1.007,403382.62,8389.99,23.156,0.0,211.277,0.0
410,156,271000.0,11182463.487,0.0,11182463.487,1244.828,0.688,208402.693,2900.875,118.003,0.0,111.854,0.0
410,156,300490.0,1244.828,0.0,11182463.487,1244.828,0.688,208402.693,2900.875,118.003,0.0,111.854,0.0
410,156,710812.0,0.688,0.0,11182463.487,1244.828,0.688,208402.693,2900.875,118.003,0.0,111.854,0.0
410,156,847120.0,111.854,0.0,11182463.487,1244.828,0.688,208402.693,2900.875,118.003,0.0,111.854,0.0
410,156,852520.0,118.003,0.0,11182463.487,1244.828,0.688,208402.693,2900.875,118.003,0.0,111.854,0.0
410,156,854211.0,2900.875,0.0,11182463.487,1244.828,0.688,208402.693,2900.875,118.003,0.0,111.854,0.0
410,156,870323.0,208402.693,0.0,11182463.487,1244.828,0.688,208402.693,2900.875,118.003,0.0,111.854,0.0
392,842,271000.0,534191.729,0.0,534191.729,1010.977,0.003,1551700.483,1311.516,12.186,0.0,1911.175,0.0
392,842,300490.0,1010.977,0.0,534191.729,1010.977,0.003,1551700.483,1311.516,12.186,0.0,1911.175,0.0
392,842,710812.0,0.003,0.0,534191.729,1010.977,0.003,1551700.483,1311.516,12.186,0.0,1911.175,0.0
392,842,847120.0,1911.175,0.0,534191.729,1010.977,0.003,1551700.483,1311.516,12.186,0.0,1911.175,0.0
392,842,852520.0,12.186,0.0,534191.729,1010.977,0.003,1551700.483,1311.516,12.186,0.0,1911.175,0.0
392,842,854211.0,1311.516,0.0,534191.729,1010.977,0.003,1551700.483,1311.516,12.186,0.0,1911.175,0.0
392,842,870323.0,1551700.483,0.0,534191.729,1010.977,0.003,1551700.483,1311.516,12.186,0.0,1911.175,0.0
528,276,270900.0,72839.32,72839.32,17513405.002,4440.771,31.321,49379.509,3489.54,666.764,0.0,5077.216,0.0
528,276,271000.0,17513405.002,72839.32,17513405.002,4440.771,31.321,49379.509,3489.54,666.764,0.0,5077.216,0.0
528,276,300490.0,4440.771,72839.32,17513405.002,4440.771,31.321,49379.509,3489.54,666.764,0.0,5077.216,0.0
528,276,710812.0,31.321,72839.32,17513405.002,4440.771,31.321,49379.509,3489.54,666.764,0.0,5077.216,0.0
528,276,847120.0,5077.216,72839.32,17513405.002,4440.771,31.321,49379.509,3489.54,666.764,0.0,5077.216,0.0
528,276,852520.0,666.764,72839.32,17513405.002,4440.771,31.321,49379.509,3489.54,666.764,0.0,5077.216,0.0
528,276,854211.0,3489.54,72839.32,17513405.002,4440.771,31.321,49379.509,3489.54,666.764,0.0,5077.216,0.0
528,276,870323.0,49379.509,72839.32,17513405.002,4440.771,31.321,49379.509,3489.54,666.764,0.0,5077.216,0.0
276,842,271000.0,284746.173,0.0,284746.173,8586.74,0.361,545725.245,343.012,112.671,0.0,214.156,0.0
276,842,300490.0,8586.74,0.0,284746.173,8586.74,0.361,545725.245,343.012,112.671,0.0,214.156,0.0
276,842,710812.0,0.361,0.0,284746.173,8586.74,0.361,545725.245,343.012,112.671,0.0,214.156,0.0
276,842,847120.0,214.156,0.0,284746.173,8586.74,0.361,545725.245,343.012,112.671,0.0,214.156,0.0
276,842,852520.0,112.671,0.0,284746.173,8586.74,0.361,545725.245,343.012,112.671,0.0,214.156,0.0
276,842,854211.0,343.012,0.0,284746.173,8586.74,0.361,545725.245,343.012,112.671,0.0,214.156,0.0
276,842,870323.0,545725.245,0.0,284746.173,8586.74,0.361,545725.245,343.012,112.671,0.0,214.156,0.0
842,156,271000.0,377646.024,0.0,377646.024,545.18,2.763,276270.66,4926.038,1212.525,0.0,2549.89,139269.198
842,156,271111.0,139269.198,0.0,377646.024,545.18,2.763,276270.66,4926.038,1212.525,0.0,2549.89,139269.198
842,156,300490.0,545.18,0.0,377646.024,545.18,2.763,276270.66,4926.038,1212.525,0.0,2549.89,139269.198
842,156,710812.0,2.763,0.0,377646.024,545.18,2.763,276270.66,4926.038,1212.525,0.0,2549.89,139269.198
842,156,847120.0,2549.89,0.0,377646.024,545.18,2.763,276270.66,4926.038,1212.525,0.0,2549.89,139269.198
842,156,852520.0,1212.525,0.0,377646.024,545.18,2.763,276270.66,4926.038,1212.525,0.0,2549.89,139269.198
842,156,854211.0,4926.038,0.0,377646.024,545.18,2.763,276270.66,4926.038,1212.525,0.0,2549.89,139269.198
842,156,870323.0,276270.66,0.0,377646.024,545.18,2.763,276270.66,4926.038,1212.525,0.0,2549.89,139269.198
156,276,271000.0,474775.217,0.0,474775.217,317.563,0.301,853.3,458.461,3424.835,0.0,32450.862,0.0
156,276,300490.0,317.563,0.0,474775.217,317.563,0.301,853.3,458.461,3424.835,0.0,32450.862,0.0
156,276,710812.0,0.301,0.0,474775.217,317.563,0.301,853.3,458.461,3424.835,0.0,32450.862,0.0
156,276,847120.0,32450.862,0.0,474775.217,317.563,0.301,853.3,458.461,3424.835,0.0,32450.862,0.0
156,276,852520.0,3424.835,0.0,474775.217,317.563,0.301,853.3,458.461,3424.835,0.0,32450.862,0.0
156,276,854211.0,458.461,0.0,474775.217,317.563,0.301,853.3,458.461,3424.835,0.0,32450.862,0.0
156,276,870323.0,853.3,0.0,474775.217,317.563,0.301,853.3,458.461,3424.835,0.0,32450.862,0.0
276,156,271000.0,46584.709,0.0,46584.709,6886.891,0.099,941420.063,167.692,67.926,0.0,106.169,0.0
276,156,300490.0,6886.891,0.0,46584.709,6886.891,0.099,941420.063,167.692,67.926,0.0,106.169,0.0
276,156,710812.0,0.099,0.0,46584.709,6886.891,0.099,941420.063,167.692,67.926,0.0,106.169,0.0
276,156,847120.0,106.169,0.0,46584.709,6886.891,0.099,941420.063,167.692,67.926,0.0,106.169,0.0
276,156,852520.0,67.926,0.0,46584.709,6886.891,0.099,941420.063,167.692,67.926,0.0,106.169,0.0
276,156,854211.0,167.692,0.0,46584.709,6886.891,0.099,941420.063,167.692,67.926,0.0,106.169,0.0
276,156,870323.0,941420.063,0.0,46584.709,6886.891,0.099,941420.063,167.692,67.926,0.0,106.169,0.0
276,826,270900.0,36397.801,36397.801,572999.942,26676.504,28.345,276397.817,813.076,631.302,0.0,3863.645,1.899
276,826,271000.0,572999.942,36397.801,572999.942,26676.504,28.345,276397.817,813.076,631.302,0.0,3863.645,1.899
276,826,271111.0,1.899,36397.801,572999.942,26676.504,28.345,276397.817,813.076,631.302,0.0,3863.645,1.899
276,826,300490.0,26676.504,36397.801,572999.942,26676.504,28.345,276397.817,813.076,631.302,0.0,3863.645,1.899
276,826,710812.0,28.345,36397.801,572999.942,26676.504,28.345,276397.817,813.076,631.302,0.0,3863.645,1.899
276,826,847120.0,3863.645,36397.801,572999.942,26676.504,28.345,276397.817,813.076,631.302,0.0,3863.645,1.899
276,826,852520.0,631.302,36397.801,572999.942,26676.504,28.345,276397.817,813.076,631.302,0.0,3863.645,1.899
276,826,854211.0,813.076,36397.801,572999.942,26676.504,28.345,276397.817,813.076,631.302,0.0,3863.645,1.899
276,826,870323.0,276397.817,36397.801,572999.942,26676.504,28.345,276397.817,813.076,631.302,0.0,3863.645,1.899
276,528,270900.0,59906.903,59906.903,3367975.592,23314.473,35.599,64423.003,999.804,1442.177,0.0,1348.633,0.0
276,528,271000.0,3367975.592,59906.903,3367975.592,23314.473,35.599,64423.003,999.804,1442.177,0.0,1348.633,0.0
276,528,300490.0,23314.473,59906.903,3367975.592,23314.473,35.599,64423.003,999.804,1442.177,0.0,1348.633,0.0
276,528,710812.0,35.599,59906.903,3367975.592,23314.473,35.599,64423.003,999.804,1442.177,0.0,1348.633,0.0
276,528,847120.0,1348.633,59906.903,3367975.592,23314.473,35.599,64423.003,999.804,1442.177,0.0,1348.633,0.0
276,528,852520.0,1442.177,59906.903,3367975.592,23314.473,35.599,64423.003,999.804,1442.177,0.0,1348.633,0.0
276,528,854211.0,999.804,59906.903,3367975.592,23314.473,35.599,64423.003,999.804,1442.177,0.0,1348.633,0.0
276,528,870323.0,64423.003,59906.903,3367975.592,23314.473,35.599,64423.003,999.804,1442.177,0.0,1348.633,0.0
156,410,270900.0,314002.484,314002.484,945246.825,557.112,0.001,179.655,1354.52,6749.157,0.0,11485.7,0.0
156,410,271000.0,945246.825,314002.484,945246.825,557.112,0.001,179.655,1354.52,6749.157,0.0,11485.7,0.0
156,410,300490.0,557.112,314002.484,945246.825,557.112,0.001,179.655,1354.52,6749.157,0.0,11485.7,0.0
156,410,710812.0,0.001,314002.484,945246.825,557.112,0.001,179.655,1354.52,6749.157,0.0,11485.7,0.0
156,410,847120.0,11485.7,314002.484,945246.825,557.112,0.001,179.655,1354.52,6749.157,0.0,11485.7,0.0
156,410,852520.0,6749.157,314002.484,945246.825,557.112,0.001,179.655,1354.52,6749.157,0.0,11485.7,0.0
156,410,854211.0,1354.52,314002.484,945246.825,557.112,0.001,179.655,1354.52,6749.157,0.0,11485.7,0.0
156,410,870323.0,179.655,314002.484,945246.825,557.112,0.001,179.655,1354.52,6749.157,0.0,11485.7,0.0
528,56,270900.0,4667854.886,4667854.886,15394795.564,3245.305,2.127,8524.699,435.812,678.372,11060741.265,5096.316,0.0
528,56,271000.0,15394795.564,4667854.886,15394795.564,3245.305,2.127,8524.699,435.812,678.372,11060741.265,5096.316,0.0
528,56,271121.0,11060741.265,4667854.886,15394795.564,3245.305,2.127,8524.699,435.812,678.372,11060741.265,5096.316,0.0
528,56,300490.0,3245.305,4667854.886,15394795.564,3245.305,2.127,8524.699,435.812,678.372,11060741.265,5096.316,0.0
528,56,710812.0,2.127,4667854.886,15394795.564,3245.305,2.127,8524.699,435.812,678.372,11060741.265,5096.316,0.0
528,56,847120.0,5096.316,4667854.886,15394795.564,3245.305,2.127,8524.699,435.812,678.372,11060741.265,5096.316,0.0
528,56,852520.0,678.372,4667854.886,15394795.564,3245.305,2.127,8524.699,435.812,678.372,11060741.265,5096.316,0.0
528,56,854211.0,435.812,4667854.886,15394795.564,3245.305,2.127,8524.699,435.812,678.372,11060741.265,5096.316,0.0
528,56,870323.0,8524.699,4667854.886,15394795.564,3245.305,2.127,8524.699,435.812,678.372,11060741.265,5096.316,0.0
56,276,270900.0,820.716,820.716,4791601.375,17281.031,13.649,136921.241,250.72,76.518,4393030.202,254.669,0.0
56,276,271000.0,4791601.375,820.716,4791601.375,17281.031,13.649,136921.241,250.72,76.518,4393030.202,254.669,0.0
56,276,271121.0,4393030.202,820.716,4791601.375,17281.031,13.649,136921.241,250.72,76.518,4393030.202,254.669,0.0
56,276,300490.0,17281.031,820.716,4791601.375,17281.031,13.649,136921.241,250.72,76.518,4393030.202,254.669,0.0
56,276,710812.0,13.649,820.716,4791601.375,17281.031,13.649,136921.241,250.72,76.518,4393030.202,254.669,0.0
56,276,847120.0,254.669,820.716,4791601.375,17281.031,13.649,136921.241,250.72,76.518,4393030.202,254.669,0.0
56,276,852520.0,76.518,820.716,4791601.375,17281.031,13.649,136921.241,250.72,76.518,4393030.202,254.669,0.0
56,276,854211.0,250.72,820.716,4791601.375,17281.031,13.649,136921.241,250.72,76.518,4393030.202,254.669,0.0
56,276,870323.0,136921.241,820.716,4791601.375,17281.031,13.649,136921.241,250.72,76.518,4393030.202,254.669,0.0
276,40,270900.0,1888.702,1888.702,3526975.905,29383.099,0.698,25136.215,455.822,305.325,0.0,1605.733,0.0
276,40,271000.0,3526975.905,1888.702,3526975.905,29383.099,0.698,25136.215,455.822,305.325,0.0,1605.733,0.0
276,40,300490.0,29383.099,1888.702,3526975.905,29383.099,0.698,25136.215,455.822,305.325,0.0,1605.733,0.0
276,40,710812.0,0.698,1888.702,3526975.905,29383.099,0.698,25136.215,455.822,305.325,0.0,1605.733,0.0
276,40,847120.0,1605.733,1888.702,3526975.905,29383.099,0.698,25136.215,455.822,305.325,0.0,1605.733,0.0
276,40,852520.0,305.325,1888.702,3526975.905,29383.099,0.698,25136.215,455.822,305.325,0.0,1605.733,0.0
276,40,854211.0,455.822,1888.702,3526975.905,29383.099,0.698,25136.215,455.822,305.325,0.0,1605.733,0.0
276,40,870323.0,25136.215,1888.702,3526975.905,29383.099,0.698,25136.215,455.822,305.325,0.0,1605.733,0.0
36,156,270900.0,3764303.086,3764303.086,8111.441,1350.468,0.009,40.0,4.114,8.1,0.0,91.181,3638058.185
36,156,271000.0,8111.441,3764303.086,8111.441,1350.468,0.009,40.0,4.114,8.1,0.0,91.181,3638058.185
36,156,271111.0,3638058.185,3764303.086,8111.441,1350.468,0.009,40.0,4.114,8.1,0.0,91.181,3638058.185
36,156,300490.0,1350.468,3764303.086,8111.441,1350.468,0.009,40.0,4.114,8.1,0.0,91.181,3638058.185
36,156,710812.0,0.009,3764303.086,8111.441,1350.468,0.009,40.0,4.114,8.1,0.0,91.181,3638058.185
36,156,847120.0,91.181,3764303.086,8111.441,1350.468,0.009,40.0,4.114,8.1,0.0,91.181,3638058.185
36,156,852520.0,8.1,3764303.086,8111.441,1350.468,0.009,40.0,4.114,8.1,0.0,91.181,3638058.185
36,156,854211.0,4.114,3764303.086,8111.441,1350.468,0.009,40.0,4.114,8.1,0.0,91.181,3638058.185
36,156,870323.0,40.0,3764303.086,8111.441,1350.468,0.009,40.0,4.114,8.1,0.0,91.181,3638058.185
842,392,271000.0,239457.414,0.0,239457.414,3134.412,0.553,19099.705,694.981,146.751,36.043,832.209,465307.8
842,392,271111.0,465307.8,0.0,239457.414,3134.412,0.553,19099.705,694.981,146.751,36.043,832.209,465307.8
842,392,271121.0,36.043,0.0,239457.414,3134.412,0.553,19099.705,694.981,146.751,36.043,832.209,465307.8
842,392,300490.0,3134.412,0.0,239457.414,3134.412,0.553,19099.705,694.981,146.751,36.043,832.209,465307.8
842,392,710812.0,0.553,0.0,239457.414,3134.412,0.553,19099.705,694.981,146.751,36.043,832.209,465307.8
842,392,847120.0,832.209,0.0,239457.414,3134.412,0.553,19099.705,694.981,146.751,36.043,832.209,465307.8
842,392,852520.0,146.751,0.0,239457.414,3134.412,0.553,19099.705,694.981,146.751,36.043,832.209,465307.8
842,392,854211.0,694.981,0.0,239457.414,3134.412,0.553,19099.705,694.981,146.751,36.043,832.209,465307.8
842,392,870323.0,19099.705,0.0,239457.414,3134.412,0.553,19099.705,694.981,146.751,36.043,832.209,465307.8
392,410,270900.0,0.015,0.015,1422644.114,7870.339,3.365,19106.673,735.984,14.121,0.0,111.224,0.0
392,410,271000.0,1422644.114,0.015,1422644.114,7870.339,3.365,19106.673,735.984,14.121,0.0,111.224,0.0
392,410,300490.0,7870.339,0.015,1422644.114,7870.339,3.365,19106.673,735.984,14.121,0.0,111.224,0.0
392,410,710812.0,3.365,0.015,1422644.114,7870.339,3.365,19106.673,735.984,14.121,0.0,111.224,0.0
392,410,847120.0,111.224,0.015,1422644.114,7870.339,3.365,19106.673,735.984,14.121,0.0,111.224,0.0
392,410,852520.0,14.121,0.015,1422644.114,7870.339,3.365,19106.673,735.984,14.121,0.0,111.224,0.0
392,410,854211.0,735.984,0.015,1422644.114,7870.339,3.365,19106.673,735.984,14.121,0.0,111.224,0.0
392,410,870323.0,19106.673,0.015,1422644.114,7870.339,3.365,19106.673,735.984,14.121,0.0,111.224,0.0
276,56,270900.0,5.606,5.606,409993.967,18277.168,0.034,40904.042,216.982,316.036,1213393.428,515.226,0.0
276,56,271000.0,409993.967,5.606,409993.967,18277.168,0.034,40904.042,216.982,316.036,1213393.428,515.226,0.0
276,56,271121.0,1213393.428,5.606,409993.967,18277.168,0.034,40904.042,216.982,316.036,1213393.428,515.226,0.0
276,56,300490.0,18277.168,5.606,409993.967,18277.168,0.034,40904.042,216.982,316.036,1213393.428,515.226,0.0
276,56,710812.0,0.034,5.606,409993.967,18277.168,0.034,40904.042,216.982,316.036,1213393.428,515.226,0.0
276,56,847120.0,515.226,5.606,409993.967,18277.168,0.034,40904.042,216.982,316.036,1213393.428,515.226,0.0
276,56,852520.0,316.036,5.606,409993.967,18277.168,0.034,40904.042,216.982,316.036,1213393.428,515.226,0.0
276,56,854211.0,216.982,5.606,409993.967,18277.168,0.034,40904.042,216.982,316.036,1213393.428,515.226,0.0
276,56,870323.0,40904.042,5.606,409993.967,18277.168,0.034,40904.042,216.982,316.036,1213393.428,515.226,0.0
643,528,270900.0,41504583.265,41504583.265,9374708.298,27.946,0.0,1.6,0.077,0.004,0.0,0.009,0.0
643,528,271000.0,9374708.298,41504583.265,9374708.298,27.946,0.0,1.6,0.077,0.004,0.0,0.009,0.0
643,528,300490.0,27.946,41504583.265,9374708.298,27.946,0.0,1.6,0.077,0.004,0.0,0.009,0.0
643,528,847120.0,0.009,41504583.265,9374708.298,27.946,0.0,1.6,0.077,0.004,0.0,0.009,0.0
643,528,852520.0,0.004,41504583.265,9374708.298,27.946,0.0,1.6,0.077,0.004,0.0,0.009,0.0
643,528,854211.0,0.077,41504583.265,9374708.298,27.946,0.0,1.6,0.077,0.004,0.0,0.009,0.0
643,528,870323.0,1.6,41504583.265,9374708.298,27.946,0.0,1.6,0.077,0.004,0.0,0.009,0.0
410,842,270900.0,0.4,0.4,2387870.125,1183.635,0.0,720506.301,419.696,12621.548,0.0,990.168,0.0
410,842,271000.0,2387870.125,0.4,2387870.125,1183.635,0.0,720506.301,419.696,12621.548,0.0,990.168,0.0
410,842,300490.0,1183.635,0.4,2387870.125,1183.635,0.0,720506.301,419.696,12621.548,0.0,990.168,0.0
410,842,847120.0,990.168,0.4,2387870.125,1183.635,0.0,720506.301,419.696,12621.548,0.0,990.168,0.0
410,842,852520.0,12621.548,0.4,2387870.125,1183.635,0.0,720506.301,419.696,12621.548,0.0,990.168,0.0
410,842,854211.0,419.696,0.4,2387870.125,1183.635,0.0,720506.301,419.696,12621.548,0.0,990.168,0.0
410,842,870323.0,720506.301,0.4,2387870.125,1183.635,0.0,720506.301,419.696,12621.548,0.0,990.168,0.0
276,616,270900.0,110530.265,110530.265,1379788.02,34777.901,0.707,27767.017,303.163,702.872,0.0,897.125,0.0
276,616,271000.0,1379788.02,110530.265,1379788.02,34777.901,0.707,27767.017,303.163,702.872,0.0,897.125,0.0
276,616,300490.0,34777.901,110530.265,1379788.02,34777.901,0.707,27767.017,303.163,702.872,0.0,897.125,0.0
276,616,710812.0,0.707,110530.265,1379788.02,34777.901,0.707,27767.017,303.163,702.872,0.0,897.125,0.0
276,616,847120.0,897.125,110530.265,1379788.02,34777.901,0.707,27767.017,303.163,702.872,0.0,897.125,0.0
276,616,852520.0,702.872,110530.265,1379788.02,34777.901,0.707,27767.017,303.163,702.872,0.0,897.125,0.0
276,616,854211.0,303.163,110530.265,1379788.02,34777.901,0.707,27767.017,303.163,702.872,0.0,897.125,0.0
276,616,870323.0,27767.017,110530.265,1379788.02,34777.901,0.707,27767.017,303.163,702.872,0.0,897.125,0.0
56,528,270900.0,2259592.572,2259592.572,9204470.637,18362.863,20.588,97748.148,197.999,148.904,3406847.091,1425.401,78344.088
56,528,271000.0,9204470.637,2259592.572,9204470.637,18362.863,20.588,97748.148,197.999,148.904,3406847.091,1425.401,78344.088
56,528,271111.0,78344.088,2259592.572,9204470.637,18362.863,20.588,97748.148,197.999,148.904,3406847.091,1425.401,78344.088
