i,j,k,q,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9
156,842,271000.0,1399584.286,0.0,1399584.286,3387.835,106425.679,7580.893,110270.083,430695.478,0.002,4287.624,135561.737
156,842,300290.0,4287.624,0.0,1399584.286,3387.835,106425.679,7580.893,110270.083,430695.478,0.002,4287.624,135561.737
156,842,300490.0,7580.893,0.0,1399584.286,3387.835,106425.679,7580.893,110270.083,430695.478,0.002,4287.624,135561.737
156,842,710812.0,0.002,0.0,1399584.286,3387.835,106425.679,7580.893,110270.083,430695.478,0.002,4287.624,135561.737
156,842,847193.0,135561.737,0.0,1399584.286,3387.835,106425.679,7580.893,110270.083,430695.478,0.002,4287.624,135561.737
156,842,847330.0,430695.478,0.0,1399584.286,3387.835,106425.679,7580.893,110270.083,430695.478,0.002,4287.624,135561.737
156,842,852520.0,106425.679,0.0,1399584.286,3387.835,106425.679,7580.893,110270.083,430695.478,0.002,4287.624,135561.737
156,842,854211.0,3387.835,0.0,1399584.286,3387.835,106425.679,7580.893,110270.083,430695.478,0.002,4287.624,135561.737
156,842,870323.0,110270.083,0.0,1399584.286,3387.835,106425.679,7580.893,110270.083,430695.478,0.002,4287.624,135561.737
484,842,270900.0,33615616.768,33615616.768,3672842.101,1041.916,33983.274,115184.289,1650694.471,7622.399,255.269,54.638,5706.302
484,842,271000.0,3672842.101,33615616.768,3672842.101,1041.916,33983.274,115184.289,1650694.471,7622.399,255.269,54.638,5706.302
484,842,300290.0,54.638,33615616.768,3672842.101,1041.916,33983.274,115184.289,1650694.471,7622.399,255.269,54.638,5706.302
484,842,300490.0,115184.289,33615616.768,3672842.101,1041.916,33983.274,115184.289,1650694.471,7622.399,255.269,54.638,5706.302
484,842,710812.0,255.269,33615616.768,3672842.101,1041.916,33983.274,115184.289,1650694.471,7622.399,255.269,54.638,5706.302
484,842,847193.0,5706.302,33615616.768,3672842.101,1041.916,33983.274,115184.289,1650694.471,7622.399,255.269,54.638,5706.302
484,842,847330.0,7622.399,33615616.768,3672842.101,1041.916,33983.274,115184.289,1650694.471,7622.399,255.269,54.638,5706.302
484,842,852520.0,33983.274,33615616.768,3672842.101,1041.916,33983.274,115184.289,1650694.471,7622.399,255.269,54.638,5706.302
484,842,854211.0,1041.916,33615616.768,3672842.101,1041.916,33983.274,115184.289,1650694.471,7622.399,255.269,54.638,5706.302
484,842,870323.0,1650694.471,33615616.768,3672842.101,1041.916,33983.274,115184.289,1650694.471,7622.399,255.269,54.638,5706.302
124,842,270900.0,133523919.007,133523919.007,21279795.686,869.697,3347.619,31907.199,935023.859,2270.089,37.907,5632.853,48.399
124,842,271000.0,21279795.686,133523919.007,21279795.686,869.697,3347.619,31907.199,935023.859,2270.089,37.907,5632.853,48.399
124,842,300290.0,5632.853,133523919.007,21279795.686,869.697,3347.619,31907.199,935023.859,2270.089,37.907,5632.853,48.399
124,842,300490.0,31907.199,133523919.007,21279795.686,869.697,3347.619,31907.199,935023.859,2270.089,37.907,5632.853,48.399
124,842,710812.0,37.907,133523919.007,21279795.686,869.697,3347.619,31907.199,935023.859,2270.089,37.907,5632.853,48.399
124,842,847193.0,48.399,133523919.007,21279795.686,869.697,3347.619,31907.199,935023.859,2270.089,37.907,5632.853,48.399
124,842,847330.0,2270.089,133523919.007,21279795.686,869.697,3347.619,31907.199,935023.859,2270.089,37.907,5632.853,48.399
124,842,852520.0,3347.619,133523919.007,21279795.686,869.697,3347.619,31907.199,935023.859,2270.089,37.907,5632.853,48.399
124,842,854211.0,869.697,133523919.007,21279795.686,869.697,3347.619,31907.199,935023.859,2270.089,37.907,5632.853,48.399
124,842,870323.0,935023.859,133523919.007,21279795.686,869.697,3347.619,31907.199,935023.859,2270.089,37.907,5632.853,48.399
156,344,270900.0,145169.0,145169.0,10553998.031,27660.791,72435.058,13374.43,839.743,190112.413,19.328,65.896,35316.75
156,344,271000.0,10553998.031,145169.0,10553998.031,27660.791,72435.058,13374.43,839.743,190112.413,19.328,65.896,35316.75
156,344,300290.0,65.896,145169.0,10553998.031,27660.791,72435.058,13374.43,839.743,190112.413,19.328,65.896,35316.75
156,344,300490.0,13374.43,145169.0,10553998.031,27660.791,72435.058,13374.43,839.743,190112.413,19.328,65.896,35316.75
156,344,710812.0,19.328,145169.0,10553998.031,27660.791,72435.058,13374.43,839.743,190112.413,19.328,65.896,35316.75
156,344,847193.0,35316.75,145169.0,10553998.031,27660.791,72435.058,13374.43,839.743,190112.413,19.328,65.896,35316.75
156,344,847330.0,190112.413,145169.0,10553998.031,27660.791,72435.058,13374.43,839.743,190112.413,19.328,65.896,35316.75
156,344,852520.0,72435.058,145169.0,10553998.031,27660.791,72435.058,13374.43,839.743,190112.413,19.328,65.896,35316.75
156,344,854211.0,27660.791,145169.0,10553998.031,27660.791,72435.058,13374.43,839.743,190112.413,19.328,65.896,35316.75
156,344,870323.0,839.743,145169.0,10553998.031,27660.791,72435.058,13374.43,839.743,190112.413,19.328,65.896,35316.75
842,124,270900.0,25563697.23,25563697.23,24151088.387,0.0,0.0,53766.565,0.0,0.0,25.249,15691.574,3808.312
842,124,271000.0,24151088.387,25563697.23,24151088.387,0.0,0.0,53766.565,0.0,0.0,25.249,15691.574,3808.312
842,124,300290.0,15691.574,25563697.23,24151088.387,0.0,0.0,53766.565,0.0,0.0,25.249,15691.574,3808.312
842,124,300490.0,53766.565,25563697.23,24151088.387,0.0,0.0,53766.565,0.0,0.0,25.249,15691.574,3808.312
842,124,710812.0,25.249,25563697.23,24151088.387,0.0,0.0,53766.565,0.0,0.0,25.249,15691.574,3808.312
842,124,847193.0,3808.312,25563697.23,24151088.387,0.0,0.0,53766.565,0.0,0.0,25.249,15691.574,3808.312
842,124,847330.0,0.0,25563697.23,24151088.387,0.0,0.0,53766.565,0.0,0.0,25.249,15691.574,3808.312
842,124,852520.0,0.0,25563697.23,24151088.387,0.0,0.0,53766.565,0.0,0.0,25.249,15691.574,3808.312
842,124,854211.0,0.0,25563697.23,24151088.387,0.0,0.0,53766.565,0.0,0.0,25.249,15691.574,3808.312
842,124,870323.0,0.0,25563697.23,24151088.387,0.0,0.0,53766.565,0.0,0.0,25.249,15691.574,3808.312
842,484,270900.0,167169.42,167169.42,55731848.928,145.377,0.0,6788.8,117117.094,0.0,2.232,3105.415,1286.276
842,484,271000.0,55731848.928,167169.42,55731848.928,145.377,0.0,6788.8,117117.094,0.0,2.232,3105.415,1286.276
842,484,300290.0,3105.415,167169.42,55731848.928,145.377,0.0,6788.8,117117.094,0.0,2.232,3105.415,1286.276
842,484,300490.0,6788.8,167169.42,55731848.928,145.377,0.0,6788.8,117117.094,0.0,2.232,3105.415,1286.276
842,484,710812.0,2.232,167169.42,55731848.928,145.377,0.0,6788.8,117117.094,0.0,2.232,3105.415,1286.276
842,484,847193.0,1286.276,167169.42,55731848.928,145.377,0.0,6788.8,117117.094,0.0,2.232,3105.415,1286.276
842,484,847330.0,0.0,167169.42,55731848.928,145.377,0.0,6788.8,117117.094,0.0,2.232,3105.415,1286.276
842,484,852520.0,0.0,167169.42,55731848.928,145.377,0.0,6788.8,117117.094,0.0,2.232,3105.415,1286.276
842,484,854211.0,145.377,167169.42,55731848.928,145.377,0.0,6788.8,117117.094,0.0,2.232,3105.415,1286.276
842,484,870323.0,117117.094,167169.42,55731848.928,145.377,0.0,6788.8,117117.094,0.0,2.232,3105.415,1286.276
410,156,270900.0,0.18,0.18,12201188.331,3304.423,501.144,797.101,106.658,7263.339,2.33,469.702,108.954
410,156,271000.0,12201188.331,0.18,12201188.331,3304.423,501.144,797.101,106.658,7263.339,2.33,469.702,108.954
410,156,300290.0,469.702,0.18,12201188.331,3304.423,501.144,797.101,106.658,7263.339,2.33,469.702,108.954
410,156,300490.0,797.101,0.18,12201188.331,3304.423,501.144,797.101,106.658,7263.339,2.33,469.702,108.954
410,156,710812.0,2.33,0.18,12201188.331,3304.423,501.144,797.101,106.658,7263.339,2.33,469.702,108.954
410,156,847193.0,108.954,0.18,12201188.331,3304.423,501.144,797.101,106.658,7263.339,2.33,469.702,108.954
410,156,847330.0,7263.339,0.18,12201188.331,3304.423,501.144,797.101,106.658,7263.339,2.33,469.702,108.954
410,156,852520.0,501.144,0.18,12201188.331,3304.423,501.144,797.101,106.658,7263.339,2.33,469.702,108.954
410,156,854211.0,3304.423,0.18,12201188.331,3304.423,501.144,797.101,106.658,7263.339,2.33,469.702,108.954
410,156,870323.0,106.658,0.18,12201188.331,3304.423,501.144,797.101,106.658,7263.339,2.33,469.702,108.954
156,392,270900.0,1519590.5,1519590.5,829459.011,1859.527,22510.942,1476.881,1015.664,98946.224,0.0,162.378,22980.18
156,392,271000.0,829459.011,1519590.5,829459.011,1859.527,22510.942,1476.881,1015.664,98946.224,0.0,162.378,22980.18
156,392,300290.0,162.378,1519590.5,829459.011,1859.527,22510.942,1476.881,1015.664,98946.224,0.0,162.378,22980.18
156,392,300490.0,1476.881,1519590.5,829459.011,1859.527,22510.942,1476.881,1015.664,98946.224,0.0,162.378,22980.18
156,392,710812.0,0.0,1519590.5,829459.011,1859.527,22510.942,1476.881,1015.664,98946.224,0.0,162.378,22980.18
156,392,847193.0,22980.18,1519590.5,829459.011,1859.527,22510.942,1476.881,1015.664,98946.224,0.0,162.378,22980.18
156,392,847330.0,98946.224,1519590.5,829459.011,1859.527,22510.942,1476.881,1015.664,98946.224,0.0,162.378,22980.18
156,392,852520.0,22510.942,1519590.5,829459.011,1859.527,22510.942,1476.881,1015.664,98946.224,0.0,162.378,22980.18
156,392,854211.0,1859.527,1519590.5,829459.011,1859.527,22510.942,1476.881,1015.664,98946.224,0.0,162.378,22980.18
156,392,870323.0,1015.664,1519590.5,829459.011,1859.527,22510.942,1476.881,1015.664,98946.224,0.0,162.378,22980.18
392,156,271000.0,2146600.172,0.0,2146600.172,6106.622,616.265,2840.585,219309.801,4056.997,4.479,165.701,84.794
392,156,300290.0,165.701,0.0,2146600.172,6106.622,616.265,2840.585,219309.801,4056.997,4.479,165.701,84.794
392,156,300490.0,2840.585,0.0,2146600.172,6106.622,616.265,2840.585,219309.801,4056.997,4.479,165.701,84.794
392,156,710812.0,4.479,0.0,2146600.172,6106.622,616.265,2840.585,219309.801,4056.997,4.479,165.701,84.794
392,156,847193.0,84.794,0.0,2146600.172,6106.622,616.265,2840.585,219309.801,4056.997,4.479,165.701,84.794
392,156,847330.0,4056.997,0.0,2146600.172,6106.622,616.265,2840.585,219309.801,4056.997,4.479,165.701,84.794
392,156,852520.0,616.265,0.0,2146600.172,6106.622,616.265,2840.585,219309.801,4056.997,4.479,165.701,84.794
392,156,854211.0,6106.622,0.0,2146600.172,6106.622,616.265,2840.585,219309.801,4056.997,4.479,165.701,84.794
392,156,870323.0,219309.801,0.0,2146600.172,6106.622,616.265,2840.585,219309.801,4056.997,4.479,165.701,84.794
392,842,270900.0,3.498,3.498,1055730.435,974.867,1312.529,1330.855,1563351.532,23825.142,0.078,154.986,513.58
392,842,271000.0,1055730.435,3.498,1055730.435,974.867,1312.529,1330.855,1563351.532,23825.142,0.078,154.986,513.58
392,842,300290.0,154.986,3.498,1055730.435,974.867,1312.529,1330.855,1563351.532,23825.142,0.078,154.986,513.58
392,842,300490.0,1330.855,3.498,1055730.435,974.867,1312.529,1330.855,1563351.532,23825.142,0.078,154.986,513.58
392,842,710812.0,0.078,3.498,1055730.435,974.867,1312.529,1330.855,1563351.532,23825.142,0.078,154.986,513.58
392,842,847193.0,513.58,3.498,1055730.435,974.867,1312.529,1330.855,1563351.532,23825.142,0.078,154.986,513.58
392,842,847330.0,23825.142,3.498,1055730.435,974.867,1312.529,1330.855,1563351.532,23825.142,0.078,154.986,513.58
392,842,852520.0,1312.529,3.498,1055730.435,974.867,1312.529,1330.855,1563351.532,23825.142,0.078,154.986,513.58
392,842,854211.0,974.867,3.498,1055730.435,974.867,1312.529,1330.855,1563351.532,23825.142,0.078,154.986,513.58
392,842,870323.0,1563351.532,3.498,1055730.435,974.867,1312.529,1330.855,1563351.532,23825.142,0.078,154.986,513.58
276,842,271000.0,52808.174,0.0,52808.174,248.443,1493.208,38647.205,754272.043,3379.346,0.746,1556.716,78.42
276,842,300290.0,1556.716,0.0,52808.174,248.443,1493.208,38647.205,754272.043,3379.346,0.746,1556.716,78.42
276,842,300490.0,38647.205,0.0,52808.174,248.443,1493.208,38647.205,754272.043,3379.346,0.746,1556.716,78.42
276,842,710812.0,0.746,0.0,52808.174,248.443,1493.208,38647.205,754272.043,3379.346,0.746,1556.716,78.42
276,842,847193.0,78.42,0.0,52808.174,248.443,1493.208,38647.205,754272.043,3379.346,0.746,1556.716,78.42
276,842,847330.0,3379.346,0.0,52808.174,248.443,1493.208,38647.205,754272.043,3379.346,0.746,1556.716,78.42
276,842,852520.0,1493.208,0.0,52808.174,248.443,1493.208,38647.205,754272.043,3379.346,0.746,1556.716,78.42
276,842,854211.0,248.443,0.0,52808.174,248.443,1493.208,38647.205,754272.043,3379.346,0.746,1556.716,78.42
276,842,870323.0,754272.043,0.0,52808.174,248.443,1493.208,38647.205,754272.043,3379.346,0.746,1556.716,78.42
842,156,270900.0,13369538.201,13369538.201,954680.518,626.325,1358.631,1663.251,589556.614,4005.603,22.735,3659.146,10.394
842,156,271000.0,954680.518,13369538.201,954680.518,626.325,1358.631,1663.251,589556.614,4005.603,22.735,3659.146,10.394
842,156,300290.0,3659.146,13369538.201,954680.518,626.325,1358.631,1663.251,589556.614,4005.603,22.735,3659.146,10.394
842,156,300490.0,1663.251,13369538.201,954680.518,626.325,1358.631,1663.251,589556.614,4005.603,22.735,3659.146,10.394
842,156,710812.0,22.735,13369538.201,954680.518,626.325,1358.631,1663.251,589556.614,4005.603,22.735,3659.146,10.394
842,156,847193.0,10.394,13369538.201,954680.518,626.325,1358.631,1663.251,589556.614,4005.603,22.735,3659.146,10.394
842,156,847330.0,4005.603,13369538.201,954680.518,626.325,1358.631,1663.251,589556.614,4005.603,22.735,3659.146,10.394
842,156,852520.0,1358.631,13369538.201,954680.518,626.325,1358.631,1663.251,589556.614,4005.603,22.735,3659.146,10.394
842,156,854211.0,626.325,13369538.201,954680.518,626.325,1358.631,1663.251,589556.614,4005.603,22.735,3659.146,10.394
842,156,870323.0,589556.614,13369538.201,954680.518,626.325,1358.631,1663.251,589556.614,4005.603,22.735,3659.146,10.394
528,276,270900.0,1734169.752,1734169.752,15854977.043,1874.331,8763.762,8658.199,33590.342,79825.858,5.589,579.098,2229.544
528,276,271000.0,15854977.043,1734169.752,15854977.043,1874.331,8763.762,8658.199,33590.342,79825.858,5.589,579.098,2229.544
528,276,300290.0,579.098,1734169.752,15854977.043,1874.331,8763.762,8658.199,33590.342,79825.858,5.589,579.098,2229.544
528,276,300490.0,8658.199,1734169.752,15854977.043,1874.331,8763.762,8658.199,33590.342,79825.858,5.589,579.098,2229.544
528,276,710812.0,5.589,1734169.752,15854977.043,1874.331,8763.762,8658.199,33590.342,79825.858,5.589,579.098,2229.544
528,276,847193.0,2229.544,1734169.752,15854977.043,1874.331,8763.762,8658.199,33590.342,79825.858,5.589,579.098,2229.544
528,276,847330.0,79825.858,1734169.752,15854977.043,1874.331,8763.762,8658.199,33590.342,79825.858,5.589,579.098,2229.544
528,276,852520.0,8763.762,1734169.752,15854977.043,1874.331,8763.762,8658.199,33590.342,79825.858,5.589,579.098,2229.544
