i,j
233,56
788,842
384,724
188,340
192,156
795,31
634,682
894,710
760,826
218,724
516,724
512,682
218,528
760,818
834,156
418,764
400,760
288,56
320,558
598,276
480,842
191,430
320,188
196,276
400,784
470,484
31,364
540,392
368,764
780,484
48,450
894,410
104,392
188,222
70,348
478,392
120,826
422,760
226,392
324,643
188,591
748,842
31,376
516,24
404,586
470,156
442,616
442,156
470,348
120,56
470,702
268,842
860,804
112,398
422,784
96,156
788,12
96,764
634,826
100,643
100,702
887,784
496,842
68,170
384,56
72,716
428,246
422,368
31,191
340,222
188,56
242,36
480,784
50,392
417,784
288,842
504,702
180,156
634,408
887,682
112,76
144,392
148,156
760,528
242,842
192,724
600,136
504,620
214,332
388,826
116,392
740,842
384,466
144,643
233,348
222,558
384,276
780,170
116,704
352,208
591,214
446,276
430,724
50,752
558,484
68,862
422,792
795,792
51,276
268,643
504,392
422,682
324,410
854,156
740,124
48,480
384,204
858,276
28,276
860,616
218,320
48,764
233,804
144,784
591,222
324,724
508,716
780,214
508,276
795,364
116,124
242,702
540,410
384,288
191,826
591,320
48,360
191,348
68,392
120,842
508,454
694,56
858,724
96,702
266,724
50,40
512,826
584,724
51,528
70,842
854,768
340,276
320,124
148,826
795,842
404,180
233,292
191,792
858,156
84,842
470,344
591,340
204,466
417,643
218,862
48,702
533,724
716,826
860,364
384,686
533,188
558,222
408,764
788,504
894,764
191,643
748,826
512,710
408,392
508,826
860,40
51,56
104,458
795,642
68,604
496,124
48,826
795,703
860,392
191,784
188,458
434,40
31,702
70,40
512,364
50,344
516,276
428,528
780,124
44,826
470,392
204,156
524,842
417,398
858,862
188,124
31,642
428,112
400,392
214,528
31,40
887,414
894,682
51,643
480,450
144,528
598,608
498,642
834,124
222,188
404,818
788,792
180,246
50,702
498,804
716,894
214,124
690,826
288,276
242,826
72,764
434,818
591,188
51,376
548,764
104,276
191,300
478,724
388,156
352,392
600,152
214,826
894,180
328,842
533,76
324,804
266,780
266,710
446,826
116,702
768,854
400,156
780,826
454,842
716,276
470,434
266,36
328,826
600,643
740,56
340,320
340,124
231,276
540,724
218,222
218,392
716,528
24,764
214,56
690,682
400,12
31,156
598,826
834,528
760,191
768,466
834,826
328,124
716,156
780,308
748,508
404,646
591,56
780,44
70,156
266,764
780,76
860,842
795,268
858,826
807,191
324,56
340,56
388,276
400,376
430,616
780,724
540,36
496,826
268,31
716,392
800,784
214,484
800,528
430,842
762,643
418,704
196,364
400,818
788,40
858,124
760,784
858,764
858,152
292,276
92,826
894,392
768,288
860,31
690,724
324,372
478,56
24,344
104,826
422,400
894,826
591,484
96,554
90,156
52,705
196,56
20,724
214,276
894,818
858,364
788,616
320,591
748,410
807,92
404,784
716,178
454,710
196,528
144,124
104,702
834,784
716,842
498,276
807,100
422,818
422,414
324,842
404,276
716,454
834,392
144,724
584,208
686,724
400,364
887,710
144,702
60,752
422,842
144,364
320,276
686,270
268,795
887,554
266,410
834,404
834,276
400,231
450,276
400,422
288,392
214,246
600,842
204,854
470,56
140,56
591,300
466,686
748,764
120,276
400,414
120,156
498,112
478,276
795,643
288,792
562,842
268,124
258,392
706,887
478,384
858,392
352,620
834,894
558,340
352,56
408,76
795,616
800,404
600,156
894,454
288,724
214,410
24,528
533,887
28,724
222,724
288,156
408,484
466,156
496,410
24,276
266,804
324,276
404,706
598,410
178,276
214,724
51,842
242,392
716,72
352,616
426,56
266,408
480,56
480,724
340,484
800,56
894,528
516,156
834,180
540,156
706,784
768,204
516,124
470,410
508,748
716,508
8,300
68,826
192,84
800,180
116,724
120,768
68,410
508,156
430,458
258,344
598,554
178,76
192,643
96,826
340,558
340,188
807,528
470,458
533,528
558,188
70,752
598,842
222,591
136,600
178,288
894,458
178,152
368,504
120,710
807,70
860,276
716,56
854,288
686,624
104,50
148,620
320,156
44,320
231,392
860,826
120,372
320,214
498,842
894,716
104,410
454,826
192,214
422,364
231,842
268,51
807,826
222,276
352,566
231,156
748,554
268,724
226,120
222,484
600,784
740,784
430,764
320,528
478,643
533,826
4,586
600,528
266,858
524,276
214,392
52,842
44,124
320,218
807,792
807,842
800,646
104,344
222,214
70,826
422,634
795,300
51,92
258,842
659,842
268,276
320,724
148,410
598,360
268,100
598,764
352,136
516,528
562,566
558,320
84,826
795,398
762,792
834,800
196,643
894,842
686,324
196,784
418,826
192,76
328,620
196,792
388,528
454,276
214,156
882,36
268,804
686,478
690,392
120,266
740,528
104,704
562,392
795,276
116,764
68,152
533,124
508,620
242,554
44,276
70,616
340,528
196,516
670,300
324,642
533,780
583,764
516,458
533,56
800,276
328,388
887,36
70,440
498,792
478,120
262,231
480,276
807,56
887,702
222,203
52,780
422,826
120,804
92,51
268,826
52,826
51,268
340,724
516,392
116,156
70,203
8,276
646,56
8,842
180,894
462,784
768,562
558,124
340,826
516,376
748,404
104,586
417,124
454,392
598,702
446,528
450,156
807,705
626,554
231,682
686,384
192,276
292,724
422,56
92,40
558,724
196,392
480,710
540,710
598,528
196,100
418,276
196,842
408,682
540,56
854,384
226,276
268,300
231,262
807,643
454,528
51,364
646,404
417,156
44,300
204,562
222,124
68,56
800,826
328,780
178,724
600,504
662,156
52,276
585,392
64,344
178,120
408,616
68,528
762,12
68,124
116,40
800,702
533,862
540,804
694,276
450,48
192,196
540,842
328,56
72,276
324,31
408,276
340,392
324,686
90,410
496,643
72,392
740,352
388,784
324,826
462,764
44,410
450,826
328,528
324,466
686,300
231,56
178,784
498,616
478,288
52,388
192,484
768,276
558,826
584,764
508,203
116,56
690,276
231,784
466,764
446,124
600,68
68,276
231,826
600,604
480,528
533,484
304,276
800,842
4,842
304,724
51,724
108,276
324,208
454,643
466,50
418,156
231,528
180,620
626,36
192,392
52,662
446,392
626,410
242,776
417,762
748,834
332,214
854,764
222,643
462,392
44,484
462,144
800,724
388,643
44,702
540,528
454,508
800,156
132,620
450,392
740,328
28,826
231,792
408,634
600,376
533,170
84,704
72,56
748,156
332,124
20,276
478,12
72,208
740,616
222,56
450,480
231,376
212,826
328,52
584,392
548,792
222,344
480,392
558,276
548,616
417,792
304,392
316,583
450,724
498,40
466,704
454,792
662,826
524,826
388,780
92,320
686,842
446,458
226,858
388,862
498,398
686,620
418,56
686,528
480,620
584,100
242,16
132,724
748,800
242,882
646,826
562,288
496,276
446,208
417,860
762,528
462,826
670,842
454,818
388,392
446,608
204,566
548,208
304,764
242,296
92,724
768,156
762,398
388,703
275,400
646,276
180,276
450,56
662,842
768,818
498,348
450,702
454,203
498,703
762,100
8,792
548,392
498,56
90,764
496,484
496,860
466,276
662,780
748,124
768,566
84,484
540,608
90,392
454,620
454,616
60,124
108,56
408,344
466,384
496,36
92,208
418,528
558,608
584,842
762,50
72,894
52,170
748,620
558,643
51,804
140,120
762,156
408,724
768,528
446,752
450,344
454,724
450,528
454,894
44,28
418,458
64,50
52,670
8,807
328,376
28,659
562,724
52,308
417,4
51,124
768,208
72,516
204,324
84,388
478,156
478,818
426,124
540,548
408,586
180,404
478,620
132,384
768,724
180,826
740,120
646,344
740,388
740,392
558,56
204,764
430,156
882,16
148,276
204,768
242,548
84,780
584,360
430,203
558,392
854,562
430,826
96,458
72,376
466,288
762,203
670,826
4,246
51,616
690,764
90,608
180,140
140,724
430,792
430,124
28,702
524,124
626,842
408,600
408,36
28,842
28,616
762,616
762,40
854,466
524,392
52,28
694,842
204,360
132,528
92,842
690,480
496,392
462,702
796,842
740,52
204,266
92,360
740,780
132,686
136,826
674,826
558,156
140,156
304,352
524,156
28,440
148,50
84,478
84,384
854,392
212,410
28,92
670,780
4,792
466,48
52,659
242,598
496,804
108,404
854,360
646,842
418,616
108,528
417,842
882,842
304,156
706,512
418,392
28,694
84,124
466,458
562,768
242,344
84,392
690,348
72,620
548,192
258,764
706,764
140,360
854,702
4,56
180,528
52,328
132,842
706,682
20,826
132,276
426,404
52,124
562,204
646,586
52,76
304,616
84,528
72,246
418,36
136,76
548,56
304,842
662,52
140,792
308,842
4,50
242,360
659,124
332,484
674,616
462,842
316,392
304,826
328,276
776,392
417,804
242,258
690,528
670,52
328,740
854,620
60,276
4,364
562,384
646,156
96,703
690,40
8,40
204,620
796,124
140,376
140,842
212,388
418,124
524,56
64,484
417,276
690,450
706,48
84,440
20,620
262,784
204,458
204,724
332,56
8,410
796,56
292,752
258,124
674,56
524,620
292,826
562,854
646,818
270,826
462,276
417,364
659,826
136,842
60,842
84,410
496,528
646,398
258,276
212,28
316,702
28,212
84,752
694,616
670,662
524,724
84,616
132,682
108,842
690,842
92,528
417,56
646,528
16,360
275,528
776,842
706,586
180,724
60,616
132,504
60,344
90,56
308,528
426,450
524,792
258,156
212,328
212,780
646,180
8,100
548,124
8,156
212,662
275,410
583,392
174,702
4,643
90,704
20,716
108,784
4,276
674,348
524,528
462,12
548,36
60,76
662,308
275,784
92,76
148,764
60,528
662,212
174,392
90,702
136,170
174,276
646,458
275,842
132,826
4,208
562,120
882,76
308,780
108,646
20,340
8,50
258,56
462,586
646,764
92,616
548,276
90,276
20,484
8,752
4,784
292,842
332,558
584,826
670,212
140,344
8,705
583,608
60,36
4,818
140,620
584,608
670,724
706,156
212,842
20,703
670,308
174,12
90,458
90,36
548,242
292,376
16,36
624,702
96,124
136,586
275,12
662,670
258,540
304,344
140,180
20,862
580,484
258,554
4,372
148,616
132,434
308,662
670,28
270,360
20,56
108,586
562,124
462,690
212,51
292,616
332,826
108,752
304,528
4,616
212,392
580,344
332,276
584,616
670,440
580,826
674,528
694,826
584,440
694,384
882,554
659,620
90,842
662,28
332,724
90,50
140,392
626,242
308,52
694,124
212,704
562,826
108,710
108,208
148,203
462,528
796,616
548,540
212,52
258,724
262,887
16,392
706,231
670,191
148,504
275,826
678,528
316,344
275,170
96,276
694,203
108,642
270,624
64,702
308,659
626,620
583,842
624,288
308,862
258,36
258,702
316,296
706,634
580,392
316,410
674,40
262,404
624,410
670,792
332,764
60,716
174,842
562,466
20,887
678,56
674,620
662,484
776,554
548,826
292,620
316,826
674,842
270,56
275,56
262,818
212,659
626,360
132,76
308,212
626,586
275,276
583,480
694,156
694,724
332,36
674,705
148,752
60,188
316,862
60,246
212,372
659,276
296,392
624,620
296,842
174,528
674,208
292,344
20,12
332,392
694,784
583,344
262,834
16,554
148,480
132,470
270,764
136,388
694,643
548,702
426,826
296,36
548,842
882,276
694,480
674,398
316,608
706,710
16,50
64,524
296,242
20,364
662,659
136,392
678,792
626,76
626,686
662,328
275,887
583,316
292,440
626,50
580,583
270,324
520,410
659,484
426,12
520,124
262,842
308,28
296,56
262,586
136,276
308,40
796,662
678,410
706,792
132,430
64,764
426,480
292,704
270,686
624,466
174,682
585,608
624,586
706,422
308,124
659,780
678,724
270,528
308,328
16,372
308,670
270,478
64,842
262,344
626,124
275,682
270,466
262,372
292,450
270,392
262,170
262,646
316,276
585,842
796,392
262,48
16,208
678,620
678,276
662,276
882,242
776,36
64,586
584,300
16,124
882,776
662,124
674,246
674,710
580,410
626,392
174,792
316,484
270,288
882,392
426,484
659,208
624,120
275,458
584,792
270,842
882,56
174,784
882,887
626,384
316,458
296,344
16,882
64,340
316,704
796,266
659,348
296,50
136,124
296,458
174,50
678,484
796,276
426,392
136,188
426,156
882,528
796,703
674,233
796,231
659,203
585,276
585,704
16,203
16,404
174,710
678,214
882,826
796,52
674,703
174,616
585,410
776,882
426,710
136,710
426,72
296,208
796,484
64,392
624,344
520,826
659,724
659,28
174,826
520,392
678,842
776,276
624,768
16,410
659,662
678,604
16,710
580,705
64,276
520,196
659,643
796,586
776,826
583,580
776,242
64,826
64,703
520,276
520,36
624,528
580,276
678,616
583,214
678,392
678,24
520,842
520,422
624,384
580,724
520,616
585,583
776,344
520,203
585,233
580,702
520,70
798,36
520,586
798,233
776,16
624,270
296,376
580,586
776,410
798,842
580,36
798,242
585,76
296,276
296,704
798,70
583,584
296,484
798,191
798,276
296,834
798,50
585,616
583,410
583,276
583,826
798,208
583,484
798,586
585,40
585,705
798,348
798,554
585,586
798,392
