i,j,k,q,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9
156,842,270900.0,623976.049,623976.049,397894.527,1699.6,124.304,168.801,21373.673,23.815,0.0,0.002,123532.917
156,842,271000.0,397894.527,623976.049,397894.527,1699.6,124.304,168.801,21373.673,23.815,0.0,0.002,123532.917
156,842,271121.0,23.815,623976.049,397894.527,1699.6,124.304,168.801,21373.673,23.815,0.0,0.002,123532.917
156,842,300490.0,1699.6,623976.049,397894.527,1699.6,124.304,168.801,21373.673,23.815,0.0,0.002,123532.917
156,842,710812.0,0.002,623976.049,397894.527,1699.6,124.304,168.801,21373.673,23.815,0.0,0.002,123532.917
156,842,847120.0,123532.917,623976.049,397894.527,1699.6,124.304,168.801,21373.673,23.815,0.0,0.002,123532.917
156,842,852520.0,21373.673,623976.049,397894.527,1699.6,124.304,168.801,21373.673,23.815,0.0,0.002,123532.917
156,842,854211.0,124.304,623976.049,397894.527,1699.6,124.304,168.801,21373.673,23.815,0.0,0.002,123532.917
156,842,854219.0,0.0,623976.049,397894.527,1699.6,124.304,168.801,21373.673,23.815,0.0,0.002,123532.917
156,842,870323.0,168.801,623976.049,397894.527,1699.6,124.304,168.801,21373.673,23.815,0.0,0.002,123532.917
124,842,270900.0,53845467.679,53845467.679,7947283.46,39691.033,18.748,507427.232,4588.738,24294989.255,0.0,67.665,1145.988
124,842,271000.0,7947283.46,53845467.679,7947283.46,39691.033,18.748,507427.232,4588.738,24294989.255,0.0,67.665,1145.988
124,842,271121.0,24294989.255,53845467.679,7947283.46,39691.033,18.748,507427.232,4588.738,24294989.255,0.0,67.665,1145.988
124,842,300490.0,39691.033,53845467.679,7947283.46,39691.033,18.748,507427.232,4588.738,24294989.255,0.0,67.665,1145.988
124,842,710812.0,67.665,53845467.679,7947283.46,39691.033,18.748,507427.232,4588.738,24294989.255,0.0,67.665,1145.988
124,842,847120.0,1145.988,53845467.679,7947283.46,39691.033,18.748,507427.232,4588.738,24294989.255,0.0,67.665,1145.988
124,842,852520.0,4588.738,53845467.679,7947283.46,39691.033,18.748,507427.232,4588.738,24294989.255,0.0,67.665,1145.988
124,842,854211.0,18.748,53845467.679,7947283.46,39691.033,18.748,507427.232,4588.738,24294989.255,0.0,67.665,1145.988
124,842,854219.0,0.0,53845467.679,7947283.46,39691.033,18.748,507427.232,4588.738,24294989.255,0.0,67.665,1145.988
124,842,870323.0,507427.232,53845467.679,7947283.46,39691.033,18.748,507427.232,4588.738,24294989.255,0.0,67.665,1145.988
484,842,270900.0,52753756.036,52753756.036,3299114.731,18972.025,85.367,687650.197,18618.538,199545.593,0.0,109.473,12905.496
484,842,271000.0,3299114.731,52753756.036,3299114.731,18972.025,85.367,687650.197,18618.538,199545.593,0.0,109.473,12905.496
484,842,271121.0,199545.593,52753756.036,3299114.731,18972.025,85.367,687650.197,18618.538,199545.593,0.0,109.473,12905.496
484,842,300490.0,18972.025,52753756.036,3299114.731,18972.025,85.367,687650.197,18618.538,199545.593,0.0,109.473,12905.496
484,842,710812.0,109.473,52753756.036,3299114.731,18972.025,85.367,687650.197,18618.538,199545.593,0.0,109.473,12905.496
484,842,847120.0,12905.496,52753756.036,3299114.731,18972.025,85.367,687650.197,18618.538,199545.593,0.0,109.473,12905.496
484,842,852520.0,18618.538,52753756.036,3299114.731,18972.025,85.367,687650.197,18618.538,199545.593,0.0,109.473,12905.496
484,842,854211.0,85.367,52753756.036,3299114.731,18972.025,85.367,687650.197,18618.538,199545.593,0.0,109.473,12905.496
484,842,854219.0,0.0,52753756.036,3299114.731,18972.025,85.367,687650.197,18618.538,199545.593,0.0,109.473,12905.496
484,842,870323.0,687650.197,52753756.036,3299114.731,18972.025,85.367,687650.197,18618.538,199545.593,0.0,109.473,12905.496
842,124,270900.0,4380611.84,4380611.84,4585633.66,43175.468,110.568,340990.311,1745.203,4751885.725,0.0,9.701,5239.799
842,124,271000.0,4585633.66,4380611.84,4585633.66,43175.468,110.568,340990.311,1745.203,4751885.725,0.0,9.701,5239.799
842,124,271121.0,4751885.725,4380611.84,4585633.66,43175.468,110.568,340990.311,1745.203,4751885.725,0.0,9.701,5239.799
842,124,300490.0,43175.468,4380611.84,4585633.66,43175.468,110.568,340990.311,1745.203,4751885.725,0.0,9.701,5239.799
842,124,710812.0,9.701,4380611.84,4585633.66,43175.468,110.568,340990.311,1745.203,4751885.725,0.0,9.701,5239.799
842,124,847120.0,5239.799,4380611.84,4585633.66,43175.468,110.568,340990.311,1745.203,4751885.725,0.0,9.701,5239.799
842,124,852520.0,1745.203,4380611.84,4585633.66,43175.468,110.568,340990.311,1745.203,4751885.725,0.0,9.701,5239.799
842,124,854211.0,110.568,4380611.84,4585633.66,43175.468,110.568,340990.311,1745.203,4751885.725,0.0,9.701,5239.799
842,124,854219.0,0.0,4380611.84,4585633.66,43175.468,110.568,340990.311,1745.203,4751885.725,0.0,9.701,5239.799
842,124,870323.0,340990.311,4380611.84,4585633.66,43175.468,110.568,340990.311,1745.203,4751885.725,0.0,9.701,5239.799
156,344,271000.0,5704429.715,0.0,5704429.715,13285.467,601.41,13.427,33335.204,2255094.095,0.0,0.211,17623.032
156,344,271121.0,2255094.095,0.0,5704429.715,13285.467,601.41,13.427,33335.204,2255094.095,0.0,0.211,17623.032
156,344,300490.0,13285.467,0.0,5704429.715,13285.467,601.41,13.427,33335.204,2255094.095,0.0,0.211,17623.032
156,344,710812.0,0.211,0.0,5704429.715,13285.467,601.41,13.427,33335.204,2255094.095,0.0,0.211,17623.032
156,344,847120.0,17623.032,0.0,5704429.715,13285.467,601.41,13.427,33335.204,2255094.095,0.0,0.211,17623.032
156,344,852520.0,33335.204,0.0,5704429.715,13285.467,601.41,13.427,33335.204,2255094.095,0.0,0.211,17623.032
156,344,854211.0,601.41,0.0,5704429.715,13285.467,601.41,13.427,33335.204,2255094.095,0.0,0.211,17623.032
