i,j,k,q,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9
124,842,270900.0,78383587.531,78383587.531,19963154.652,492161.743,1960.319,37484.046,9961.648,5604.45,1600839.707,10.015,153844087.436
124,842,271000.0,19963154.652,78383587.531,19963154.652,492161.743,1960.319,37484.046,9961.648,5604.45,1600839.707,10.015,153844087.436
124,842,271121.0,153844087.436,78383587.531,19963154.652,492161.743,1960.319,37484.046,9961.648,5604.45,1600839.707,10.015,153844087.436
124,842,300490.0,37484.046,78383587.531,19963154.652,492161.743,1960.319,37484.046,9961.648,5604.45,1600839.707,10.015,153844087.436
124,842,847330.0,9961.648,78383587.531,19963154.652,492161.743,1960.319,37484.046,9961.648,5604.45,1600839.707,10.015,153844087.436
124,842,852520.0,5604.45,78383587.531,19963154.652,492161.743,1960.319,37484.046,9961.648,5604.45,1600839.707,10.015,153844087.436
124,842,854211.0,1960.319,78383587.531,19963154.652,492161.743,1960.319,37484.046,9961.648,5604.45,1600839.707,10.015,153844087.436
124,842,870323.0,492161.743,78383587.531,19963154.652,492161.743,1960.319,37484.046,9961.648,5604.45,1600839.707,10.015,153844087.436
124,842,870324.0,1600839.707,78383587.531,19963154.652,492161.743,1960.319,37484.046,9961.648,5604.45,1600839.707,10.015,153844087.436
124,842,870332.0,10.015,78383587.531,19963154.652,492161.743,1960.319,37484.046,9961.648,5604.45,1600839.707,10.015,153844087.436
156,842,270900.0,1215384.574,1215384.574,468409.377,70.426,1343.071,975.245,292680.356,35862.916,36.319,0.0,0.0
156,842,271000.0,468409.377,1215384.574,468409.377,70.426,1343.071,975.245,292680.356,35862.916,36.319,0.0,0.0
156,842,300490.0,975.245,1215384.574,468409.377,70.426,1343.071,975.245,292680.356,35862.916,36.319,0.0,0.0
156,842,847330.0,292680.356,1215384.574,468409.377,70.426,1343.071,975.245,292680.356,35862.916,36.319,0.0,0.0
156,842,852520.0,35862.916,1215384.574,468409.377,70.426,1343.071,975.245,292680.356,35862.916,36.319,0.0,0.0
156,842,854211.0,1343.071,1215384.574,468409.377,70.426,1343.071,975.245,292680.356,35862.916,36.319,0.0,0.0
156,842,870323.0,70.426,1215384.574,468409.377,70.426,1343.071,975.245,292680.356,35862.916,36.319,0.0,0.0
156,842,870324.0,36.319,1215384.574,468409.377,70.426,1343.071,975.245,292680.356,35862.916,36.319,0.0,0.0
842,124,270900.0,2489496.24,2489496.24,4233125.869,589102.58,3381.12,35058.405,22176.573,3415.488,310019.599,512.83,14916733.358
842,124,271000.0,4233125.869,2489496.24,4233125.869,589102.58,3381.12,35058.405,22176.573,3415.488,310019.599,512.83,14916733.358
842,124,271121.0,14916733.358,2489496.24,4233125.869,589102.58,3381.12,35058.405,22176.573,3415.488,310019.599,512.83,14916733.358
842,124,300490.0,35058.405,2489496.24,4233125.869,589102.58,3381.12,35058.405,22176.573,3415.488,310019.599,512.83,14916733.358
842,124,847330.0,22176.573,2489496.24,4233125.869,589102.58,3381.12,35058.405,22176.573,3415.488,310019.599,512.83,14916733.358
842,124,852520.0,3415.488,2489496.24,4233125.869,589102.58,3381.12,35058.405,22176.573,3415.488,310019.599,512.83,14916733.358
842,124,854211.0,3381.12,2489496.24,4233125.869,589102.58,3381.12,35058.405,22176.573,3415.488,310019.599,512.83,14916733.358
842,124,870323.0,589102.58,2489496.24,4233125.869,589102.58,3381.12,35058.405,22176.573,3415.488,310019.599,512.83,14916733.358
842,124,870324.0,310019.599,2489496.24,4233125.869,589102.58,3381.12,35058.405,22176.573,3415.488,310019.599,512.83,14916733.358
842,124,870332.0,512.83,2489496.24,4233125.869,589102.58,3381.12,35058.405,22176.573,3415.488,310019.599,512.83,14916733.358
484,842,270900.0,71483162.248,71483162.248,5910155.269,737388.968,882.661,4614.356,15811.134,14425.082,163056.972,35411.614,241235.383
484,842,271000.0,5910155.269,71483162.248,5910155.269,737388.968,882.661,4614.356,15811.134,14425.082,163056.972,35411.614,241235.383
484,842,271121.0,241235.383,71483162.248,5910155.269,737388.968,882.661,4614.356,15811.134,14425.082,163056.972,35411.614,241235.383
484,842,300490.0,4614.356,71483162.248,5910155.269,737388.968,882.661,4614.356,15811.134,14425.082,163056.972,35411.614,241235.383
484,842,847330.0,15811.134,71483162.248,5910155.269,737388.968,882.661,4614.356,15811.134,14425.082,163056.972,35411.614,241235.383
484,842,852520.0,14425.082,71483162.248,5910155.269,737388.968,882.661,4614.356,15811.134,14425.082,163056.972,35411.614,241235.383
484,842,854211.0,882.661,71483162.248,5910155.269,737388.968,882.661,4614.356,15811.134,14425.082,163056.972,35411.614,241235.383
484,842,870323.0,737388.968,71483162.248,5910155.269,737388.968,882.661,4614.356,15811.134,14425.082,163056.972,35411.614,241235.383
484,842,870324.0,163056.972,71483162.248,5910155.269,737388.968,882.661,4614.356,15811.134,14425.082,163056.972,35411.614,241235.383
484,842,870332.0,35411.614,71483162.248,5910155.269,737388.968,882.661,4614.356,15811.134,14425.082,163056.972,35411.614,241235.383
392,842,271000.0,831250.733,0.0,831250.733,1502334.59,1933.544,20346.895,84023.141,2170.965,1154151.405,54.341,0.0
392,842,300490.0,20346.895,0.0,831250.733,1502334.59,1933.544,20346.895,84023.141,2170.965,1154151.405,54.341,0.0
392,842,847330.0,84023.141,0.0,831250.733,1502334.59,1933.544,20346.895,84023.141,2170.965,1154151.405,54.341,0.0
392,842,852520.0,2170.965,0.0,831250.733,1502334.59,1933.544,20346.895,84023.141,2170.965,1154151.405,54.341,0.0
392,842,854211.0,1933.544,0.0,831250.733,1502334.59,1933.544,20346.895,84023.141,2170.965,1154151.405,54.341,0.0
