iso_code,2018
533,3202188606.92893
4,18353881129.5246
24,101353230784.594
8,15147020535.3869
20,3218316013.22626
784,422215043594.282
32,517626700412.885
51,12457941907.0333
16,641000000.0
28,1605351851.85185
36,1432881172002.17
40,454872626780.005
31,47112941176.4706
108,3036937141.27062
56,543410654016.602
204,14250987026.0533
854,16059910870.6239
50,274038973437.275
100,66230155099.5775
48,37652500000.0
44,13022100000.0
70,20183510561.2553
112,60031262269.3365
84,1915899786.96407
60,7224329000.0
68,40287647930.5355
76,1916947014067.55
52,5086500000.0
96,13567351175.0315
64,2446866404.93058
72,18663265549.0196
140,2220979144.52018
124,1721853332869.63
152,297571693064.212
156,13894817549380.3
384,58011466450.8643
120,38694156862.9922
180,46831342212.5473
178,13642740884.1356
170,334198214706.209
174,1178530633.81547
132,1966983316.32593
188,62335931464.4979
192,100050000000.0
531,3127908044.69274
136,5522625585.0234
196,25309818138.8758
203,248950103352.137
276,3975347237442.99
262,3012820409.63313
212,551074074.074074
208,356841216410.068
214,85555378042.8196
12,175414987760.927
218,107562008000.0
818,249712999437.254
724,1420300232663.59
233,30474612057.4484
231,84269348327.3454
246,275580448365.235
242,5581393120.62853
583,401932300.0
266,16862282413.8778
826,2857316524862.61
268,17599700090.762
288,65315955122.8077
324,11857030336.5274
270,1670670668.5939
624,1504630120.99275
226,13097012189.3995
300,212146107548.996
308,1168696296.2963
304,3051626389.63671
320,73208583758.9105
316,6051000000.0
328,4787635821.46116
344,361691522612.745
340,24067778953.842
191,61375222347.0256
332,15965670198.4548
348,160431092908.646
360,1042271531011.99
372,384853685231.018
364,294356680624.658
368,212271807144.367
352,26267063757.5495
376,370455651179.958
388,15730793852.7913
400,42932112676.0563
392,5036891740656.35
398,179339994859.384
404,87778582964.1388
417,8271106196.04265
116,24571753583.504
296,196737895.995218
659,1010822222.22222
410,1724845615629.26
414,138182400493.585
418,17953786416.1431
422,54961275741.5589
430,3264000000.0
434,52607888717.9487
662,2065875074.07407
144,87954272082.1068
426,2514146887.91664
440,53696648755.4347
442,70885325883.0941
428,34399206589.8596
446,55302446577.8879
504,118096227400.092
498,11456728401.3069
450,13614412550.8722
462,5299773143.69623
484,1222348807283.2
584,221588900.0
807,12679934731.3891
466,17070866299.0945
470,14864712990.1631
104,68697759361.231
499,5506767831.83751
496,13108769495.7472
580,1302000000.0
508,14845870050.7092
478,7050987978.12063
480,14181930162.4161
454,9712994564.91596
458,358715057123.739
516,13681065175.4861
562,12846952856.8458
566,397190484464.308
558,13025208219.7685
528,913597086062.599
524,33111525182.7133
520,124021393.690412
554,212225726657.864
512,79788768968.949
586,314567541558.339
591,64928300000.0
604,222574697255.522
608,346842094174.513
585,280435700.0
598,24109509852.7402
616,587408980271.71
620,242194788533.537
600,40225448340.6322
275,16276600000.0
634,183334953813.209
642,241457403085.042
643,1657328865709.99
646,9640280084.19572
682,786521831573.333
729,34522586970.0018
686,23116699808.1723
702,375981539145.907
90,1574599182.64697
694,4085114794.22324
222,26020850000.0
674,1655300872.53427
706,4720727283.20485
688,50640650221.4622
678,412253809.728799
740,3996247906.19765
703,105474651206.555
705,54137142149.4799
752,555455371487.089
748,4665424249.06156
534,1185474860.3352
690,1586008999.74841
796,1113178000.0
148,11239167048.4916
768,7112200725.00232
764,506611070188.362
762,7765014424.33779
795,40765428571.4286
626,1559894900.0
776,489235527.395387
780,23679919654.9891
788,39770478673.1648
792,778377023568.884
798,42588164.9731022
834,57003713748.2316
800,32912338571.3403
804,130901858421.72
858,64515038268.1373
860,50392607758.2324
670,811300000.0
704,245213686369.157
548,914727908.137793
882,821496064.526185
887,23486269598.9858
710,368288939768.322
894,26311637646.6539
716,19523622341.6133
