iso_code,pop,cpi,emp
533,94992.0,3.31524678585428,6.72589075704176
4,22600774.0,3.12714222984604,11.68
24,17519418.0,108.897436089429,3.88
8,3051010.0,7.77052583431552,16.61
20,70048.0,3.12714222984604,6.72589075704176
784,3478769.0,3.12714222984604,2.56
32,37681743.0,3.12714222984604,19.59
51,3033976.0,1.06004929341667,10.84
16,59077.0,3.12714222984604,6.72589075704176
28,78298.0,2.40765801293492,6.72589075704176
36,19651400.0,2.98157453936349,6.37
40,8081957.0,1.81035787764132,4.85
31,8171950.0,2.77116471998268,10.04
108,6704118.0,-1.36568005328061,1.89
56,10332785.0,1.64521436175359,6.91
204,7295400.0,2.4891623549154,0.69
854,12293097.0,2.17569480664608,2.71
50,132478077.0,3.33256493271908,3.96
100,7837161.0,5.81014365721823,18.11
48,735140.0,-0.495540138751172,0.98
44,307657.0,2.17357792508091,9.05
70,3759389.0,3.12714222984604,27.65
112,9865548.0,42.5375481348794,10.58
84,262387.0,3.12714222984604,10.04
60,62912.0,3.12714222984604,6.72589075704176
68,8742822.0,0.928258851611061,2.91
76,179537523.0,8.4501643770833,9.37
52,273423.0,0.125249458055994,10.32
96,346777.0,-2.3149724245932,5.73
64,616025.0,2.48343048790224,1.86
72,1704637.0,8.03279662527486,21.13
140,3802129.0,2.33181703516234,4.49
124,31360079.0,2.25839440940856,7.67
152,15684413.0,2.48939816650703,10.17
156,1280400000.0,-0.731970902350276,4.2
384,17231539.0,3.0772648515743,4.96
120,16357605.0,2.83442260128067,6.68
180,49871670.0,31.5225826025495,2.92
178,3310376.0,4.37875971780872,20.04
170,40875363.0,6.35192507425155,15.63
174,569480.0,3.53304214308075,4.61
132,442955.0,1.88453410076764,10.81
188,4100922.0,9.16752048509115,6.33
192,11199664.0,3.12714222984604,3.31
196,976968.0,2.80115505180746,3.3
203,10196916.0,1.90298097019031,7.02
276,82488495.0,1.42080560518857,8.48
262,746947.0,0.637619553666345,11.69
212,69840.0,0.170055330197674,6.72589075704176
208,5375931.0,2.42443661219694,4.27
214,8724974.0,5.22336769759445,6.78
12,31855110.0,1.41830192345045,25.9
218,13143465.0,12.4840185721018,4.95
818,71485044.0,2.73723855000332,10.01
724,41431558.0,3.06576537186607,11.15
233,1379350.0,3.57191270164023,10.03
231,70142090.0,1.6537293283834,3.11
246,5200598.0,1.57122012789382,10.42
242,815257.0,0.762032085561215,3.98
583,107027.0,-0.111442426432966,6.72589075704176
266,1288310.0,0.036682889397103,17.29
826,59370479.0,1.52040245947458,5.04
268,3978515.0,5.58783730000795,12.59
288,20246376.0,14.8162400637478,8.3
324,8586077.0,3.12714222984604,4.55
270,1404263.0,8.60912474386329,9.56
624,1254454.0,3.30012175283749,3.17
226,658388.0,7.59247849833242,8.57
300,10902022.0,3.62935894557549,9.98
308,103636.0,1.06721547992871,6.72589075704176
304,56609.0,3.12714222984604,6.72589075704176
320,12147518.0,8.13263054281055,2.81
316,157173.0,3.12714222984604,11.39
328,744789.0,5.34101521377409,11.81
344,6744100.0,-2.98313878080416,7.28
340,6929267.0,7.69050972034273,4.02
191,4302174.0,1.67178437393382,15.05
332,8754148.0,7.03287406224597,10.54
348,10158608.0,5.26544821583986,5.61
360,217357790.0,11.9001175663779,6.6
372,3931947.0,4.614733276884,4.22
364,67284801.0,14.3359337378404,12.8
368,24931922.0,19.316694601979,9.07
352,287523.0,5.1970223021663,2.99
376,6570000.0,5.75657894736842,12.89
388,2692843.0,7.07635009310988,14.19
400,5317514.0,1.83299389002049,15.3
392,127445000.0,-0.923494026942291,5.4
398,14858948.0,5.83692452105645,9.33
404,33751746.0,1.96130821739159,2.94
417,4990700.0,2.13420986310243,12.55
116,12637719.0,3.22508361481579,1.21
296,87308.0,3.12714222984604,6.72589075704176
659,45168.0,2.04109102620205,6.72589075704176
410,47644736.0,2.76251135208606,3.3
414,2136991.0,0.888450148074899,1.1
418,5493247.0,10.6313446323333,1.73
422,4182205.0,3.12714222984604,8.12
430,3024727.0,14.1596470116325,2.33
