i,j,k,q,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9
124,842,270900.0,56319495.377,56319495.377,441283.724,1372.233,0.0,9685843.397,2369220.182,8346.923,0.0,560.53,129739.618
124,842,271000.0,9685843.397,56319495.377,441283.724,1372.233,0.0,9685843.397,2369220.182,8346.923,0.0,560.53,129739.618
124,842,847192.0,8346.923,56319495.377,441283.724,1372.233,0.0,9685843.397,2369220.182,8346.923,0.0,560.53,129739.618
124,842,847193.0,560.53,56319495.377,441283.724,1372.233,0.0,9685843.397,2369220.182,8346.923,0.0,560.53,129739.618
124,842,847330.0,0.0,56319495.377,441283.724,1372.233,0.0,9685843.397,2369220.182,8346.923,0.0,560.53,129739.618
124,842,854211.0,1372.233,56319495.377,441283.724,1372.233,0.0,9685843.397,2369220.182,8346.923,0.0,560.53,129739.618
124,842,870322.0,129739.618,56319495.377,441283.724,1372.233,0.0,9685843.397,2369220.182,8346.923,0.0,560.53,129739.618
124,842,870323.0,441283.724,56319495.377,441283.724,1372.233,0.0,9685843.397,2369220.182,8346.923,0.0,560.53,129739.618
124,842,870324.0,2369220.182,56319495.377,441283.724,1372.233,0.0,9685843.397,2369220.182,8346.923,0.0,560.53,129739.618
124,842,870899.0,0.0,56319495.377,441283.724,1372.233,0.0,9685843.397,2369220.182,8346.923,0.0,560.53,129739.618
392,842,270900.0,46.628,46.628,1229324.404,11121.684,40053.578,8802.683,223623.989,86029.125,186335.375,14739.769,272221.088
392,842,271000.0,8802.683,46.628,1229324.404,11121.684,40053.578,8802.683,223623.989,86029.125,186335.375,14739.769,272221.088
392,842,847192.0,86029.125,46.628,1229324.404,11121.684,40053.578,8802.683,223623.989,86029.125,186335.375,14739.769,272221.088
392,842,847193.0,14739.769,46.628,1229324.404,11121.684,40053.578,8802.683,223623.989,86029.125,186335.375,14739.769,272221.088
392,842,847330.0,40053.578,46.628,1229324.404,11121.684,40053.578,8802.683,223623.989,86029.125,186335.375,14739.769,272221.088
392,842,854211.0,11121.684,46.628,1229324.404,11121.684,40053.578,8802.683,223623.989,86029.125,186335.375,14739.769,272221.088
392,842,870322.0,272221.088,46.628,1229324.404,11121.684,40053.578,8802.683,223623.989,86029.125,186335.375,14739.769,272221.088
392,842,870323.0,1229324.404,46.628,1229324.404,11121.684,40053.578,8802.683,223623.989,86029.125,186335.375,14739.769,272221.088
392,842,870324.0,223623.989,46.628,1229324.404,11121.684,40053.578,8802.683,223623.989,86029.125,186335.375,14739.769,272221.088
392,842,870899.0,186335.375,46.628,1229324.404,11121.684,40053.578,8802.683,223623.989,86029.125,186335.375,14739.769,272221.088
842,124,270900.0,37966.414,37966.414,345577.117,3289.682,0.0,2093800.499,445867.792,12896.815,243175.664,2662.746,3247.857
842,124,271000.0,2093800.499,37966.414,345577.117,3289.682,0.0,2093800.499,445867.792,12896.815,243175.664,2662.746,3247.857
842,124,847192.0,12896.815,37966.414,345577.117,3289.682,0.0,2093800.499,445867.792,12896.815,243175.664,2662.746,3247.857
842,124,847193.0,2662.746,37966.414,345577.117,3289.682,0.0,2093800.499,445867.792,12896.815,243175.664,2662.746,3247.857
842,124,847330.0,0.0,37966.414,345577.117,3289.682,0.0,2093800.499,445867.792,12896.815,243175.664,2662.746,3247.857
842,124,854211.0,3289.682,37966.414,345577.117,3289.682,0.0,2093800.499,445867.792,12896.815,243175.664,2662.746,3247.857
842,124,870322.0,3247.857,37966.414,345577.117,3289.682,0.0,2093800.499,445867.792,12896.815,243175.664,2662.746,3247.857
842,124,870323.0,345577.117,37966.414,345577.117,3289.682,0.0,2093800.499,445867.792,12896.815,243175.664,2662.746,3247.857
842,124,870324.0,445867.792,37966.414,345577.117,3289.682,0.0,2093800.499,445867.792,12896.815,243175.664,2662.746,3247.857
842,124,870899.0,243175.664,37966.414,345577.117,3289.682,0.0,2093800.499,445867.792,12896.815,243175.664,2662.746,3247.857
842,392,270900.0,1.75,1.75,154354.764,8096.067,5278.085,1132796.419,76709.857,3561.625,21328.803,3143.562,598.389
842,392,271000.0,1132796.419,1.75,154354.764,8096.067,5278.085,1132796.419,76709.857,3561.625,21328.803,3143.562,598.389
842,392,847192.0,3561.625,1.75,154354.764,8096.067,5278.085,1132796.419,76709.857,3561.625,21328.803,3143.562,598.389
842,392,847193.0,3143.562,1.75,154354.764,8096.067,5278.085,1132796.419,76709.857,3561.625,21328.803,3143.562,598.389
842,392,847330.0,5278.085,1.75,154354.764,8096.067,5278.085,1132796.419,76709.857,3561.625,21328.803,3143.562,598.389
842,392,854211.0,8096.067,1.75,154354.764,8096.067,5278.085,1132796.419,76709.857,3561.625,21328.803,3143.562,598.389
842,392,870322.0,598.389,1.75,154354.764,8096.067,5278.085,1132796.419,76709.857,3561.625,21328.803,3143.562,598.389
842,392,870323.0,154354.764,1.75,154354.764,8096.067,5278.085,1132796.419,76709.857,3561.625,21328.803,3143.562,598.389
842,392,870324.0,76709.857,1.75,154354.764,8096.067,5278.085,1132796.419,76709.857,3561.625,21328.803,3143.562,598.389
842,392,870899.0,21328.803,1.75,154354.764,8096.067,5278.085,1132796.419,76709.857,3561.625,21328.803,3143.562,598.389
484,842,270900.0,51115487.144,51115487.144,446378.38,171.601,8504.003,2020998.663,64694.657,37277.788,64112.644,193.359,150331.907
484,842,271000.0,2020998.663,51115487.144,446378.38,171.601,8504.003,2020998.663,64694.657,37277.788,64112.644,193.359,150331.907
484,842,847192.0,37277.788,51115487.144,446378.38,171.601,8504.003,2020998.663,64694.657,37277.788,64112.644,193.359,150331.907
484,842,847193.0,193.359,51115487.144,446378.38,171.601,8504.003,2020998.663,64694.657,37277.788,64112.644,193.359,150331.907
484,842,847330.0,8504.003,51115487.144,446378.38,171.601,8504.003,2020998.663,64694.657,37277.788,64112.644,193.359,150331.907
484,842,854211.0,171.601,51115487.144,446378.38,171.601,8504.003,2020998.663,64694.657,37277.788,64112.644,193.359,150331.907
484,842,870322.0,150331.907,51115487.144,446378.38,171.601,8504.003,2020998.663,64694.657,37277.788,64112.644,193.359,150331.907
484,842,870323.0,446378.38,51115487.144,446378.38,171.601,8504.003,2020998.663,64694.657,37277.788,64112.644,193.359,150331.907
484,842,870324.0,64694.657,51115487.144,446378.38,171.601,8504.003,2020998.663,64694.657,37277.788,64112.644,193.359,150331.907
484,842,870899.0,64112.644,51115487.144,446378.38,171.601,8504.003,2020998.663,64694.657,37277.788,64112.644,193.359,150331.907
842,484,270900.0,87.785,87.785,15013.497,3110.75,19445.98,4151188.276,25359.04,6018.229,200652.672,548.647,83.141
842,484,271000.0,4151188.276,87.785,15013.497,3110.75,19445.98,4151188.276,25359.04,6018.229,200652.672,548.647,83.141
842,484,847192.0,6018.229,87.785,15013.497,3110.75,19445.98,4151188.276,25359.04,6018.229,200652.672,548.647,83.141
842,484,847193.0,548.647,87.785,15013.497,3110.75,19445.98,4151188.276,25359.04,6018.229,200652.672,548.647,83.141
842,484,847330.0,19445.98,87.785,15013.497,3110.75,19445.98,4151188.276,25359.04,6018.229,200652.672,548.647,83.141
842,484,854211.0,3110.75,87.785,15013.497,3110.75,19445.98,4151188.276,25359.04,6018.229,200652.672,548.647,83.141
842,484,870322.0,83.141,87.785,15013.497,3110.75,19445.98,4151188.276,25359.04,6018.229,200652.672,548.647,83.141
842,484,870323.0,15013.497,87.785,15013.497,3110.75,19445.98,4151188.276,25359.04,6018.229,200652.672,548.647,83.141
842,484,870324.0,25359.04,87.785,15013.497,3110.75,19445.98,4151188.276,25359.04,6018.229,200652.672,548.647,83.141
842,484,870899.0,200652.672,87.785,15013.497,3110.75,19445.98,4151188.276,25359.04,6018.229,200652.672,548.647,83.141
528,276,270900.0,234013.744,234013.744,40842.504,190.395,5162.762,20309914.369,88.81,14098.979,18537.754,1964.701,3523.808
528,276,271000.0,20309914.369,234013.744,40842.504,190.395,5162.762,20309914.369,88.81,14098.979,18537.754,1964.701,3523.808
528,276,847192.0,14098.979,234013.744,40842.504,190.395,5162.762,20309914.369,88.81,14098.979,18537.754,1964.701,3523.808
528,276,847193.0,1964.701,234013.744,40842.504,190.395,5162.762,20309914.369,88.81,14098.979,18537.754,1964.701,3523.808
528,276,847330.0,5162.762,234013.744,40842.504,190.395,5162.762,20309914.369,88.81,14098.979,18537.754,1964.701,3523.808
528,276,854211.0,190.395,234013.744,40842.504,190.395,5162.762,20309914.369,88.81,14098.979,18537.754,1964.701,3523.808
528,276,870322.0,3523.808,234013.744,40842.504,190.395,5162.762,20309914.369,88.81,14098.979,18537.754,1964.701,3523.808
528,276,870323.0,40842.504,234013.744,40842.504,190.395,5162.762,20309914.369,88.81,14098.979,18537.754,1964.701,3523.808
528,276,870324.0,88.81,234013.744,40842.504,190.395,5162.762,20309914.369,88.81,14098.979,18537.754,1964.701,3523.808
528,276,870899.0,18537.754,234013.744,40842.504,190.395,5162.762,20309914.369,88.81,14098.979,18537.754,1964.701,3523.808
156,344,271000.0,1055626.447,0.0,382.833,493.18,20269.32,1055626.447,193.144,17844.054,1489.812,4698.099,9.755
156,344,847192.0,17844.054,0.0,382.833,493.18,20269.32,1055626.447,193.144,17844.054,1489.812,4698.099,9.755
156,344,847193.0,4698.099,0.0,382.833,493.18,20269.32,1055626.447,193.144,17844.054,1489.812,4698.099,9.755
156,344,847330.0,20269.32,0.0,382.833,493.18,20269.32,1055626.447,193.144,17844.054,1489.812,4698.099,9.755
156,344,854211.0,493.18,0.0,382.833,493.18,20269.32,1055626.447,193.144,17844.054,1489.812,4698.099,9.755
156,344,870322.0,9.755,0.0,382.833,493.18,20269.32,1055626.447,193.144,17844.054,1489.812,4698.099,9.755
156,344,870323.0,382.833,0.0,382.833,493.18,20269.32,1055626.447,193.144,17844.054,1489.812,4698.099,9.755
156,344,870324.0,193.144,0.0,382.833,493.18,20269.32,1055626.447,193.144,17844.054,1489.812,4698.099,9.755
156,344,870899.0,1489.812,0.0,382.833,493.18,20269.32,1055626.447,193.144,17844.054,1489.812,4698.099,9.755
276,826,271000.0,1533129.69,0.0,206927.969,460.733,3481.421,1533129.69,13879.515,4296.736,46570.083,1337.565,20873.672
276,826,847192.0,4296.736,0.0,206927.969,460.733,3481.421,1533129.69,13879.515,4296.736,46570.083,1337.565,20873.672
276,826,847193.0,1337.565,0.0,206927.969,460.733,3481.421,1533129.69,13879.515,4296.736,46570.083,1337.565,20873.672
276,826,847330.0,3481.421,0.0,206927.969,460.733,3481.421,1533129.69,13879.515,4296.736,46570.083,1337.565,20873.672
276,826,854211.0,460.733,0.0,206927.969,460.733,3481.421,1533129.69,13879.515,4296.736,46570.083,1337.565,20873.672
276,826,870322.0,20873.672,0.0,206927.969,460.733,3481.421,1533129.69,13879.515,4296.736,46570.083,1337.565,20873.672
276,826,870323.0,206927.969,0.0,206927.969,460.733,3481.421,1533129.69,13879.515,4296.736,46570.083,1337.565,20873.672
276,826,870324.0,13879.515,0.0,206927.969,460.733,3481.421,1533129.69,13879.515,4296.736,46570.083,1337.565,20873.672
276,826,870899.0,46570.083,0.0,206927.969,460.733,3481.421,1533129.69,13879.515,4296.736,46570.083,1337.565,20873.672
276,528,270900.0,90607.0,90607.0,72316.064,157.703,2954.06,1580415.838,1777.752,5709.568,13860.264,1549.107,16086.169
276,528,271000.0,1580415.838,90607.0,72316.064,157.703,2954.06,1580415.838,1777.752,5709.568,13860.264,1549.107,16086.169
276,528,847192.0,5709.568,90607.0,72316.064,157.703,2954.06,1580415.838,1777.752,5709.568,13860.264,1549.107,16086.169
276,528,847193.0,1549.107,90607.0,72316.064,157.703,2954.06,1580415.838,1777.752,5709.568,13860.264,1549.107,16086.169
276,528,847330.0,2954.06,90607.0,72316.064,157.703,2954.06,1580415.838,1777.752,5709.568,13860.264,1549.107,16086.169
276,528,854211.0,157.703,90607.0,72316.064,157.703,2954.06,1580415.838,1777.752,5709.568,13860.264,1549.107,16086.169
276,528,870322.0,16086.169,90607.0,72316.064,157.703,2954.06,1580415.838,1777.752,5709.568,13860.264,1549.107,16086.169
276,528,870323.0,72316.064,90607.0,72316.064,157.703,2954.06,1580415.838,1777.752,5709.568,13860.264,1549.107,16086.169
276,528,870324.0,1777.752,90607.0,72316.064,157.703,2954.06,1580415.838,1777.752,5709.568,13860.264,1549.107,16086.169
276,528,870899.0,13860.264,90607.0,72316.064,157.703,2954.06,1580415.838,1777.752,5709.568,13860.264,1549.107,16086.169
276,842,270900.0,70028.816,70028.816,181573.376,456.687,2361.187,387840.824,123283.504,1305.625,19167.0,365.625,59.8
276,842,271000.0,387840.824,70028.816,181573.376,456.687,2361.187,387840.824,123283.504,1305.625,19167.0,365.625,59.8
276,842,847192.0,1305.625,70028.816,181573.376,456.687,2361.187,387840.824,123283.504,1305.625,19167.0,365.625,59.8
276,842,847193.0,365.625,70028.816,181573.376,456.687,2361.187,387840.824,123283.504,1305.625,19167.0,365.625,59.8
276,842,847330.0,2361.187,70028.816,181573.376,456.687,2361.187,387840.824,123283.504,1305.625,19167.0,365.625,59.8
276,842,854211.0,456.687,70028.816,181573.376,456.687,2361.187,387840.824,123283.504,1305.625,19167.0,365.625,59.8
276,842,870322.0,59.8,70028.816,181573.376,456.687,2361.187,387840.824,123283.504,1305.625,19167.0,365.625,59.8
276,842,870323.0,181573.376,70028.816,181573.376,456.687,2361.187,387840.824,123283.504,1305.625,19167.0,365.625,59.8
276,842,870324.0,123283.504,70028.816,181573.376,456.687,2361.187,387840.824,123283.504,1305.625,19167.0,365.625,59.8
276,842,870899.0,19167.0,70028.816,181573.376,456.687,2361.187,387840.824,123283.504,1305.625,19167.0,365.625,59.8
156,842,270900.0,2493564.897,2493564.897,7.928,31.764,25802.617,46527.225,0.0,70045.496,14967.984,11022.976,2.278
156,842,271000.0,46527.225,2493564.897,7.928,31.764,25802.617,46527.225,0.0,70045.496,14967.984,11022.976,2.278
156,842,847192.0,70045.496,2493564.897,7.928,31.764,25802.617,46527.225,0.0,70045.496,14967.984,11022.976,2.278
