iso_code,2007
533,2615083798.88268
4,9747879531.86311
24,65266452081.386
8,10677321490.3807
20,3952600602.24473
784,257916133424.098
32,287530508430.568
51,9206301700.39619
16,518000000.0
28,1312759259.25926
36,853099630996.31
40,388691445387.353
31,33050343782.7759
108,1356199364.85882
56,470324254037.777
204,8169048374.70783
854,7625723123.54939
50,79611888213.148
100,44405101469.5591
48,21730000000.0
44,10618340000.0
70,15778767669.6991
112,45277399813.6067
84,1271598044.64669
60,6767000000.0
68,13120183156.7149
76,1397084349956.35
52,4674000000.0
96,12247694247.2298
64,1168308516.63301
72,10939053365.4786
140,1697565948.65323
124,1468820407783.26
152,173605968179.255
156,3550342737009.53
384,20370544322.3074
120,22394848085.2894
180,16737071816.38
178,8771102025.00987
170,206181826825.28
174,795673128.485442
132,1513933983.22398
188,26884700345.0342
192,58603900000.0
136,4466438857.5543
196,23968764029.5647
203,190183800884.018
276,3421229126745.14
262,847918929.107984
212,421374074.074074
208,319423424509.066
214,43965420072.4107
12,134977125918.571
218,51007777000.0
818,130437828371.278
724,1472131125102.66
233,22449129482.617
231,19707616772.7996
246,256052559540.104
242,3378314599.76402
583,256787200.0
266,12455410055.7483
826,3093407362945.18
268,10172882370.5477
288,24827844949.6033
324,6281917655.89242
270,1279704744.82781
624,696910810.918663
226,13071718758.7373
300,318497937311.799
308,758683592.592593
304,2249811708.94796
320,33567868322.6252
316,4397000000.0
328,2730968913.99701
344,211597405593.868
340,12361257680.5627
191,60073426976.5069
332,9315973989.16572
348,139966001509.592
360,432216737774.861
372,269736375581.714
364,349881601458.56
368,88837055195.2619
352,21652505596.7528
376,179067829653.611
388,12799593017.7101
400,17110587447.1086
392,4579750920354.81
398,104849886825.584
404,31958195182.2406
417,3802566170.81543
116,8639235842.17756
296,132671742.950381
659,689285185.185185
410,1172614086539.86
414,114639690358.902
418,4222962987.53859
422,24827355014.66
430,1373000000.0
434,67516236337.7158
662,1336088814.81481
144,32350248410.8216
426,1682016947.22798
440,39697891351.9431
442,50888134410.0739
428,31004884420.7359
446,18439876056.1978
504,79041294874.4553
498,4401189466.14058
450,8524620739.24074
462,1868383460.9375
484,1052696282278.87
584,148346700.0
807,8338305008.94454
466,8156469132.86716
470,7925371475.49959
104,25434981977.8284
499,3680711743.77224
496,4234999823.30839
580,938000000.0
508,10450843291.2931
478,4346206808.54026
480,8150138757.15741
454,4432937045.79897
458,193547824063.3
516,8839526448.02729
562,5731485267.33492
566,275625684968.615
558,7423367753.47589
528,847481522036.682
524,10325618017.379
554,137188946865.584
512,42085379489.0497
586,152385716311.916
591,21295984200.0
604,102170981144.136
608,155980378253.634
585,198897700.0
598,9545177014.1301
616,429028505365.078
620,240190803449.22
600,17856270473.153
275,5815700000.0
634,79712087912.0879
642,174585202805.233
643,1299705764823.62
646,4068065928.6413
682,415964583055.37
686,14005710262.3572
702,180941941477.009
90,620230005.227391
694,2158496872.85796
222,17011750900.0
674,2185874623.59704
688,43170990616.4729
678,149146423.083742
740,2936612021.85792
703,86454081576.7862
705,48006372844.2376
752,491252589217.021
748,3469363925.39813
690,1033561654.0568
760,40405006007.2086
796,773489700.0
148,8650138068.63161
768,2662612348.44099
764,262942476722.425
762,3719506172.83951
795,12664165103.1895
626,542795300.0
776,298513956.159185
780,21641620049.9352
788,38914078351.8027
792,681337335021.874
798,27030374.0272781
834,21843529024.9154
800,11902564401.3238
804,142579603960.396
858,23410572634.3147
860,22311393927.8817
670,684444444.444444
862,230364012575.687
704,77414425532.2452
548,516392922.513728
882,570469196.667431
887,21650532264.2322
710,299415505152.298
894,14056957976.2648
716,5291950100.0
