i,j,k,q,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9
156,842,270900.0,180409.152,180409.152,2091039.783,369.473,0.176,103834.893,5015.521,42354.377,190.199,12.85,151728.716
156,842,271000.0,2091039.783,180409.152,2091039.783,369.473,0.176,103834.893,5015.521,42354.377,190.199,12.85,151728.716
156,842,300490.0,5015.521,180409.152,2091039.783,369.473,0.176,103834.893,5015.521,42354.377,190.199,12.85,151728.716
156,842,710812.0,0.176,180409.152,2091039.783,369.473,0.176,103834.893,5015.521,42354.377,190.199,12.85,151728.716
156,842,847120.0,151728.716,180409.152,2091039.783,369.473,0.176,103834.893,5015.521,42354.377,190.199,12.85,151728.716
156,842,852520.0,42354.377,180409.152,2091039.783,369.473,0.176,103834.893,5015.521,42354.377,190.199,12.85,151728.716
156,842,854219.0,369.473,180409.152,2091039.783,369.473,0.176,103834.893,5015.521,42354.377,190.199,12.85,151728.716
156,842,870323.0,103834.893,180409.152,2091039.783,369.473,0.176,103834.893,5015.521,42354.377,190.199,12.85,151728.716
156,842,870332.0,12.85,180409.152,2091039.783,369.473,0.176,103834.893,5015.521,42354.377,190.199,12.85,151728.716
156,842,880240.0,190.199,180409.152,2091039.783,369.473,0.176,103834.893,5015.521,42354.377,190.199,12.85,151728.716
484,842,270900.0,33226266.748,33226266.748,5059308.182,176.771,287.675,1364660.016,63173.315,841.136,0.0,26095.946,7724.501
484,842,271000.0,5059308.182,33226266.748,5059308.182,176.771,287.675,1364660.016,63173.315,841.136,0.0,26095.946,7724.501
484,842,300490.0,63173.315,33226266.748,5059308.182,176.771,287.675,1364660.016,63173.315,841.136,0.0,26095.946,7724.501
484,842,710812.0,287.675,33226266.748,5059308.182,176.771,287.675,1364660.016,63173.315,841.136,0.0,26095.946,7724.501
484,842,847120.0,7724.501,33226266.748,5059308.182,176.771,287.675,1364660.016,63173.315,841.136,0.0,26095.946,7724.501
484,842,852520.0,841.136,33226266.748,5059308.182,176.771,287.675,1364660.016,63173.315,841.136,0.0,26095.946,7724.501
484,842,854219.0,176.771,33226266.748,5059308.182,176.771,287.675,1364660.016,63173.315,841.136,0.0,26095.946,7724.501
484,842,870323.0,1364660.016,33226266.748,5059308.182,176.771,287.675,1364660.016,63173.315,841.136,0.0,26095.946,7724.501
484,842,870332.0,26095.946,33226266.748,5059308.182,176.771,287.675,1364660.016,63173.315,841.136,0.0,26095.946,7724.501
124,842,270900.0,131654965.0,131654965.0,22110072.745,783.127,76.506,1760267.816,25686.363,824.597,1982.755,42782.442,299.593
124,842,271000.0,22110072.745,131654965.0,22110072.745,783.127,76.506,1760267.816,25686.363,824.597,1982.755,42782.442,299.593
124,842,300490.0,25686.363,131654965.0,22110072.745,783.127,76.506,1760267.816,25686.363,824.597,1982.755,42782.442,299.593
124,842,710812.0,76.506,131654965.0,22110072.745,783.127,76.506,1760267.816,25686.363,824.597,1982.755,42782.442,299.593
124,842,847120.0,299.593,131654965.0,22110072.745,783.127,76.506,1760267.816,25686.363,824.597,1982.755,42782.442,299.593
124,842,852520.0,824.597,131654965.0,22110072.745,783.127,76.506,1760267.816,25686.363,824.597,1982.755,42782.442,299.593
124,842,854219.0,783.127,131654965.0,22110072.745,783.127,76.506,1760267.816,25686.363,824.597,1982.755,42782.442,299.593
