iso_code,pop,cpi,emp
533,101665.0,2.07814071860782,6.83960695605434
4,29185511.0,2.1785375238942,11.52
24,23356247.0,14.4696564932576,9.43
8,2913021.0,-4.29847468635621,14.09
20,84454.0,3.49128872618805,6.83960695605434
784,8549998.0,0.877983288285896,2.36
32,40788453.0,3.49128872618805,7.71
51,2877314.0,8.17636138473956,19.01
16,56084.0,3.49128872618805,6.83960695605434
28,88030.0,3.3700254022015,6.83960695605434
36,22031750.0,2.91834002677376,5.21
40,8363404.0,1.81353438995065,4.82
31,9054332.0,5.72687224669606,5.63
108,8675606.0,6.49326591473996,1.74
56,10895586.0,2.18929920422458,8.29
204,9199254.0,2.20783532536522,1.04
854,15605211.0,-0.764230734676734,4.68
50,147575433.0,8.12667639169919,3.38
100,7395599.0,2.43899060504117,10.28
48,1240864.0,1.96188468334624,1.13
44,354936.0,1.34402738392836,14.33
70,3705478.0,1.99621236745889,27.31
112,9490583.0,7.73574804312507,6.11
84,322465.0,3.49128872618805,8.45
60,65124.0,3.49128872618805,6.83960695605434
68,10048597.0,2.5032760584424,2.55
76,195713637.0,5.03872690108066,7.73
52,282131.0,5.82421853311865,10.69
96,388634.0,0.356869132017602,6.51
64,685502.0,7.03638316073019,3.32
72,1987106.0,6.94887658743105,17.86
140,4386765.0,1.49102370047808,4.38
124,34004889.0,1.77687154092629,8.06
152,17062531.0,1.41071107954318,8.42
156,1337705000.0,3.17532475269199,4.5
384,20532944.0,1.2264561213548,6.71
120,20341236.0,1.27538046242341,4.11
180,64563853.0,7.10000000000038,3.98
178,4273738.0,0.39152501122766,13.95
170,45222699.0,2.27118326422564,10.98
174,689696.0,3.35475770328918,6.6
132,492644.0,2.07866470906422,10.67
188,4577371.0,5.66275708420023,7.17
192,11225833.0,3.49128872618805,2.5
136,56672.0,0.276140861750087,6.83960695605434
196,1112617.0,2.43004084102253,6.26
203,10474410.0,1.47272727272729,7.28
276,81776930.0,1.10380916115812,6.97
262,840194.0,3.95007875923886,11.52
212,70877.0,2.99936630549001,6.83960695605434
208,5547683.0,2.31092436974789,7.75
214,9695117.0,6.32993220146144,5.21
12,35977451.0,3.91106195534027,9.96
218,15011114.0,3.55437734567846,4.09
818,82761244.0,11.2651882653186,8.76
724,46576897.0,1.79988133046941,19.86
233,1331475.0,2.97204512015696,16.71
231,87639962.0,8.13694113083096,2.34
246,5363352.0,1.1841352315465,8.39
242,859816.0,3.68901229670766,4.32
583,102916.0,3.31370963136216,6.83960695605434
266,1624146.0,1.46154402720468,20.39
826,62766365.0,2.49265472467065,7.79
268,3786695.0,7.11017897486098,20.2
288,24779614.0,10.7075681218711,5.32
324,10192168.0,15.4619810737553,4.45
270,1793199.0,5.04968075857404,9.41
624,1522603.0,2.51785140171702,3.08
226,943640.0,7.78916547991181,8.42
300,11121341.0,4.71297286203605,12.71
308,106227.0,3.43650905943355,6.83960695605434
304,56905.0,3.49128872618805,6.83960695605434
320,14259687.0,3.85950909833169,3.5
316,159439.0,3.49128872618805,8.2
328,749430.0,3.73337757704245,12.05
344,7024200.0,2.31370505471598,4.31
340,8317467.0,4.69889064976229,4.12
191,4295427.0,1.03055505333573,11.62
332,9949318.0,4.82734190074673,15.34
348,10000023.0,4.85555795691951,11.17
360,241834226.0,5.1342040076793,5.61
372,4560155.0,-0.922095829024469,14.53
364,73762519.0,10.089362928798,13.52
368,29741977.0,2.8777472527476,8.34
352,318041.0,5.39673113167484,7.56
376,7623600.0,2.71664057463854,8.48
388,2810464.0,12.6105519975602,12.37
400,7261541.0,4.84551875852119,12.5
392,128070000.0,-0.719979429159149,5.1
398,16321872.0,7.40046356742116,5.77
404,42030684.0,3.9613888911539,2.86
417,5447900.0,7.96772225579691,8.64
116,14312205.0,3.99623007954198,0.77
296,102930.0,-3.89955040651655,6.83960695605434
659,49011.0,0.850878649795933,6.83960695605434
410,49554112.0,2.93918135927598,3.7
414,2991884.0,4.49640287769787,1.82
418,6249168.0,5.98254521550086,0.71
422,4953064.0,3.98347941855833,6.4
430,3891357.0,7.28992796890228,2.27
434,6197667.0,2.79989500109265,19.03
662,174092.0,3.25034409180123,17.11
144,20261738.0,6.21764889304619,4.78
426,1995575.0,3.46152586635755,26.81
440,3097282.0,1.31921362055463,17.81
442,506953.0,2.27367911621542,4.36
428,2097555.0,-1.08463595015159,19.48
446,538215.0,2.80976606568894,2.84
504,32343384.0,0.99355740122642,9.09
498,2861487.0,7.4838508635085,7.45
450,21151640.0,9.24732173644115,4.28
462,365730.0,6.14988536750176,10.28
484,114092961.0,4.15672722680176,5.3
584,56361.0,3.49128872618805,6.83960695605434
807,2070737.0,1.50997522027615,32.02
466,15049352.0,1.10892690670188,8.07
470,414508.0,1.51563513618533,6.85
104,50600827.0,7.71838195873614,0.79
499,619428.0,0.65494657014848,19.65
496,2719902.0,10.0462065881652,6.55
580,53971.0,3.49128872618805,6.83960695605434
508,23531567.0,12.4255421735156,3.25
478,3494200.0,6.28354087427708,9.86
480,1250400.0,2.93236301369863,7.65
454,14539609.0,7.41159092883827,5.94
458,28208028.0,1.62285235577031,3.25
516,2118877.0,4.87491987643953,22.1
562,16464025.0,0.804073080882635,0.58
566,158503203.0,13.7202018444406,3.77
558,5824058.0,5.45513425887415,7.83
528,16615394.0,1.27530569556686,4.99
524,27013207.0,9.32650410745393,1.88
520,10009.0,3.49128872618805,6.83960695605434
554,4350700.0,2.30202385958576,6.56
512,3041435.0,3.25657959078624,3.71
586,179424643.0,12.938870563489,0.65
591,3642691.0,3.49128872618805,3.71
604,29027680.0,1.52832059732903,3.3
608,93966784.0,3.78983634797591,3.61
585,17954.0,1.44219017355169,6.83960695605434
598,7310512.0,6.01360893567859,2.0
616,38042794.0,2.58069370250546,9.64
620,10573100.0,1.40257289895371,10.77
600,6248017.0,4.6511627906977,4.57
275,3786161.0,3.74915727597098,21.42
634,1856329.0,-2.42525675161712,0.45
642,20246871.0,6.09141668601892,6.96
643,142849468.0,6.8493923025503,7.37
646,10039338.0,-0.246128693436925,1.07
682,27421468.0,5.33941680637453,5.55
686,12678143.0,1.22868119673344,10.34
702,5076732.0,2.82366134885609,4.12
90,527861.0,1.0514816332104,1.64
694,6415636.0,7.19353613051804,4.16
222,6183877.0,1.17933576873676,4.89
674,31221.0,2.58541815582589,6.83960695605434
688,7291436.0,6.14255360247246,19.22
678,180372.0,13.34005235378,14.64
740,529126.0,6.94108221639997,7.15
703,5391428.0,0.957018132975136,14.38
705,2048583.0,1.80117022137136,7.24
752,9378126.0,1.15798802715629,8.61
748,1064841.0,4.50923691774373,26.82
690,89770.0,-2.40463875108223,6.83960695605434
796,32658.0,3.49128872618805,6.83960695605434
148,11952134.0,-2.07786574641867,1.59
768,6421674.0,1.44594517430865,2.39
764,67195032.0,3.24758842443727,0.62
762,7527397.0,6.44531440780656,10.85
795,5087211.0,3.49128872618805,4.0
626,1093517.0,6.76597680236482,3.3
776,103981.0,3.53491239189831,1.75
780,1328144.0,10.5492003179987,4.03
788,10635245.0,3.33897963601065,13.05
792,72326992.0,8.56644420552977,10.66
798,10521.0,3.49128872618805,6.83960695605434
834,44346532.0,6.20015595647402,2.98
800,32428164.0,3.9765528847817,3.61
804,45870741.0,9.37293105078976,8.1
858,3359273.0,6.69870886978135,7.16
842,309327143.0,1.64004344238989,9.63
860,28562400.0,3.49128872618805,5.4
670,108260.0,0.747109026311466,19.32
862,28439942.0,28.1874647092039,7.11
704,87967655.0,9.20746648778418,1.11
548,236216.0,2.7626946947735,1.85
882,185944.0,0.777007268777681,5.6
887,23154854.0,11.1748338605043,12.93
710,51216967.0,4.0635389730329,24.68
894,13605986.0,8.50176133365265,13.19
716,12697728.0,3.02267002518892,5.22
