i,j,k,q,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9
156,842,270900.0,194897.093,194897.093,1816199.027,2863.858,85066.504,99258.307,5831.402,0.0,391360.486,0.0,162.787
156,842,271000.0,1816199.027,194897.093,1816199.027,2863.858,85066.504,99258.307,5831.402,0.0,391360.486,0.0,162.787
156,842,300490.0,5831.402,194897.093,1816199.027,2863.858,85066.504,99258.307,5831.402,0.0,391360.486,0.0,162.787
156,842,847330.0,391360.486,194897.093,1816199.027,2863.858,85066.504,99258.307,5831.402,0.0,391360.486,0.0,162.787
156,842,852520.0,85066.504,194897.093,1816199.027,2863.858,85066.504,99258.307,5831.402,0.0,391360.486,0.0,162.787
156,842,854211.0,2863.858,194897.093,1816199.027,2863.858,85066.504,99258.307,5831.402,0.0,391360.486,0.0,162.787
156,842,870323.0,99258.307,194897.093,1816199.027,2863.858,85066.504,99258.307,5831.402,0.0,391360.486,0.0,162.787
156,842,880240.0,162.787,194897.093,1816199.027,2863.858,85066.504,99258.307,5831.402,0.0,391360.486,0.0,162.787
484,842,270900.0,35754660.688,35754660.688,14712309.19,503.456,2419.082,1668743.106,98483.971,270.605,8083.642,0.0,0.0
484,842,271000.0,14712309.19,35754660.688,14712309.19,503.456,2419.082,1668743.106,98483.971,270.605,8083.642,0.0,0.0
484,842,300490.0,98483.971,35754660.688,14712309.19,503.456,2419.082,1668743.106,98483.971,270.605,8083.642,0.0,0.0
484,842,710812.0,270.605,35754660.688,14712309.19,503.456,2419.082,1668743.106,98483.971,270.605,8083.642,0.0,0.0
484,842,847330.0,8083.642,35754660.688,14712309.19,503.456,2419.082,1668743.106,98483.971,270.605,8083.642,0.0,0.0
484,842,852520.0,2419.082,35754660.688,14712309.19,503.456,2419.082,1668743.106,98483.971,270.605,8083.642,0.0,0.0
484,842,854211.0,503.456,35754660.688,14712309.19,503.456,2419.082,1668743.106,98483.971,270.605,8083.642,0.0,0.0
484,842,854219.0,0.0,35754660.688,14712309.19,503.456,2419.082,1668743.106,98483.971,270.605,8083.642,0.0,0.0
484,842,870323.0,1668743.106,35754660.688,14712309.19,503.456,2419.082,1668743.106,98483.971,270.605,8083.642,0.0,0.0
124,842,270900.0,143950093.604,143950093.604,24224219.248,710.346,3120.855,1228613.509,28567.383,60.593,2669.753,0.0,1020.012
124,842,271000.0,24224219.248,143950093.604,24224219.248,710.346,3120.855,1228613.509,28567.383,60.593,2669.753,0.0,1020.012
124,842,300490.0,28567.383,143950093.604,24224219.248,710.346,3120.855,1228613.509,28567.383,60.593,2669.753,0.0,1020.012
124,842,710812.0,60.593,143950093.604,24224219.248,710.346,3120.855,1228613.509,28567.383,60.593,2669.753,0.0,1020.012
124,842,847330.0,2669.753,143950093.604,24224219.248,710.346,3120.855,1228613.509,28567.383,60.593,2669.753,0.0,1020.012
124,842,852520.0,3120.855,143950093.604,24224219.248,710.346,3120.855,1228613.509,28567.383,60.593,2669.753,0.0,1020.012
124,842,854211.0,710.346,143950093.604,24224219.248,710.346,3120.855,1228613.509,28567.383,60.593,2669.753,0.0,1020.012
124,842,870323.0,1228613.509,143950093.604,24224219.248,710.346,3120.855,1228613.509,28567.383,60.593,2669.753,0.0,1020.012
124,842,880240.0,1020.012,143950093.604,24224219.248,710.346,3120.855,1228613.509,28567.383,60.593,2669.753,0.0,1020.012
156,344,270900.0,259130.0,259130.0,9584626.476,24857.968,67012.946,4202.468,13596.203,10.239,180960.384,0.0,3.474
156,344,271000.0,9584626.476,259130.0,9584626.476,24857.968,67012.946,4202.468,13596.203,10.239,180960.384,0.0,3.474
156,344,300490.0,13596.203,259130.0,9584626.476,24857.968,67012.946,4202.468,13596.203,10.239,180960.384,0.0,3.474
156,344,710812.0,10.239,259130.0,9584626.476,24857.968,67012.946,4202.468,13596.203,10.239,180960.384,0.0,3.474
156,344,847330.0,180960.384,259130.0,9584626.476,24857.968,67012.946,4202.468,13596.203,10.239,180960.384,0.0,3.474
156,344,852520.0,67012.946,259130.0,9584626.476,24857.968,67012.946,4202.468,13596.203,10.239,180960.384,0.0,3.474
156,344,854211.0,24857.968,259130.0,9584626.476,24857.968,67012.946,4202.468,13596.203,10.239,180960.384,0.0,3.474
156,344,870323.0,4202.468,259130.0,9584626.476,24857.968,67012.946,4202.468,13596.203,10.239,180960.384,0.0,3.474
156,344,880240.0,3.474,259130.0,9584626.476,24857.968,67012.946,4202.468,13596.203,10.239,180960.384,0.0,3.474
842,124,270900.0,20594505.21,20594505.21,22579289.469,0.0,0.0,0.0,51693.692,8.663,0.0,0.0,1158.55
842,124,271000.0,22579289.469,20594505.21,22579289.469,0.0,0.0,0.0,51693.692,8.663,0.0,0.0,1158.55
842,124,300490.0,51693.692,20594505.21,22579289.469,0.0,0.0,0.0,51693.692,8.663,0.0,0.0,1158.55
842,124,710812.0,8.663,20594505.21,22579289.469,0.0,0.0,0.0,51693.692,8.663,0.0,0.0,1158.55
842,124,847330.0,0.0,20594505.21,22579289.469,0.0,0.0,0.0,51693.692,8.663,0.0,0.0,1158.55
842,124,852520.0,0.0,20594505.21,22579289.469,0.0,0.0,0.0,51693.692,8.663,0.0,0.0,1158.55
842,124,854211.0,0.0,20594505.21,22579289.469,0.0,0.0,0.0,51693.692,8.663,0.0,0.0,1158.55
