iso_code,pop,cpi,emp
533,103165.0,-2.37206524252253,6.34195980721563
4,32269592.0,7.38577178397857,11.54
24,26015786.0,8.77781429332618,7.38
8,2895092.0,1.93762080205227,15.87
20,80770.0,2.78500056726115,6.34195980721563
784,9197908.0,1.10111836375706,1.95
32,42202935.0,2.78500056726115,7.1
51,2897593.0,5.78966778544654,16.18
16,55717.0,2.78500056726115,6.34195980721563
28,91510.0,1.05949782356168,6.34195980721563
36,23128129.0,2.44988864142539,5.66
40,8479823.0,2.00015616900603,5.34
31,9416801.0,2.41571745279411,4.97
108,9540302.0,7.93795807492412,1.64
56,11159407.0,1.11309594027537,8.43
204,10004594.0,0.428888888888863,2.66
854,17072791.0,0.533738507090537,6.07
50,152761413.0,7.53040640913171,4.43
100,7265115.0,0.890093540913032,12.94
48,1315029.0,3.30001156888438,1.22
44,367162.0,1.03467035109885,16.18
70,3542598.0,-0.093045683831828,27.49
112,9465997.0,18.3122610377873,6.05
84,345707.0,2.78500056726115,8.35
60,65001.0,2.78500056726115,6.34195980721563
68,10542375.0,5.73640023719613,2.39
76,201035904.0,6.204310666401,6.98
52,284294.0,1.81410436049101,11.55
96,404414.0,0.389205053123613,6.8
64,710235.0,7.00666666666705,2.87
72,2062551.0,5.8846070705681,17.88
140,4447945.0,6.98879341970201,4.39
124,35082954.0,0.93829189781521,7.07
152,17571511.0,1.78955553984587,6.21
156,1357380000.0,2.62105001748115,4.6
384,22087506.0,2.5811703725294,4.25
120,22077300.0,2.05908683974933,3.71
180,71358804.0,0.80822310148707,4.49
178,4622757.0,4.63161619729463,10.01
170,46495492.0,2.01809847891195,9.05
174,741511.0,-4.29487331536753,7.81
132,511740.0,1.50654285701402,11.49
188,4742111.0,5.23133614174423,8.77
192,11282722.0,2.78500056726115,3.29
531,153822.0,1.33232086152148,6.34195980721563
136,59933.0,2.16061146813395,6.34195980721563
196,1143866.0,-0.399357676464408,15.87
203,10514272.0,1.43829787234043,6.95
276,80645605.0,1.5047209800535,5.23
262,883296.0,2.70603242872186,11.54
212,71019.0,-0.0464116468806453,6.34195980721563
208,5614932.0,0.789071780078061,7.38
214,10048226.0,4.830950967408,7.35
12,38140135.0,3.25423910998847,9.82
218,15707473.0,2.72177577710365,3.08
818,88404652.0,9.4697198106492,13.15
724,46620045.0,1.40854629241729,26.09
233,1317997.0,2.78056658954996,8.63
231,95385793.0,7.4640219294452,2.25
246,5438972.0,1.47828615688804,8.19
242,865602.0,2.91354193604,4.44
583,105922.0,1.75232737350739,6.34195980721563
266,1817070.0,0.50544105891569,20.41
826,64128273.0,2.29166666666666,7.52
268,3717668.0,-0.512058410947118,19.42
288,26607641.0,11.6661923071729,6.26
324,10892821.0,11.8878956127303,4.46
270,1963708.0,5.69912989637381,9.43
624,1648259.0,1.20712555668411,3.09
226,1076412.0,2.94887694639657,8.44
300,10965211.0,-0.922168807001954,27.47
308,108172.0,-0.0439997864828037,6.34195980721563
304,56483.0,2.78500056726115,6.34195980721563
320,15043981.0,4.34337131279513,3.02
316,160415.0,2.78500056726115,11.5
328,759281.0,1.90125181860585,12.99
344,7178900.0,4.32357043235704,3.4
340,8798524.0,5.1618989858149,5.65
191,4255689.0,2.2165820642978,17.25
332,10400672.0,4.76502404779137,14.12
348,9893082.0,1.73319984983107,10.18
360,251805314.0,6.41251330156414,4.34
372,4623816.0,0.508714869485436,13.74
364,76481963.0,36.6030355191028,10.44
368,33157061.0,1.87949800749469,9.27
352,323764.0,3.8722792374824,5.38
376,8059500.0,1.57621197921105,6.21
388,2858710.0,9.3415007656968,15.25
400,8518992.0,4.82462314269542,12.6
392,127445000.0,0.346440325653898,4.0
398,17035551.0,5.84640917320459,5.2
404,45519986.0,5.71749357037732,2.87
417,5719600.0,6.61375202358086,8.33
116,15026330.0,2.94260015985048,0.44
296,107887.0,-1.48805908468102,6.34195980721563
659,50328.0,1.1069855400014,6.34195980721563
410,50428893.0,1.30137705753611,3.1
414,3526382.0,2.68229684085038,2.56
418,6541302.0,6.3714271778294,0.71
422,5913016.0,4.82101956297391,6.41
430,4248337.0,7.57730681741403,2.19
434,6320350.0,2.60581802719518,19.05
662,177505.0,1.47201838917869,22.21
144,20585000.0,6.90845034828443,4.24
426,2028528.0,4.86511899496377,24.58
440,2957689.0,1.04747937065349,11.77
442,543360.0,1.73403963519166,5.85
428,2012647.0,-0.0294547782578977,11.87
446,577368.0,5.50678666273237,1.82
504,33715705.0,1.88065466724083,9.23
498,2858692.0,4.59787897363127,5.1
450,22961259.0,5.82642944451989,0.94
462,415592.0,3.80563000919428,6.37
484,118827158.0,3.80639069747207,4.91
584,56933.0,2.78500056726115,6.34195980721563
807,2076065.0,2.78500056726115,29.0
466,16449854.0,-0.606736356351494,6.35
470,425967.0,1.18028436366548,6.11
104,51852464.0,5.64303883425513,0.8
499,621207.0,2.20589268141181,19.5
496,2881783.0,10.4906567588242,4.23
580,54786.0,2.78500056726115,6.34195980721563
508,25560752.0,4.26135250941965,3.41
478,3817497.0,4.12910173783393,10.04
480,1258653.0,3.54329573934837,7.32
454,15839287.0,27.2833333333333,5.95
458,29468923.0,2.10501231233614,3.11
516,2233506.0,5.60092502290408,19.03
562,18504287.0,2.29723114955316,1.22
566,171765819.0,8.47582728502893,3.7
558,6062462.0,7.135467852894,5.28
528,16804432.0,2.50689852657884,7.24
524,26916795.0,9.04016311917647,2.63
520,10208.0,2.78500056726115,6.34195980721563
554,4442100.0,1.13442266445812,5.77
512,3764805.0,1.04552838755363,3.42
586,191260799.0,7.6921561189957,2.95
591,3835447.0,4.0271599157105,2.3
604,29773986.0,2.80671650937615,3.21
608,98871558.0,2.58268766141797,3.5
585,17603.0,3.35481004221285,6.34195980721563
598,7788388.0,4.96031746031744,2.63
616,38040196.0,0.99198260633235,10.33
620,10457295.0,0.27441666666668,16.18
600,6510273.0,2.68385738718593,4.39
275,4076708.0,1.72439933626923,19.89
634,2336579.0,3.22197756829288,0.28
642,19983693.0,3.98471235548128,7.1
643,143506995.0,6.75371026220953,5.46
646,10811538.0,5.92426867984847,1.18
682,30052058.0,3.53252470694923,5.57
729,37072555.0,36.5223449139153,17.47
686,13782429.0,0.710245486695225,8.53
702,5399162.0,2.35860415399836,3.86
90,571329.0,5.39136388587559,0.69
694,6863975.0,5.51827136955831,4.59
222,6266076.0,0.7576691845229,3.69
674,32554.0,1.60439298078071,6.34195980721563
706,13063711.0,2.78500056726115,13.41
688,7164132.0,7.69426362896666,22.15
728,10355030.0,-0.0580909784225319,12.6
678,192076.0,8.10583270875467,13.6
740,547295.0,1.9234360410831,6.6
703,5413393.0,1.40047368963031,14.22
705,2059953.0,1.76920085881896,10.1
752,9600379.0,-0.0442929701486557,8.05
748,1086843.0,5.62130623468951,24.9
534,36607.0,2.52864788538364,6.34195980721563
690,89949.0,4.33893848329104,6.34195980721563
796,34733.0,2.78500056726115,6.34195980721563
148,13220433.0,0.222671564624589,1.8
768,6954721.0,1.82539475909161,2.12
764,68144519.0,2.18488618530682,0.21
762,8059782.0,5.00964645344951,8.86
795,5366376.0,2.78500056726115,4.01
626,1153288.0,10.9872344156475,4.03
776,101768.0,0.775629322367448,2.31
780,1353708.0,5.19981740465616,2.68
788,10952949.0,5.31623531326693,15.93
792,75925454.0,7.49309030547697,8.73
798,10849.0,2.78500056726115,6.34195980721563
834,48483132.0,7.87072364573953,2.93
800,35694519.0,4.90271441893287,1.91
804,45489648.0,-0.238948626045408,7.17
858,3389436.0,8.57513504005394,6.44
842,316059947.0,1.46483265562714,7.38
860,30243200.0,2.78500056726115,4.9
670,108624.0,0.805127804267965,19.35
862,29781046.0,40.6394275161588,7.54
704,90752593.0,6.59267475899191,1.32
548,256637.0,1.45893371757928,1.85
882,190712.0,0.610085720905009,8.79
887,25147112.0,10.9684421500194,13.41
710,53687125.0,5.77640413513801,24.56
894,14926551.0,6.97767605490317,8.61
716,13350378.0,1.63495041543823,5.38
