iso_code,pop,cpi,emp
533,98744.0,2.52912946932762,6.41
4,24726689.0,3.72128743978227,11.61
24,18758138.0,43.5421067519686,3.85
8,3026939.0,2.28001916938099,16.52
20,76250.0,3.72128743978227,6.41
784,4068577.0,3.72128743978227,2.9
32,38491970.0,3.72128743978227,13.52
51,3000715.0,6.96126135875792,10.54
16,59684.0,3.72128743978227,6.41
28,80347.0,2.03007757853236,6.41
36,20127400.0,2.34325522482587,5.4
40,8171966.0,2.06120618032866,5.83
31,8306500.0,6.70893042797785,7.99
108,7131688.0,8.17642937482059,1.85
56,10421137.0,2.09728311239314,7.36
204,7750003.0,0.873890830868505,0.77
854,13030576.0,-0.400228702115475,3.37
50,136986429.0,7.58753638504692,4.3
100,7716860.0,6.1471307424627,12.04
48,829846.0,2.35294117647061,1.03
44,318893.0,0.981914036757665,10.2
70,3764194.0,3.72128743978227,29.54
112,9730146.0,18.1082424937646,9.16
84,276516.0,3.72128743978227,10.66
60,63740.0,3.72128743978227,6.41
68,9069044.0,4.43738080101724,2.87
76,184006479.0,6.59718509985962,9.11
52,275283.0,1.39442231075689,9.57
96,359434.0,0.814223994682602,5.95
64,638809.0,-18.1086301300715,2.49
72,1765533.0,6.94570363654673,21.76
140,3959883.0,-2.06640601136302,4.44
124,31940655.0,1.85725871857261,7.19
152,16014972.0,1.05473871403516,10.16
156,1296075000.0,3.82463743108159,4.5
384,17970493.0,1.4579883560074,5.36
120,17259322.0,0.233647380067603,5.13
180,53068869.0,3.9943840081597,2.89
178,3510468.0,2.42976607961798,19.94
170,42075953.0,5.90126181451809,13.72
174,597230.0,4.47499289078105,4.57
132,456619.0,-1.89082172306181,10.75
188,4225156.0,12.3148150178852,6.39
192,11250369.0,3.72128743978227,1.85
196,1010410.0,2.28621706801675,4.33
203,10197101.0,2.76010781671159,8.21
276,82516260.0,1.66573340932676,10.73
262,771599.0,3.12226204699354,11.62
212,70387.0,2.39410982050296,6.41
208,5404523.0,1.15435693124937,5.2
214,8974444.0,51.4608598338066,6.3
12,32692153.0,3.96180030257191,17.65
218,13596390.0,2.74218132941644,5.0
818,74172073.0,11.270619332052,10.32
724,42921895.0,3.03920165014928,11.09
233,1362550.0,3.04811107523412,10.25
231,74239508.0,3.25627290668156,2.71
246,5228172.0,0.187120559084453,10.36
242,817864.0,2.82748519391201,3.94
583,106624.0,2.27669698247305,6.41
266,1353788.0,0.408205307439275,17.08
826,59987905.0,1.39039756680426,4.59
268,3927340.0,5.65632636191134,12.62
288,21272328.0,12.6245740629385,6.4
324,8925729.0,3.72128743978227,4.51
270,1496524.0,14.2067432845569,9.5
624,1313492.0,0.883302696930925,3.13
226,716949.0,4.21968787094834,8.51
300,10955141.0,2.89884895882032,10.31
308,104346.0,2.31291678226117,6.41
304,56911.0,3.72128743978227,6.41
320,12682108.0,7.57862247309731,2.97
316,158094.0,3.72128743978227,7.7
328,745737.0,4.66846622369883,11.34
344,6783500.0,-0.274725274725253,6.74
340,7282953.0,8.1137909709338,5.99
191,4304600.0,2.05539679050332,13.66
332,9047082.0,21.0318339277221,13.06
348,10107146.0,6.74434679569463,5.83
360,223285666.0,6.06405988526519,7.3
372,4070262.0,2.19962850718543,4.49
364,68951279.0,14.7615086970672,10.3
368,26313838.0,26.9619068193272,9.01
352,292074.0,3.15819324298464,4.03
376,6809000.0,-0.411734431291799,13.03
388,2725017.0,13.5545023696682,11.44
400,5580241.0,3.361868214766,14.67
392,127761000.0,-0.0085733882029999,4.7
398,15012984.0,6.88205438981899,8.4
404,35635267.0,11.6240355442427,2.91
417,5104700.0,4.11065084723383,8.53
116,13066475.0,3.92478166308836,1.31
296,90498.0,3.72128743978227,6.41
659,46323.0,2.31455462238093,6.41
410,48082519.0,3.59059139085802,3.7
414,2200498.0,1.24856443679893,1.7
418,5662199.0,10.4622667314208,1.49
422,4569377.0,3.72128743978227,7.85
430,3135654.0,7.82908704883234,2.3
434,5710163.0,-2.197567740559,19.14
662,161821.0,1.46036814425244,20.97
144,19387153.0,7.57592582995856,8.38
426,2005953.0,5.02342068616284,31.77
440,3377075.0,1.16410252104669,10.68
442,458095.0,2.22567916428892,5.11
428,2263122.0,6.19238547197433,11.71
446,471600.0,0.982619406048985,4.9
504,30115196.0,1.49344403381773,10.83
498,2895147.0,12.5242768428228,8.17
450,17802992.0,13.9558018033212,3.72
462,311265.0,-1.68541212459462,5.36
484,104514934.0,4.68840884843147,3.94
584,54476.0,3.72128743978227,6.41
807,2057044.0,-0.448650206552057,37.16
466,12369078.0,-3.09978128063954,8.75
470,401268.0,2.79082848067755,7.32
104,48564489.0,4.53421374129695,0.82
496,2496394.0,8.24115449417618,6.96
580,57240.0,3.72128743978227,6.41
508,19910549.0,3.72128743978227,3.01
478,2939246.0,10.3676233473073,9.94
480,1221003.0,4.71037060105888,8.34
454,12301837.0,11.4298060822124,6.0
458,25190647.0,1.421271159374,3.54
516,1907737.0,4.13663213144747,22.09
562,13125914.0,0.262543757292846,2.69
566,135320420.0,14.9980338183251,3.81
558,5364930.0,8.47021063584074,6.41
528,16281779.0,1.26364739183177,4.65
524,25419337.0,2.84181131248977,1.63
554,4087500.0,2.2902490284757,4.01
512,2445524.0,0.624969062631406,3.71
586,156664698.0,7.44462469342738,0.63
591,3269356.0,0.474723078204383,3.77
604,27624226.0,3.66247320092233,4.9
608,84710544.0,4.82921083627796,3.55
585,19861.0,4.96407576747222,6.41
598,6354247.0,2.15893131266947,2.54
616,38182222.0,3.38264681884694,19.07
620,10483861.0,2.365362040973,6.32
600,5730556.0,4.32326492967491,6.51
275,3236626.0,3.00417498638594,23.22
634,753332.0,6.79933665008281,0.71
642,21451748.0,11.8743635936399,7.72
643,144067316.0,10.8886157326216,7.76
646,8680516.0,12.2507102894392,0.93
682,23132686.0,0.515506766998062,5.82
686,10810086.0,0.514781781022991,7.79
702,4166664.0,1.66272719863073,5.84
90,458549.0,6.98584202682568,2.1
694,5433995.0,3.72128743978227,3.42
222,6023801.0,4.45194392395044,6.05
674,28942.0,1.43083868527342,6.41
678,153736.0,13.2858860871796,16.12
740,493680.0,9.98632511974879,9.49
703,5372280.0,7.54850088183419,18.6
705,1997012.0,3.59297594249513,6.01
752,8993531.0,0.373659828721796,6.69
748,1026287.0,3.44533507316616,26.96
690,82475.0,3.85730391367399,6.41
760,17827827.0,4.43314136719838,9.59
796,26709.0,3.72128743978227,6.41
148,9734761.0,-5.35540028884816,1.26
768,5467770.0,0.393078681031676,4.43
764,64995303.0,2.75914926231081,1.51
762,6662391.0,7.14196508692252,13.42
795,4703396.0,3.72128743978227,8.12
626,971889.0,3.23751394003323,3.35
776,100214.0,10.9734053679554,3.48
780,1290115.0,3.72154938995966,3.8
788,10022278.0,3.63228004956626,14.23
792,67010930.0,8.59826168115267,10.84
798,9871.0,3.72128743978227,6.41
834,37379766.0,4.73580143949057,3.27
800,26821300.0,3.72128743978227,2.69
804,47451626.0,9.0480678605089,8.59
858,3321486.0,9.15760507540996,12.98
842,292805298.0,2.67723669309173,5.53
860,25864350.0,3.72128743978227,7.82
670,108520.0,2.96003946719292,20.37
862,25996594.0,3.72128743978227,15.07
704,83062819.0,7.75494748709602,2.14
548,204123.0,1.41891891891891,4.68
882,178597.0,16.3131507905901,5.19
887,19540096.0,12.5150951495208,12.12
710,47291610.0,-0.692030138335916,29.45
894,11550641.0,17.9677891087286,15.37
716,12019911.0,3.72128743978227,4.39
