i,j
12,76
344,392
124,56
784,702
152,528
36,458
96,392
724,752
795,804
12,792
376,826
682,360
642,792
246,56
512,392
76,643
348,616
40,643
620,56
170,862
203,56
40,56
40,703
246,724
208,372
642,826
348,724
512,764
616,208
360,344
50,276
76,410
246,233
710,748
608,764
376,344
50,826
376,276
703,616
784,56
620,528
36,682
124,528
784,826
792,56
348,642
616,40
203,724
704,702
344,764
710,156
152,76
710,724
32,724
372,752
246,208
484,533
705,191
178,156
703,348
152,484
792,376
364,792
608,826
887,764
434,792
372,36
600,76
348,203
554,156
36,124
208,616
208,56
704,276
792,642
784,344
376,528
364,300
124,36
372,40
233,246
246,392
604,156
704,826
104,764
566,392
887,156
710,56
598,36
32,528
442,826
300,826
348,56
705,40
792,300
372,124
368,586
604,826
784,156
344,376
484,392
208,156
112,826
368,724
586,826
784,682
792,784
191,70
372,344
152,276
124,344
218,591
348,752
710,36
348,703
484,826
100,276
364,784
788,276
32,484
484,156
862,170
152,826
368,392
170,218
554,826
100,792
760,276
414,528
804,616
348,246
364,724
203,643
364,702
414,586
566,360
440,276
112,528
376,156
586,368
642,348
508,528
300,100
792,100
191,276
748,710
144,826
804,156
440,428
818,826
233,752
504,826
12,620
862,124
804,348
226,156
642,40
12,56
376,392
32,276
566,384
152,124
440,643
703,528
100,300
554,410
620,24
152,724
300,196
566,710
364,608
398,364
760,682
608,484
484,170
703,826
191,40
586,276
414,360
566,620
233,643
804,642
368,124
203,752
400,368
112,616
604,152
642,528
376,792
68,76
704,764
608,124
300,792
376,724
152,604
414,156
384,528
352,276
32,858
716,710
704,410
428,826
862,192
586,344
192,124
704,56
96,410
414,826
484,862
804,498
862,156
804,760
784,36
480,826
642,300
704,458
364,528
484,76
192,528
862,484
804,398
484,320
442,528
484,152
484,32
218,604
32,818
116,344
634,764
788,724
226,724
191,705
634,724
818,724
608,36
100,56
804,12
860,643
705,70
704,528
804,528
642,56
804,724
516,710
320,222
300,724
440,752
704,608
703,56
352,826
604,392
554,276
112,804
818,276
170,604
180,56
170,528
428,276
32,604
376,764
112,276
442,792
48,682
862,826
170,484
705,643
642,724
12,826
32,710
512,784
818,760
233,276
440,826
834,826
862,218
470,702
96,36
858,76
516,826
233,428
32,12
384,566
104,760
398,40
300,642
586,4
862,604
584,56
566,410
703,724
862,76
428,752
508,56
398,528
404,800
760,792
760,422
440,616
50,56
442,724
300,528
170,214
12,818
440,208
504,276
498,643
788,56
705,616
642,100
600,858
634,784
368,792
604,276
554,56
496,156
428,440
604,724
300,8
440,233
620,752
188,528
120,724
703,643
440,528
368,76
116,826
352,528
586,156
50,724
604,528
566,156
760,400
446,156
170,826
642,616
586,724
222,320
434,620
591,320
116,276
554,344
100,642
434,788
554,124
760,818
414,344
50,124
24,152
860,156
818,528
96,764
188,484
398,724
434,156
818,400
368,760
398,276
703,642
414,50
554,458
368,410
705,826
112,440
604,76
192,862
288,826
788,826
50,528
818,682
512,458
442,752
862,724
788,434
196,826
600,32
320,340
100,724
554,608
586,528
586,682
705,348
862,528
604,124
620,208
860,826
144,276
70,191
170,276
566,276
566,152
434,826
300,643
233,440
112,428
620,40
434,300
470,484
218,170
818,410
300,807
31,376
807,276
398,376
304,208
504,56
398,620
705,203
470,826
12,276
634,682
404,826
72,710
620,702
428,233
586,566
170,56
703,804
112,156
466,710
860,50
634,156
760,724
586,56
398,804
818,422
428,643
233,826
470,276
48,392
414,764
96,360
24,360
300,56
400,682
586,410
188,320
504,528
887,702
368,156
862,152
440,56
188,826
288,528
440,112
598,392
430,208
48,410
591,862
100,826
620,246
188,276
218,643
591,410
266,156
170,152
170,392
388,124
470,156
818,792
780,388
604,170
24,710
818,56
422,368
180,246
504,76
170,188
144,56
434,40
384,56
807,300
31,203
368,528
705,724
178,410
598,156
12,156
705,528
442,40
196,300
68,862
516,24
642,156
446,276
404,528
504,702
598,276
12,504
646,360
428,208
120,410
100,40
170,724
604,484
446,344
191,430
516,724
226,124
100,807
788,528
384,724
52,320
858,32
442,300
780,484
512,364
218,276
894,710
894,826
188,558
760,528
188,156
780,52
96,156
44,616
404,834
188,458
352,724
222,340
104,826
860,398
31,364
233,208
858,276
188,222
478,392
634,608
400,760
120,528
242,36
148,156
504,156
31,643
70,276
104,156
144,392
384,854
188,591
760,104
233,528
686,466
417,784
320,484
31,268
188,340
854,768
96,702
24,724
31,792
508,724
320,188
422,760
192,724
148,826
50,392
716,156
112,76
430,276
268,792
104,392
894,156
760,784
508,710
233,348
320,558
860,792
442,208
795,703
388,156
591,276
50,752
795,792
426,710
512,682
428,616
96,554
512,702
352,208
188,702
218,410
188,56
188,344
748,508
384,288
422,792
470,344
192,156
887,682
446,826
191,196
442,616
388,826
324,643
144,643
384,466
404,586
72,716
894,682
400,231
384,826
48,834
894,410
100,643
434,760
716,894
340,222
120,826
233,56
508,276
112,752
70,705
31,795
214,124
50,40
716,826
384,276
504,484
430,616
760,434
50,702
68,604
512,724
591,616
112,348
368,458
178,780
100,528
795,364
388,528
858,156
422,784
48,480
417,643
795,642
591,222
780,328
112,208
68,32
834,710
191,643
50,208
233,804
116,704
634,586
31,360
887,410
104,276
222,558
218,152
44,724
116,124
422,364
694,56
428,528
400,784
218,528
191,348
894,716
788,12
834,156
858,484
120,156
70,348
218,392
504,392
144,528
860,364
634,826
894,834
192,643
218,862
422,682
68,170
384,643
24,410
324,724
716,276
116,392
191,752
496,826
328,124
24,56
400,156
894,180
470,348
288,56
144,784
266,352
218,724
598,826
48,360
508,454
214,410
470,392
196,276
512,554
340,276
854,156
894,764
428,246
690,826
428,112
120,56
268,795
768,466
340,320
558,222
191,826
748,450
320,591
44,56
634,36
512,826
740,124
51,56
28,616
48,36
288,276
858,124
242,826
268,643
591,188
418,764
324,410
268,724
807,191
384,768
498,642
748,156
858,724
894,392
222,188
780,826
48,784
795,31
780,214
470,410
428,56
400,364
50,344
400,376
508,716
388,276
31,191
834,724
104,458
780,124
768,854
591,214
716,392
340,124
288,392
740,56
591,340
320,124
548,764
51,376
231,276
788,792
887,392
716,508
204,156
180,156
214,724
352,392
48,764
204,466
404,180
858,826
48,450
400,392
470,434
480,450
795,616
533,76
591,392
600,152
887,710
266,620
834,404
31,642
51,276
218,56
48,458
144,702
788,504
598,360
478,724
417,398
400,12
144,344
887,554
860,392
780,740
716,454
508,826
690,682
214,76
748,410
834,392
498,276
598,410
218,826
686,724
214,332
352,620
834,528
478,276
404,818
426,56
214,528
404,646
96,826
434,56
591,218
858,764
144,124
144,760
214,826
214,246
716,360
328,826
214,56
324,372
70,40
51,643
288,792
591,56
800,404
430,300
512,400
498,804
214,276
422,414
598,608
716,528
860,410
231,392
340,56
788,76
404,276
266,780
516,276
858,152
762,643
288,156
266,724
470,764
196,376
196,440
454,710
800,528
418,704
894,528
68,392
288,724
860,31
104,702
422,400
196,56
400,422
196,364
430,56
450,276
795,398
860,804
533,484
686,270
478,56
854,288
140,56
328,56
120,276
470,792
20,724
204,854
716,72
598,702
8,300
450,826
288,204
266,152
860,276
340,484
400,458
498,112
466,156
860,40
120,620
882,36
562,410
858,392
858,600
466,686
404,710
788,616
214,392
480,56
762,792
887,414
748,826
558,340
352,56
533,188
96,458
524,276
324,276
68,410
116,724
768,204
562,566
70,440
320,276
780,662
268,51
562,392
324,56
196,528
858,528
600,504
116,702
670,724
68,826
68,152
807,792
196,784
807,100
807,528
795,348
558,188
860,616
266,804
104,50
148,620
44,320
340,558
894,56
478,384
222,591
686,624
454,826
480,276
90,156
446,528
31,276
558,484
478,156
352,566
834,276
268,300
31,100
780,308
670,616
422,818
192,76
288,804
600,170
140,120
72,308
454,276
231,682
894,818
242,392
533,780
690,724
222,484
340,392
104,724
268,826
31,762
222,276
446,124
417,156
768,288
466,384
800,56
196,702
780,170
807,826
340,826
120,458
4,586
44,124
516,156
508,620
84,826
600,156
328,620
324,804
116,528
780,76
626,36
716,724
800,826
748,554
340,724
51,528
834,180
558,124
266,764
516,124
226,392
548,458
422,12
583,764
748,36
324,826
795,643
104,344
795,276
116,156
686,324
51,364
887,784
266,504
600,643
646,800
196,616
60,724
222,724
686,384
44,862
226,528
834,800
533,724
670,300
834,56
352,616
320,84
480,724
320,410
478,643
807,70
480,528
242,554
320,214
120,266
388,752
192,276
328,388
72,124
450,480
324,642
418,826
214,484
72,246
762,100
686,478
600,528
388,392
478,12
740,352
352,752
422,300
462,784
328,780
320,682
52,76
686,204
52,826
44,484
762,348
120,792
558,320
795,724
800,784
600,604
422,634
854,384
196,643
600,484
68,56
807,705
584,50
690,392
320,528
795,268
854,862
192,620
626,410
222,214
320,392
340,188
116,56
748,124
196,422
498,792
418,276
887,458
533,124
496,124
268,156
340,528
116,764
116,410
222,124
178,724
192,392
222,203
462,764
598,764
762,616
68,528
192,214
768,156
226,120
834,894
496,643
748,764
8,276
480,710
800,180
480,620
454,404
178,56
68,484
90,410
800,646
807,643
480,784
52,780
508,156
807,8
90,764
288,32
516,528
226,410
51,268
148,410
231,262
268,760
516,804
598,528
478,120
268,31
192,484
450,702
584,392
231,56
800,344
740,328
686,854
686,300
222,643
496,392
533,826
446,208
854,562
466,764
800,276
44,702
72,392
498,348
430,410
446,392
598,554
626,392
662,826
466,50
231,826
68,156
646,404
231,376
454,508
516,392
60,752
204,562
558,826
430,792
51,156
686,56
466,586
800,702
268,276
558,724
304,724
498,616
454,818
768,56
498,620
178,620
388,724
854,50
762,233
694,276
180,894
462,144
690,276
748,484
454,528
388,703
332,214
417,762
740,528
762,50
231,792
324,31
686,768
192,112
180,620
204,360
450,724
70,826
762,12
304,276
533,32
466,428
584,764
231,528
496,702
498,724
20,276
524,826
328,52
800,724
450,392
231,442
304,392
516,56
28,276
70,642
466,276
180,826
52,388
498,203
388,780
52,705
316,583
70,792
508,705
584,616
466,704
585,392
508,40
446,724
762,203
324,124
178,422
480,690
332,124
70,643
558,276
748,834
90,392
388,862
462,392
417,792
854,466
204,768
242,776
222,826
8,792
748,800
740,120
646,156
498,398
548,392
562,288
328,528
533,528
450,124
212,826
418,56
44,826
178,120
446,458
466,458
533,591
454,56
762,156
462,826
670,826
52,662
72,56
496,276
674,724
446,752
132,620
454,792
242,16
854,764
533,56
242,882
626,620
768,562
72,276
418,703
450,56
204,764
533,320
242,296
204,566
762,528
72,764
84,388
430,156
178,710
584,724
450,156
180,458
562,724
324,156
44,276
740,392
740,52
662,214
275,400
72,376
417,860
454,716
462,702
768,554
583,392
646,834
226,76
768,36
417,724
558,56
418,528
418,156
270,826
768,360
694,50
496,484
454,392
524,124
450,528
662,780
44,410
51,84
478,620
450,344
478,826
180,760
140,724
51,804
148,276
84,780
108,276
60,528
8,807
84,372
430,862
52,670
882,16
496,410
854,360
262,231
4,276
548,56
768,710
854,392
768,528
646,276
430,826
242,344
84,764
762,703
762,276
454,724
90,608
316,392
740,388
44,780
51,124
180,392
426,124
72,620
84,528
204,50
204,704
212,388
496,344
84,392
662,76
430,203
740,616
454,894
417,428
674,826
4,50
562,246
24,392
558,392
558,528
417,364
524,156
776,392
417,124
60,124
140,360
52,308
418,392
180,276
52,328
524,392
226,276
690,56
418,616
84,484
4,56
304,826
674,642
304,352
580,826
624,702
646,458
430,50
180,710
690,480
418,124
304,156
108,56
52,124
4,792
8,40
659,124
662,52
462,276
84,124
148,50
417,682
60,320
694,203
478,818
646,826
562,826
690,348
108,784
24,678
690,716
52,659
659,620
28,440
646,56
60,686
562,50
690,764
417,56
4,246
140,156
328,740
740,780
328,704
690,710
174,16
242,156
24,826
16,360
670,52
204,586
174,702
52,28
548,276
90,702
308,528
328,616
796,56
296,392
60,410
662,212
242,548
796,124
84,410
316,410
524,724
659,826
646,344
670,780
84,384
96,344
584,300
524,792
462,788
242,124
670,662
646,528
242,702
524,528
418,724
670,440
524,56
674,616
212,392
626,50
275,528
204,682
694,826
212,28
28,826
316,702
496,804
4,643
28,12
562,204
90,36
212,328
90,276
24,528
140,792
332,484
96,528
4,364
270,208
90,458
496,860
226,188
90,480
90,704
426,72
20,620
212,662
562,203
626,608
270,528
524,586
226,266
662,308
585,608
84,620
16,50
694,616
212,780
20,340
646,724
626,124
140,276
148,764
16,36
562,528
84,710
670,28
84,616
8,752
548,242
662,670
20,410
776,554
8,528
4,208
8,818
694,124
108,646
548,300
8,340
8,724
180,724
20,56
462,124
148,752
140,620
674,56
580,344
646,642
548,36
332,56
562,854
308,56
16,218
678,528
148,616
740,76
580,484
90,56
580,392
148,504
670,308
332,276
270,760
4,340
270,764
8,203
626,586
882,554
60,826
140,704
304,616
548,218
670,12
60,233
646,764
212,51
548,598
308,662
28,340
148,203
140,392
308,659
626,360
212,52
332,826
60,36
583,480
270,478
262,56
316,608
674,528
308,826
674,620
670,212
626,458
659,348
308,276
694,643
108,404
212,156
20,360
20,703
90,484
16,392
174,276
174,792
308,52
28,834
108,752
332,724
148,724
548,702
132,826
275,826
694,516
108,528
462,528
426,826
694,156
20,170
548,616
426,682
316,276
674,208
882,276
4,826
316,344
796,616
426,450
4,724
882,826
60,188
212,659
659,276
212,598
28,740
132,76
678,156
624,410
275,410
16,764
674,348
304,410
674,203
678,620
584,826
275,682
796,466
624,466
882,392
580,583
584,276
270,56
16,554
694,204
426,404
674,40
583,484
16,231
296,50
674,752
332,558
275,12
626,702
316,826
262,818
462,360
262,344
882,156
662,28
20,12
662,659
624,620
796,372
296,764
20,40
304,440
308,124
262,586
270,392
332,392
584,348
108,586
583,608
662,388
270,716
308,392
108,800
308,212
275,276
882,764
108,616
462,478
140,504
674,470
624,686
108,702
659,203
426,748
304,124
174,528
28,659
583,344
659,392
580,410
108,826
678,276
662,484
798,276
659,780
270,466
678,56
882,40
674,246
28,662
882,242
308,28
140,178
626,276
308,388
659,484
132,208
270,458
270,624
678,616
275,792
275,752
262,450
426,480
426,716
28,212
584,583
174,392
262,156
174,300
580,724
28,308
262,724
262,887
796,710
64,392
796,276
583,316
624,528
262,32
624,392
882,528
262,703
262,760
678,231
585,36
296,56
296,276
776,36
678,484
678,76
174,40
678,266
64,40
64,340
316,124
132,276
275,56
624,120
796,266
678,724
132,643
64,410
426,528
16,124
659,834
316,372
659,212
275,414
275,40
776,792
296,882
16,887
776,344
16,203
678,643
624,324
580,36
624,764
580,40
796,231
174,616
316,882
678,792
776,276
64,214
796,484
585,410
132,152
296,36
16,620
132,340
16,410
296,554
583,276
64,170
796,188
624,586
316,208
64,586
132,724
64,826
64,156
132,624
64,36
776,882
583,580
132,214
776,76
585,76
776,410
798,242
776,16
132,392
64,76
583,410
580,398
296,208
583,214
776,242
585,583
296,203
798,826
583,50
296,344
132,324
296,410
64,528
580,191
296,458
580,372
580,702
798,616
798,598
583,584
296,586
585,616
798,484
798,807
585,170
798,705
585,214
798,710
585,484
798,50
798,398
798,152
585,320
585,598
585,586
