iso_code,2017
533,3092430167.59777
4,18869945678.4215
24,122123822333.59
8,13019693450.8816
20,3000180750.11297
784,385605506848.196
32,643628665302.155
51,11527458565.7334
16,612000000.0
28,1467977777.77778
36,1329188475752.32
40,416207272209.538
31,40865558912.3867
108,3172292379.36329
56,501522868356.441
204,12701655845.9612
854,14106956830.0857
50,249710922462.309
100,58971520599.2509
48,35473776595.7447
44,12490700000.0
70,18080118128.3854
112,54726595249.1849
84,1858529676.71857
60,7142316000.0
68,37508642170.767
76,2063507864886.88
52,4978000000.0
96,12128104859.1498
64,2450364928.07302
72,17405588070.4332
140,2072349974.15257
124,1649265644244.09
152,277034675515.671
156,12310409370894.2
384,51588158717.5348
120,35009262788.15
180,38019265625.8845
178,11109029840.2479
170,311883730690.129
174,1077439756.12221
132,1769787215.42141
188,60516043590.1832
192,96851000000.0
531,3116610111.73184
136,5166467298.69195
196,22729184365.1152
203,218628940951.675
276,3681732583768.5
262,2751461055.59307
212,519837037.037037
208,332121063806.391
214,79997975621.8654
12,170097230857.956
218,104295862000.0
818,235733695652.174
724,1309297246509.31
233,26857880621.935
231,81770791970.982
246,255016517537.983
242,5353404422.08138
583,366666800.0
266,14929488770.7315
826,2662484018735.82
268,16242916915.7203
288,58845211998.3455
324,10324668266.595
270,1504909753.28746
624,1350177127.5523
226,12200913887.6419
300,199630819054.302
308,1125685185.18519
304,2826651925.66902
320,71654134378.5299
316,6013000000.0
328,4748174334.19019
344,341244161576.759
340,23136232229.6069
191,55481644098.0495
332,14213814582.7938
348,142961605733.026
360,1015618742565.81
372,334602299873.029
364,445345256459.105
368,190643898226.351
352,24728285177.4603
376,352667925811.028
388,14808989993.3185
400,41408960845.0704
392,4930837369151.42
398,166805800595.704
404,78965004656.1823
417,7702934800.12836
116,22177200511.5882
296,187276210.91355
659,996944444.444444
410,1623901496835.79
414,120707435412.358
418,16853087485.4118
422,53140638269.1211
430,3285455000.0
434,37883243650.452
662,1999090407.40741
144,87421762728.6293
426,2306843528.52853
440,47640770634.427
442,64023412339.7075
428,30383528686.2906
446,50456765512.0857
504,109682728023.112
498,9669759987.02633
450,13176313233.1978
462,4754352303.8929
484,1158913035796.37
584,213204100.0
807,11310265324.7941
466,15365714371.3316
470,13221298307.8894
104,67144725830.5753
499,4856632399.45775
496,11425755279.5395
580,1560000000.0
508,13219084261.3664
478,6757333550.27933
480,13259348213.99
454,8787570920.44408
458,319112136545.438
516,12895153157.3463
562,11189541083.3975
566,375746469538.666
558,13785909906.1925
528,831809944960.879
524,28971589213.134
520,109585941.624557
554,206950600690.395
512,70585606843.7797
586,304567253219.097
591,62202700000.0
604,211007207483.515
608,328480867142.69
585,286106800.0
598,22742613553.6879
616,526508877305.321
620,220811110492.149
600,38997129473.5558
275,16128000000.0
634,161099122215.307
642,211695422578.655
643,1574199387070.9
646,9253098954.27769
682,688586244293.333
729,45017179069.0973
686,20996564751.5994
702,343337750742.27
90,1483758906.61054
694,3739577973.23943
222,24979200000.0
674,1528630707.49794
706,4508845348.32757
688,44179055279.8887
678,375614126.193877
740,3591623596.03082
703,95209466459.44
705,48469082710.3089
752,541018749769.097
748,4402972999.53486
534,1191620111.73184
690,1524486800.36049
796,1022365000.0
148,10000395242.1457
768,6395472574.41445
764,456356961443.497
762,7536439875.08334
795,37926285714.2857
626,1599338100.0
776,460379144.989821
780,22385426653.883
788,39802554352.3188
792,858996263095.858
798,40619251.9926426
834,53320625958.5628
800,30744473839.7437
804,112190355158.178
858,64233966861.2518
860,59159945320.5667
670,792177777.777778
704,223779865815.183
548,880043553.748442
882,832153612.557186
887,26736138944.5558
710,349554116683.818
894,25873601260.8353
716,19015327919.1087
