i,j,k,q,f0,f1,f2,f3,f4,f5,f6,f7,f8,f9
156,842,270900.0,88281.86,88281.86,1117428.042,93.406,4125.538,8636.956,0.01,41479.604,185.207,151536.734,0.0
156,842,271000.0,1117428.042,88281.86,1117428.042,93.406,4125.538,8636.956,0.01,41479.604,185.207,151536.734,0.0
156,842,300490.0,4125.538,88281.86,1117428.042,93.406,4125.538,8636.956,0.01,41479.604,185.207,151536.734,0.0
156,842,710812.0,0.01,88281.86,1117428.042,93.406,4125.538,8636.956,0.01,41479.604,185.207,151536.734,0.0
156,842,847120.0,151536.734,88281.86,1117428.042,93.406,4125.538,8636.956,0.01,41479.604,185.207,151536.734,0.0
156,842,852520.0,41479.604,88281.86,1117428.042,93.406,4125.538,8636.956,0.01,41479.604,185.207,151536.734,0.0
156,842,854219.0,93.406,88281.86,1117428.042,93.406,4125.538,8636.956,0.01,41479.604,185.207,151536.734,0.0
156,842,870323.0,8636.956,88281.86,1117428.042,93.406,4125.538,8636.956,0.01,41479.604,185.207,151536.734,0.0
156,842,880240.0,185.207,88281.86,1117428.042,93.406,4125.538,8636.956,0.01,41479.604,185.207,151536.734,0.0
484,842,270900.0,39802965.437,39802965.437,3870055.237,0.912,51802.77,1391584.301,68.391,854.881,0.0,6947.816,79021.64
484,842,271000.0,3870055.237,39802965.437,3870055.237,0.912,51802.77,1391584.301,68.391,854.881,0.0,6947.816,79021.64
484,842,300490.0,51802.77,39802965.437,3870055.237,0.912,51802.77,1391584.301,68.391,854.881,0.0,6947.816,79021.64
484,842,710812.0,68.391,39802965.437,3870055.237,0.912,51802.77,1391584.301,68.391,854.881,0.0,6947.816,79021.64
484,842,847120.0,6947.816,39802965.437,3870055.237,0.912,51802.77,1391584.301,68.391,854.881,0.0,6947.816,79021.64
484,842,852520.0,854.881,39802965.437,3870055.237,0.912,51802.77,1391584.301,68.391,854.881,0.0,6947.816,79021.64
484,842,854219.0,0.912,39802965.437,3870055.237,0.912,51802.77,1391584.301,68.391,854.881,0.0,6947.816,79021.64
484,842,870323.0,1391584.301,39802965.437,3870055.237,0.912,51802.77,1391584.301,68.391,854.881,0.0,6947.816,79021.64
484,842,870332.0,79021.64,39802965.437,3870055.237,0.912,51802.77,1391584.301,68.391,854.881,0.0,6947.816,79021.64
124,842,270900.0,130431667.528,130431667.528,24390277.804,1.47,31626.71,1697955.442,70.256,20.439,3710.598,317.016,502.797
124,842,271000.0,24390277.804,130431667.528,24390277.804,1.47,31626.71,1697955.442,70.256,20.439,3710.598,317.016,502.797
124,842,300490.0,31626.71,130431667.528,24390277.804,1.47,31626.71,1697955.442,70.256,20.439,3710.598,317.016,502.797
124,842,710812.0,70.256,130431667.528,24390277.804,1.47,31626.71,1697955.442,70.256,20.439,3710.598,317.016,502.797
124,842,847120.0,317.016,130431667.528,24390277.804,1.47,31626.71,1697955.442,70.256,20.439,3710.598,317.016,502.797
124,842,852520.0,20.439,130431667.528,24390277.804,1.47,31626.71,1697955.442,70.256,20.439,3710.598,317.016,502.797
124,842,854219.0,1.47,130431667.528,24390277.804,1.47,31626.71,1697955.442,70.256,20.439,3710.598,317.016,502.797
124,842,870323.0,1697955.442,130431667.528,24390277.804,1.47,31626.71,1697955.442,70.256,20.439,3710.598,317.016,502.797
124,842,870332.0,502.797,130431667.528,24390277.804,1.47,31626.71,1697955.442,70.256,20.439,3710.598,317.016,502.797
124,842,880240.0,3710.598,130431667.528,24390277.804,1.47,31626.71,1697955.442,70.256,20.439,3710.598,317.016,502.797
156,344,271000.0,7716324.033,0.0,7716324.033,2186.428,13504.791,1080.898,48.444,55462.336,123.887,62449.467,14.618
156,344,300490.0,13504.791,0.0,7716324.033,2186.428,13504.791,1080.898,48.444,55462.336,123.887,62449.467,14.618
156,344,710812.0,48.444,0.0,7716324.033,2186.428,13504.791,1080.898,48.444,55462.336,123.887,62449.467,14.618
156,344,847120.0,62449.467,0.0,7716324.033,2186.428,13504.791,1080.898,48.444,55462.336,123.887,62449.467,14.618
156,344,852520.0,55462.336,0.0,7716324.033,2186.428,13504.791,1080.898,48.444,55462.336,123.887,62449.467,14.618
156,344,854219.0,2186.428,0.0,7716324.033,2186.428,13504.791,1080.898,48.444,55462.336,123.887,62449.467,14.618
156,344,870323.0,1080.898,0.0,7716324.033,2186.428,13504.791,1080.898,48.444,55462.336,123.887,62449.467,14.618
156,344,870332.0,14.618,0.0,7716324.033,2186.428,13504.791,1080.898,48.444,55462.336,123.887,62449.467,14.618
156,344,880240.0,123.887,0.0,7716324.033,2186.428,13504.791,1080.898,48.444,55462.336,123.887,62449.467,14.618
842,124,270900.0,21336330.68,21336330.68,20019756.899,31.911,16355.098,534830.062,15.042,2076.947,1877.65,11233.718,6499.443
842,124,271000.0,20019756.899,21336330.68,20019756.899,31.911,16355.098,534830.062,15.042,2076.947,1877.65,11233.718,6499.443
842,124,300490.0,16355.098,21336330.68,20019756.899,31.911,16355.098,534830.062,15.042,2076.947,1877.65,11233.718,6499.443
842,124,710812.0,15.042,21336330.68,20019756.899,31.911,16355.098,534830.062,15.042,2076.947,1877.65,11233.718,6499.443
842,124,847120.0,11233.718,21336330.68,20019756.899,31.911,16355.098,534830.062,15.042,2076.947,1877.65,11233.718,6499.443
842,124,852520.0,2076.947,21336330.68,20019756.899,31.911,16355.098,534830.062,15.042,2076.947,1877.65,11233.718,6499.443
